,Customer ID,Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Location ID,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Service ID,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Status ID,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason,Gender_label,Under 30_label,Senior Citizen_label,Married_label,Dependents_label,Referred a Friend_label,Offer_label,Phone Service_label,Multiple Lines_label,Internet Service_label,Internet Type_label,Online Security_label,Online Backup_label,Device Protection Plan_label,Premium Tech Support_label,Streaming TV_label,Streaming Movies_label,Streaming Music_label,Unlimited Data_label,Contract_label,Paperless Billing_label,Payment Method_label,Customer Status_label,Churn Label_label,Churn Category_label,Churn Reason_label
3576,5035-BVCXS,1,Male,20,Yes,No,No,No,0,XFXZDF2135,United States,California,Loyalton,96118,"39.637471, -120.226338",39.637471,-120.226338,IOAWBMATE5713,Q3,No,0,11,None,Yes,13.55,No,Yes,Fiber Optic,27,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.9,866.4,0.0,0,149.05,1015.45,ARNVAW1443,4,Stayed,No,0,70,4278,,,1,1,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,1,0,1,1,2,0,5,20
3577,3533-UVMOM,1,Male,56,No,No,Yes,No,0,LKEWMG6839,United States,California,Markleeville,96120,"38.735789, -119.85798",38.735789,-119.85798,CXFHLQVCJ5326,Q3,Yes,4,68,None,Yes,11.94,No,Yes,DSL,3,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,70.95,4741.45,0.0,0,811.92,5553.37,SOLIEG1641,3,Stayed,No,0,43,5036,,,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,2,0,0,2,0,5,20
3578,1478-VPOAD,1,Female,39,No,No,No,No,0,WYAXUH6125,United States,California,Calpine,96124,"39.672813, -120.456699",39.672813,-120.456699,QHRJUEPFR4358,Q3,No,0,1,Offer E,Yes,37.5,No,Yes,DSL,3,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,43.8,43.8,0.0,0,37.5,81.3,IOCDYL5837,5,Joined,No,0,31,4633,,,0,0,0,0,0,0,5,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,5,20
3579,9995-HOTOH,1,Male,36,No,No,Yes,No,0,CRAMQJ1493,United States,California,Sierra City,96125,"39.600599, -120.636358",39.600599,-120.636358,XAYFGNILM3246,Q3,Yes,1,63,None,No,0.0,No,Yes,Cable,5,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,59.0,3707.6,0.0,0,0.0,3707.6,UKMXFW1552,3,Stayed,No,0,20,5639,,,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,2,0,0,2,0,5,20
3580,2988-PLAHS,1,Female,58,No,No,No,No,0,FQBJWJ9243,United States,California,Sierraville,96126,"39.559709, -120.345639",39.559709,-120.345639,SPAZAQIXG2669,Q3,No,0,3,Offer E,Yes,29.51,No,Yes,Cable,17,No,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,69.95,220.45,0.0,30,88.53,338.98,CQVWKI5666,5,Joined,No,0,67,2754,,,0,0,0,0,0,0,5,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,0,5,20
3581,1371-OJCEK,1,Female,25,Yes,No,No,No,0,JASUSJ6443,United States,California,Standish,96128,"40.346634, -120.386422",40.346634,-120.386422,ZGNCUOKLB1279,Q3,No,0,48,None,Yes,13.67,Yes,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,24.35,1133.7,0.0,0,656.16,1789.86,EMWRJG7988,5,Stayed,No,0,70,4200,,,0,1,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,1,0,0,2,0,5,20
3582,4999-IEZLT,1,Male,45,No,No,No,No,0,VFNCBE8962,United States,California,Susanville,96130,"40.559177, -120.612113",40.559177,-120.612113,TSAYTZMEO2228,Q3,No,0,66,None,No,0.0,No,Yes,Cable,15,No,No,No,Yes,No,No,No,Yes,One Year,No,Credit Card,29.45,1983.15,0.0,0,0.0,1983.15,YCYJGD4247,3,Stayed,No,0,55,5112,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,2,0,5,20
3583,8883-ANODQ,1,Female,44,No,No,Yes,Yes,1,ZXYWVX8227,United States,California,Termo,96132,"41.027281, -120.669427",41.027281,-120.669427,CVZTAUEMK1154,Q3,Yes,3,68,None,Yes,24.94,Yes,Yes,Fiber Optic,30,No,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Credit Card,84.4,5746.75,0.0,0,1695.92,7442.67,INPYKZ1612,5,Stayed,No,0,34,5045,,,0,0,0,1,1,1,0,1,1,1,2,0,1,1,0,0,0,0,1,2,1,1,2,0,5,20
3584,2351-RRBUE,1,Female,20,Yes,No,Yes,No,0,OYHPCG7976,United States,California,Tulelake,96134,"41.813521, -121.492666",41.813521,-121.492666,ZTVZJMCVY9142,Q3,Yes,2,7,Offer E,Yes,41.64,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,20.65,134.05,0.0,0,291.48,425.53,TDFYRN7974,4,Stayed,No,0,70,3575,,,0,1,0,1,0,1,5,1,0,0,3,0,0,0,0,0,0,0,0,1,0,2,2,0,5,20
3585,5980-BDHPY,1,Male,48,No,No,Yes,No,0,XDYAQN1158,United States,California,Wendel,96136,"40.345949, -120.081187",40.345949,-120.081187,ULTFHWHAN7639,Q3,Yes,5,72,None,Yes,12.02,Yes,Yes,Cable,26,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,87.1,6230.1,0.0,0,865.44,7095.54,ACSLYG8424,3,Stayed,No,0,76,5993,,,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,2,1,0,2,0,5,20
3586,1498-DQNRX,1,Female,46,No,No,Yes,No,0,UISUIX6628,United States,California,Westwood,96137,"40.271535, -121.018087",40.271535,-121.018087,WUZDRQEYY5232,Q3,No,0,29,None,Yes,5.69,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,19.85,573.05,0.0,0,165.01,738.06,WHTUVY5361,4,Stayed,No,0,59,2712,,,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,2,2,0,5,20
3587,9469-WEJBT,1,Male,56,No,No,Yes,No,0,BFUING8945,United States,California,Carnelian Bay,96140,"39.227434, -120.091806",39.227434,-120.091806,HHXFQEGQW3112,Q3,Yes,4,37,None,Yes,6.99,No,Yes,Fiber Optic,22,No,No,Yes,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,90.35,3419.3,0.0,150,258.63,3827.93,NSRFOP2554,3,Stayed,No,0,76,3347,,,1,0,0,1,0,1,0,1,0,1,2,0,0,1,1,0,1,1,0,0,1,0,2,0,5,20
3588,2581-VKIRT,1,Female,57,No,No,Yes,No,0,ELHNJI5364,United States,California,Kings Beach,96143,"39.246654, -120.029273",39.246654,-120.029273,QVSRSGKWV1642,Q3,Yes,6,59,None,Yes,14.49,Yes,Yes,Cable,25,Yes,Yes,No,Yes,No,No,No,Yes,One Year,No,Mailed Check,65.5,3801.3,0.0,0,854.91,4656.21,ISMGFQ2586,3,Stayed,No,0,35,5631,,,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,2,2,0,5,20
3589,2851-MMUTZ,1,Female,29,Yes,No,No,No,0,ULKYJF3896,United States,California,Tahoe Vista,96148,"39.24124, -120.054765",39.24124,-120.054765,OSMYENLLX8854,Q3,No,0,27,None,Yes,1.31,No,Yes,Cable,53,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,56.15,1439.35,0.0,0,35.37,1474.72,JIIMDW9421,3,Stayed,No,0,69,3056,,,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,2,2,0,5,20
3590,3307-TLCUD,1,Male,36,No,No,Yes,No,0,XICLHN5817,United States,California,Los Angeles,90001,"33.973616, -118.24902",33.973616,-118.24902,ETSNZBTAR1271,Q3,Yes,1,17,None,No,0.0,No,Yes,Cable,10,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,34.4,592.75,0.0,0,0.0,592.75,BUMXFG9155,3,Stayed,No,0,45,4207,,,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,2,2,0,5,20
3591,6625-FLENO,1,Male,31,No,No,Yes,No,0,RLAZFG2256,United States,California,Los Angeles,90002,"33.949255, -118.246978",33.949255,-118.246978,DABJTKASF6282,Q3,Yes,9,58,None,Yes,18.68,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.75,1185.95,0.0,0,1083.44,2269.39,SDMHDL3866,5,Stayed,No,0,20,4927,,,1,0,0,1,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,2,0,1,2,0,5,20
3592,2967-MXRAV,1,Male,29,Yes,No,Yes,No,0,XAYCOL8985,United States,California,Los Angeles,90003,"33.964131, -118.272783",33.964131,-118.272783,LSNEEDNND3393,Q3,Yes,9,1,None,Yes,43.57,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,18.8,18.8,0.0,0,43.57,62.37,APQVHQ4316,3,Joined,No,0,51,5160,,,1,1,0,1,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,2,1,0,5,20
3593,8189-HBVRW,1,Female,50,No,No,No,No,0,FEOAAE7525,United States,California,Los Angeles,90005,"34.059281, -118.30742",34.059281,-118.30742,KZYBUYXUX5483,Q3,No,0,53,None,Yes,2.51,Yes,Yes,Fiber Optic,19,Yes,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,90.8,4921.2,0.0,60,133.03,5114.23,MVDWNZ2644,3,Stayed,No,0,20,5249,,,0,0,0,0,0,0,0,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,2,0,5,20
3594,4163-KIUHY,1,Male,21,Yes,No,No,No,0,GGGTME8348,United States,California,Los Angeles,90006,"34.048013, -118.293953",34.048013,-118.293953,ERBJKKEZB3569,Q3,No,0,35,None,Yes,39.84,Yes,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,25.6,901.25,0.0,0,1394.4,2295.65,UGXSPZ6641,4,Stayed,No,0,56,2980,,,1,1,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,1,0,2,0,5,20
3595,3500-NSDOA,1,Male,35,No,No,Yes,No,0,OFOBFV8526,United States,California,Los Angeles,90008,"34.008293, -118.346766",34.008293,-118.346766,EKSUQYVGF8152,Q3,Yes,1,68,None,Yes,11.12,Yes,Yes,Cable,10,No,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,70.8,4859.95,0.0,0,756.16,5616.11,LJCFZP3761,4,Stayed,No,0,61,5540,,,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,2,0,1,2,0,5,20
3596,1171-TYKUR,1,Male,20,Yes,No,Yes,No,0,YFMBQA3196,United States,California,Los Angeles,90010,"34.062125, -118.315709",34.062125,-118.315709,EGCJWADRD8149,Q3,Yes,1,47,None,Yes,10.07,Yes,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,25.4,1139.2,0.0,0,473.29,1612.49,BJRWMI3952,3,Stayed,No,0,33,3159,,,1,1,0,1,0,1,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,5,20
3597,1219-NNDDO,1,Female,51,No,No,No,No,0,DLTAKL7967,United States,California,Los Angeles,90015,"34.039224, -118.266293",34.039224,-118.266293,LMPFXRRVH9971,Q3,No,0,9,Offer E,Yes,42.41,Yes,Yes,Fiber Optic,8,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.85,663.55,0.0,0,381.69,1045.24,VUBPEP7656,5,Stayed,No,0,38,4834,,,0,0,0,0,0,0,5,1,1,1,2,0,0,0,0,0,0,0,1,0,1,0,2,0,5,20
3598,8388-DMKAE,1,Female,41,No,No,No,No,0,OBMXDI7573,United States,California,Los Angeles,90016,"34.028331, -118.354338",34.028331,-118.354338,NIHWVFLOH8292,Q3,No,0,8,Offer E,Yes,15.86,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,20.25,174.65,0.0,0,126.88,301.53,WWEAYO3465,5,Stayed,No,0,37,2653,,,0,0,0,0,0,0,5,1,0,0,3,0,0,0,0,0,0,0,0,2,0,2,2,0,5,20
3599,4403-BWPAY,1,Male,40,No,No,No,No,0,LLZPEF3639,United States,California,Los Angeles,90017,"34.052842, -118.264495",34.052842,-118.264495,WOJMHWOMA9191,Q3,No,0,14,None,Yes,33.5,Yes,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,24.8,321.7,0.0,0,469.0,790.7,DWGHHO2717,4,Stayed,No,0,22,4527,,,1,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,1,1,1,2,0,5,20
3600,9659-QEQSY,1,Female,26,Yes,No,No,No,0,HDROLM5613,United States,California,Los Angeles,90018,"34.028735, -118.317236",34.028735,-118.317236,MLFZUUTKB3583,Q3,No,0,45,None,Yes,33.73,Yes,Yes,Fiber Optic,30,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,115.65,5125.5,0.0,0,1517.85,6643.35,IUQGRP7968,3,Stayed,No,0,75,3974,,,0,1,0,0,0,0,0,1,1,1,2,1,1,1,1,1,1,1,1,0,1,0,2,0,5,20
3601,5405-ZMYXQ,1,Female,21,Yes,No,No,No,0,XIHIDP2788,United States,California,Los Angeles,90019,"34.049841, -118.33846",34.049841,-118.33846,LTUFYCWRD4892,Q3,No,0,8,Offer E,Yes,1.28,Yes,Yes,Fiber Optic,42,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.6,548.9,0.0,0,10.24,559.14,KVGMSJ8365,5,Stayed,No,0,57,2142,,,0,1,0,0,0,0,5,1,1,1,2,0,0,0,0,0,0,0,1,0,1,1,2,0,5,20
3602,1442-OKRJE,1,Male,40,No,No,Yes,Yes,2,AQVSWW9612,United States,California,Los Angeles,90021,"34.029043, -118.239504",34.029043,-118.239504,FFEMBYNIY1949,Q3,Yes,7,66,None,Yes,39.45,No,Yes,Fiber Optic,19,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.15,7031.3,0.0,0,2603.7,9635.0,XAEGNX8962,4,Stayed,No,0,80,4663,,,1,0,0,1,1,1,0,1,0,1,2,1,1,1,0,1,1,1,1,1,1,0,2,0,5,20
3603,4737-AQCPU,1,Male,39,No,No,Yes,No,0,MBQVVO3283,United States,California,Los Angeles,90022,"34.02381, -118.156582",34.02381,-118.156582,CYIZJZYVS1767,Q3,Yes,5,72,None,Yes,42.55,Yes,Yes,DSL,18,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,72.1,5016.65,0.0,0,3063.6,8080.25,DFFTSW9423,3,Stayed,No,0,42,4658,,,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,2,0,1,2,0,5,20
3604,2808-CHTDM,1,Female,47,No,No,Yes,Yes,2,GBNJMQ5547,United States,California,Los Angeles,90024,"34.066303, -118.435479",34.066303,-118.435479,UMWCUFSZU5121,Q3,Yes,4,23,None,Yes,35.86,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,25.1,611.45,0.0,0,824.78,1436.23,RESDSR7343,5,Stayed,No,0,67,2267,,,0,0,0,1,1,1,0,1,1,0,3,0,0,0,0,0,0,0,0,2,0,2,2,0,5,20
3605,0793-TWELN,1,Female,27,Yes,No,No,No,0,YWFMYD4328,United States,California,Los Angeles,90026,"34.078991, -118.263804",34.078991,-118.263804,OTWMAEDOU3628,Q3,No,0,4,Offer E,Yes,6.5,Yes,Yes,Fiber Optic,73,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.15,319.85,0.0,0,26.0,345.85,BGTJFL1827,3,Stayed,No,0,62,2841,,,0,1,0,0,0,0,5,1,1,1,2,1,0,0,0,0,0,0,1,0,1,0,2,0,5,20
3606,3283-WCWXT,1,Male,58,No,No,Yes,Yes,3,JTDDRA5543,United States,California,Los Angeles,90027,"34.127194, -118.295647",34.127194,-118.295647,VNTIEVGXH1131,Q3,Yes,8,6,Offer E,Yes,31.73,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,25.4,153.3,0.0,0,190.38,343.68,DELERG6979,3,Stayed,No,0,52,2882,,,1,0,0,1,1,1,5,1,1,0,3,0,0,0,0,0,0,0,0,2,0,2,2,0,5,20
3607,5451-MHQOF,1,Male,64,No,No,Yes,No,0,IEWUVB9512,United States,California,Los Angeles,90031,"34.085807, -118.206617",34.085807,-118.206617,TKKLLWVCV3723,Q3,Yes,7,56,None,Yes,32.93,Yes,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Mailed Check,24.45,1431.65,0.0,0,1844.08,3275.73,QUFCPU4873,3,Stayed,No,0,78,5623,,,1,0,0,1,0,1,0,1,1,0,3,0,0,0,0,0,0,0,0,1,1,2,2,0,5,20
3608,4836-WNFNO,1,Female,56,No,No,Yes,No,0,ETOYQF8824,United States,California,Los Angeles,90032,"34.078821, -118.177576",34.078821,-118.177576,FSUNBHJBE9794,Q3,Yes,7,72,None,Yes,39.98,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.0,1849.2,0.0,0,2878.56,4727.76,QOUHQK1122,4,Stayed,No,0,35,6126,,,0,0,0,1,0,1,0,1,1,0,3,0,0,0,0,0,0,0,0,2,0,1,2,0,5,20
3609,9225-BZLNZ,1,Male,64,No,No,Yes,No,0,GCGPLU4893,United States,California,Los Angeles,90033,"34.050198, -118.210946",34.050198,-118.210946,RKTYSBZDR1676,Q3,Yes,9,72,None,Yes,16.58,Yes,Yes,DSL,30,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,85.25,6083.1,0.0,0,1193.76,7276.86,HONPXI2856,3,Stayed,No,0,52,6275,,,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,2,1,0,2,0,5,20
3610,0354-VXMJC,1,Male,60,No,No,Yes,Yes,3,IUPULI3951,United States,California,Los Angeles,90034,"34.030578, -118.399613",34.030578,-118.399613,EHQWJLEQI2569,Q3,Yes,10,23,None,Yes,34.04,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.6,426.65,0.0,0,782.92,1209.57,ARDIGK4717,5,Stayed,No,0,35,4617,,,1,0,0,1,1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,2,0,1,2,0,5,20
3611,4422-QVIJA,1,Female,52,No,No,No,Yes,1,CPMTMV4731,United States,California,Los Angeles,90035,"34.051809, -118.383843",34.051809,-118.383843,TECLXXCMS2964,Q3,No,0,35,None,Yes,38.82,Yes,Yes,DSL,19,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,50.15,1655.35,0.0,130,1358.7,3144.05,PFNTFR6891,3,Stayed,No,0,74,5879,,,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,5,20
3612,8332-OSJDW,1,Male,54,No,No,Yes,No,0,OQQWVL5847,United States,California,Los Angeles,90038,"34.088017, -118.327168",34.088017,-118.327168,RQTREOPZI3549,Q3,Yes,5,12,None,Yes,45.15,Yes,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,26.4,314.95,0.0,0,541.8,856.75,CAPACO3738,4,Stayed,No,0,65,3277,,,1,0,0,1,0,1,0,1,1,0,3,0,0,0,0,0,0,0,0,1,0,2,2,0,5,20
3613,4735-BJKOU,1,Female,33,No,No,No,No,0,QIYECK4691,United States,California,Los Angeles,90039,"34.110845, -118.259595",34.110845,-118.259595,QNHSNQFZQ5258,Q3,No,0,40,None,Yes,8.36,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,20.15,804.85,0.0,0,334.4,1139.25,WHERRI7747,5,Stayed,No,0,64,3915,,,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,2,0,2,2,0,5,20
3614,0274-JKUJR,1,Male,21,Yes,No,Yes,Yes,2,YFIAZS8484,United States,California,Los Angeles,90040,"33.994524, -118.149953",33.994524,-118.149953,PKRBCFYAW8432,Q3,Yes,9,7,Offer E,No,0.0,No,Yes,Cable,47,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,58.85,465.7,0.0,0,0.0,465.7,WLWTAT2279,3,Stayed,No,0,76,3332,,,1,1,0,1,1,1,5,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,2,0,5,20
3615,5740-YHGTW,1,Male,62,No,No,Yes,Yes,3,CXVVJP9166,United States,California,Los Angeles,90041,"34.137412, -118.207607",34.137412,-118.207607,OSBRPVZXR6834,Q3,Yes,8,70,None,Yes,32.38,Yes,Yes,Fiber Optic,53,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,97.55,6669.05,0.0,0,2266.6,8935.65,YKSRXE1972,4,Stayed,No,0,49,4551,,,1,0,0,1,1,1,0,1,1,1,2,1,1,0,0,1,0,0,1,0,1,1,2,0,5,20
3616,8917-SZTTJ,1,Male,31,No,No,Yes,Yes,1,OFHAQE1117,United States,California,Los Angeles,90042,"34.11572, -118.192754",34.11572,-118.192754,SZVNHBWTA8873,Q3,Yes,7,60,None,Yes,21.98,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.65,1161.75,0.0,0,1318.8,2480.55,QLMDUH4828,5,Stayed,No,0,50,6315,,,1,0,0,1,1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,2,0,1,2,0,5,20
3617,1696-MZVAU,1,Male,27,Yes,No,Yes,No,0,SSYGZN1875,United States,California,Los Angeles,90043,"33.988543, -118.334081",33.988543,-118.334081,KKFDVVUZR5593,Q3,Yes,8,39,None,No,0.0,No,Yes,DSL,48,No,No,No,No,No,No,No,Yes,One Year,Yes,Credit Card,25.25,947.75,0.0,0,0.0,947.75,VUJIUA3355,3,Stayed,No,0,21,4259,,,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,2,0,5,20
3618,7359-WWYJV,1,Male,53,No,No,Yes,No,0,RXKRBW3476,United States,California,Los Angeles,90044,"33.952714, -118.292061",33.952714,-118.292061,OLBOLWKVQ3629,Q3,Yes,5,72,None,Yes,6.29,Yes,Yes,Fiber Optic,8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,114.45,8375.05,0.0,0,452.88,8827.93,BOODGR9936,4,Stayed,No,0,53,6274,,,1,0,0,1,0,1,0,1,1,1,2,1,1,1,1,1,1,1,1,2,0,1,2,0,5,20
3619,4906-ZHGPK,1,Male,49,No,No,Yes,No,0,VZFAWJ7525,United States,California,Los Angeles,90046,"34.108455, -118.362081",34.108455,-118.362081,SDXEPKRNO3747,Q3,Yes,3,54,None,Yes,48.45,Yes,Yes,DSL,28,No,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,70.7,3770.0,0.0,0,2616.3,6386.3,QUNFCQ3346,3,Stayed,No,0,77,5276,,,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,2,0,5,20
3620,3795-GWTRD,1,Female,58,No,No,Yes,No,0,GWEXMJ7168,United States,California,Los Angeles,90048,"34.072945, -118.37267",34.072945,-118.37267,ZNXUKWTHO9939,Q3,Yes,7,63,None,Yes,6.33,No,Yes,Cable,30,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,75.55,4707.85,0.0,0,398.79,5106.64,DFMJUR2625,4,Stayed,No,0,64,4626,,,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,2,0,1,2,0,5,20
3621,1298-PHBTI,1,Male,40,No,No,Yes,Yes,3,KGASVQ3561,United States,California,Los Angeles,90049,"34.091829, -118.491244",34.091829,-118.491244,LKZYQRSVV4255,Q3,Yes,9,71,None,Yes,33.67,Yes,Yes,Fiber Optic,75,No,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,84.8,6152.4,0.0,0,2390.57,8542.97,GFNDUO7683,3,Stayed,No,0,43,5952,,,1,0,0,1,1,1,0,1,1,1,2,0,1,0,1,0,0,0,1,2,1,0,2,0,5,20
3622,6223-DHJGV,1,Female,56,No,No,No,No,0,XRSWRA2696,United States,California,Los Angeles,90056,"33.987945, -118.370442",33.987945,-118.370442,TVSQFXKJO6297,Q3,No,0,42,None,Yes,23.25,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.65,958.1,0.0,0,976.5,1934.6,JMXCBP4696,4,Stayed,No,0,49,5956,,,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,1,1,2,0,5,20
3623,6961-MJKBO,1,Male,27,Yes,No,No,No,0,SLXFVE1658,United States,California,Los Angeles,90057,"34.061918, -118.277939",34.061918,-118.277939,IOVAELNYA2112,Q3,No,0,47,None,Yes,6.61,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.45,943.0,0.0,0,310.67,1253.67,YFYNVY7131,4,Stayed,No,0,72,4342,,,1,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,2,0,0,2,0,5,20
3624,8158-WPEZG,1,Male,20,Yes,No,No,No,0,KVSKBN8844,United States,California,Los Angeles,90061,"33.92128, -118.274186",33.92128,-118.274186,EXVPBXTBL9379,Q3,No,0,11,None,No,0.0,No,Yes,DSL,73,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,35.65,425.1,0.0,0,0.0,425.1,UPECWQ7636,4,Stayed,No,0,61,4986,,,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,2,0,5,20
3625,0727-BNRLG,1,Male,41,No,No,No,No,0,MKRWHG7957,United States,California,Los Angeles,90064,"34.037251, -118.423573",34.037251,-118.423573,KJJYEMQCP1886,Q3,No,0,69,Offer A,Yes,49.35,Yes,Yes,Fiber Optic,30,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,97.65,6743.55,0.0,0,3405.15,10148.7,PSWRMF7625,3,Stayed,No,0,20,5709,,,1,0,0,0,0,0,1,1,1,1,2,0,1,1,1,1,0,0,1,2,1,1,2,0,5,20
