Customer ID,Dependents,Under 30,Monthly Charge,Total Revenue,Tenure in Months,Internet Service,Device Protection Plan,Unlimited Data,Streaming Movies,Contract Date,Contract Period,Churn Label,Churn Score
2040-XBAVJ,1,0,114.45,9896.95,72,1,1,1,1,2017-10-14,2177,0,32
8887-IPQNC,0,0,44.25,533.46,7,1,0,0,0,2023-03-17,197,0,58
8646-JCOMS,0,0,90.55,6904.47,66,1,1,1,0,2018-04-22,1987,0,38
1222-KJNZD,1,0,20.4,820.9,40,0,0,0,0,2020-06-17,1200,0,72
0106-GHRQR,0,1,71.4,1623.46,16,1,1,1,1,2022-06-05,482,0,39
3768-VHXQO,0,1,24.85,1803.26,67,0,0,0,0,2018-03-27,2013,0,51
8952-WCVCD,0,0,104.45,4565.9,41,1,1,1,1,2020-05-11,1237,0,65
2418-TPEUN,1,0,19.8,3839.26,56,0,0,0,0,2019-02-13,1690,0,59
3963-RYFNS,0,1,116.45,11596.99,72,1,1,0,1,2017-10-22,2169,0,20
8540-ZQGEA,0,0,20.05,2869.28,54,0,0,0,0,2019-04-08,1636,0,40
4137-JOPHL,0,0,89.7,5794.5,50,1,1,1,1,2019-08-22,1500,0,45
7801-CEDNV,0,0,48.7,1665.02,27,1,0,1,0,2021-07-06,816,0,30
3658-QQJYD,0,0,74.3,7074.51,62,1,0,1,1,2018-08-23,1864,0,77
1803-BGNBD,0,0,54.3,1236.06,12,1,0,0,0,2022-10-22,343,0,63
6950-TWMYB,1,0,79.95,6883.85,54,1,0,1,0,2019-04-06,1638,0,48
5848-FHRFC,0,0,20.05,1579.34,68,0,0,0,0,2018-02-09,2059,0,63
2243-FNMMI,0,1,19.4,1035.8,20,0,0,0,0,2022-02-15,592,0,32
2511-MORQY,0,0,54.9,3130.6,50,1,1,1,0,2019-08-25,1497,0,41
5356-KZCKT,0,0,24.45,1651.64,58,0,0,0,0,2018-12-19,1746,0,38
9470-XCCEM,1,0,89.65,4884.4,35,1,0,0,0,2020-11-17,1047,0,34
6519-CFDBX,0,0,45.4,102.57,2,1,0,1,0,2023-08-05,56,0,45
3902-MIVLE,0,0,75.7,5442.15,63,1,1,1,1,2018-07-13,1905,0,62
0409-WTMPL,0,0,110.65,8727.75,58,1,1,1,1,2018-12-28,1737,0,55
8763-KIAFH,0,0,20.55,1149.22,27,0,0,0,0,2021-07-03,819,0,31
3669-WHAFY,0,0,115.15,8748.34,71,1,1,1,1,2017-11-16,2144,0,24
3055-VTCGS,0,0,58.55,5228.44,63,1,1,1,1,2018-07-09,1909,0,63
3144-KMTWZ,0,0,93.25,8645.21,71,1,1,0,1,2017-11-12,2148,0,63
2007-QVGAW,1,0,19.35,4462.13,68,0,0,0,0,2018-02-26,2042,0,27
5207-PLSTK,1,0,48.75,75.01,1,1,0,1,0,2023-08-03,58,0,58
2155-AMQRX,0,0,54.9,1596.15,28,1,0,1,0,2021-06-25,827,0,26
6181-AXXYF,1,0,24.75,5292.78,72,0,0,0,0,2017-10-15,2176,0,71
5091-HFAZW,0,0,91.15,272.06,2,1,0,0,0,2023-08-27,34,0,52
1568-LJSZU,0,0,92.2,9002.69,68,1,1,1,1,2018-02-10,2058,0,43
7416-CKTEP,0,0,19.6,2461.21,57,0,0,0,0,2019-01-08,1726,0,77
2586-CWXVV,0,0,30.4,1621.35,54,1,0,1,0,2019-04-22,1622,0,78
2348-KCJLT,0,0,61.5,4846.48,44,1,1,0,0,2020-02-16,1322,0,21
8401-EMUWF,1,0,69.4,3758.44,42,1,0,1,0,2020-04-15,1263,0,36
4193-IBKSW,1,1,24.75,4313.36,72,0,0,0,0,2017-10-03,2188,0,67
5377-NDTOU,0,1,91.05,6968.25,71,1,1,1,1,2017-11-05,2155,0,39
2474-LCNUE,0,1,73.65,1976.94,23,1,0,1,1,2021-11-04,695,0,61
0839-QNXME,0,0,19.4,856.6,30,0,0,0,0,2021-04-13,900,0,78
3506-OVLKD,0,0,26.2,2674.45,35,0,0,0,0,2020-11-18,1046,0,80
6650-VJONK,0,0,43.85,69.75,1,1,0,0,0,2023-08-14,47,0,39
2178-PMGCJ,0,1,69.7,1837.34,22,1,0,1,0,2021-12-19,650,0,32
7492-TAFJD,0,1,38.55,280.0,7,1,1,1,0,2023-03-26,188,0,70
2773-MADBQ,0,0,53.1,1901.25,36,1,1,1,1,2020-10-20,1075,0,40
6016-LVTJQ,1,0,20.65,1044.84,34,0,0,0,0,2020-12-22,1012,0,74
7860-KSUGX,0,1,64.45,7072.24,72,1,1,1,0,2017-10-14,2177,0,74
8966-KZXXA,1,0,25.1,2183.39,36,0,0,0,0,2020-10-08,1087,0,45
5149-QYTTU,1,0,95.15,9222.48,71,1,1,0,0,2017-11-25,2135,0,41
2085-BOJKI,0,0,96.65,2078.36,17,1,1,1,1,2022-05-21,497,0,37
0817-HSUSE,0,1,75.5,81.13,1,1,1,1,1,2023-08-15,46,0,43
5442-PPTJY,1,0,19.7,314.87,12,0,0,0,0,2022-10-27,338,0,24
1927-QEWMY,0,0,20.5,4663.77,72,0,0,0,0,2017-10-27,2164,0,25
1663-MHLHE,0,0,19.2,55.08,1,0,0,0,0,2023-08-28,33,0,44
4450-MDZFX,1,0,74.35,6759.7,60,1,0,1,0,2018-10-11,1815,0,26
6701-DHKWQ,0,0,51.35,3244.4,61,1,1,1,0,2018-09-16,1840,0,55
7554-AKDQF,0,1,45.65,357.59,6,1,0,1,0,2023-04-23,160,0,40
0794-YVSGE,1,1,20.3,3356.67,72,0,0,0,0,2017-10-08,2183,0,76
5423-BHIXO,0,0,54.2,2764.24,32,1,0,1,0,2021-02-12,960,0,43
6908-VVYHM,0,0,90.65,7330.6,65,1,0,0,1,2018-05-08,1971,0,70
2959-EEXWB,1,0,50.9,2333.85,45,1,0,1,1,2020-01-07,1362,0,64
1839-UMACK,0,1,25.05,2110.73,42,0,0,0,0,2020-04-16,1262,0,55
3030-YDNRM,0,0,74.85,665.09,8,1,0,1,0,2023-02-21,221,0,40
7321-KKSDU,1,0,20.5,1238.88,32,0,0,0,0,2021-02-15,957,0,50
8286-AFUYI,0,0,47.95,94.18,1,1,0,1,0,2023-08-07,54,0,35
8356-WUAOJ,0,1,45.0,95.63,1,1,0,0,0,2023-08-26,35,0,63
9350-ZXYJC,0,1,25.3,155.95,4,0,0,0,0,2023-06-15,107,0,63
8958-JPTRR,0,1,24.3,2449.46,56,0,0,0,0,2019-02-16,1687,0,33
6959-GQEGV,0,0,75.95,3740.0,45,1,1,1,1,2020-01-17,1352,0,28
3173-WSSUE,1,1,19.7,3003.41,71,0,0,0,0,2017-11-21,2139,0,52
1265-HVPZB,0,0,66.4,4905.74,59,1,1,1,0,2018-11-22,1773,0,64
4115-UMJFQ,0,0,35.75,2642.25,69,1,1,0,0,2018-01-21,2078,0,32
7369-TRPFD,0,0,18.8,605.43,19,0,0,0,0,2022-03-18,561,0,43
1098-KFQEC,1,1,19.4,2609.25,55,0,0,0,0,2019-03-07,1668,0,23
7190-XHTWJ,0,0,19.3,1995.44,38,0,0,0,0,2020-08-14,1142,0,32
5296-BFCYD,1,0,20.1,1622.71,46,0,0,0,0,2019-12-13,1387,0,24
9359-JANWS,0,1,58.9,6087.25,65,1,1,1,0,2018-05-14,1965,0,50
3279-DYZQM,1,1,19.45,2180.75,71,0,0,0,0,2017-11-11,2149,0,63
9575-IWCAZ,0,0,25.1,454.74,6,0,0,0,0,2023-04-03,180,0,31
7940-UQQUG,1,0,104.4,7614.4,64,1,0,1,1,2018-06-12,1936,0,33
3961-SXAXY,0,0,44.05,74.78,1,1,0,1,0,2023-08-18,43,0,54
7010-BRBUU,1,0,24.1,3148.73,72,0,0,0,0,2017-10-28,2163,0,23
3566-HJGPK,0,0,45.55,61.89,1,1,0,1,0,2023-08-08,53,0,31
3062-ICYZQ,1,0,93.8,5928.08,51,1,0,1,1,2019-07-25,1528,0,20
9938-PRCVK,1,0,19.7,1786.2,41,0,0,0,0,2020-05-13,1235,0,52
0973-KYVNF,0,0,70.65,8115.79,72,1,1,1,0,2017-10-22,2169,0,75
5129-HHMZC,0,0,86.45,4480.94,43,1,0,1,1,2020-03-19,1290,0,53
9637-CDTKZ,0,0,114.1,9761.84,72,1,1,1,1,2017-10-03,2188,0,61
3946-JEWRQ,0,1,95.2,5626.71,47,1,0,0,1,2019-11-06,1424,0,72
7873-CVMAW,0,0,88.55,9681.55,72,1,1,1,1,2017-10-08,2183,0,32
0463-WZZKO,0,1,20.75,116.27,3,0,0,0,0,2023-07-02,90,0,30
4524-QCSSM,0,0,44.65,1156.55,26,1,0,1,1,2021-08-17,774,0,33
5832-EXGTT,1,1,60.2,1875.04,29,1,0,1,1,2021-05-02,881,0,76
2039-JONDJ,0,0,55.45,2025.48,27,1,0,1,0,2021-07-18,804,0,80
7217-JYHOQ,1,0,70.3,2776.13,24,1,0,1,1,2021-10-11,719,0,56
6695-FRVEC,0,0,60.4,5412.09,67,1,1,0,0,2018-03-11,2029,0,73
9894-QMIMJ,0,0,55.8,1535.77,23,1,1,1,0,2021-11-02,697,0,20
8069-YQQAJ,0,0,31.1,419.7,14,1,0,1,0,2022-08-25,401,0,55
3466-WAESX,1,0,69.1,1307.54,16,1,0,1,1,2022-06-28,459,0,71
9281-PKKZE,0,0,43.95,2007.85,46,1,0,1,1,2019-12-02,1398,0,47
3638-VBZTA,0,0,86.5,6664.75,68,1,0,1,1,2018-02-16,2052,0,45
7459-IMVYU,0,0,69.95,3811.55,38,1,1,0,0,2020-08-05,1151,0,39
8563-OYMQY,0,0,90.95,2206.86,17,1,1,1,1,2022-05-17,501,0,23
0754-EEBDC,1,1,19.9,174.93,4,0,0,0,0,2023-06-20,102,0,74
5777-ZPQNC,0,0,20.15,580.74,12,0,0,0,0,2022-10-27,338,0,38
1951-IEYXM,0,0,90.6,8959.69,72,1,1,1,1,2017-10-21,2170,0,73
3318-NMQXL,0,0,92.0,313.6,3,1,0,1,1,2023-07-08,84,0,42
1022-RKXDR,0,0,24.85,2301.31,41,0,0,0,0,2020-05-07,1241,0,42
2361-FJWNO,0,0,36.0,1512.9,40,1,0,0,0,2020-06-07,1210,0,38
2272-UOINI,0,0,78.5,594.43,7,1,0,1,1,2023-03-26,188,0,47
8232-UTFOZ,0,1,19.95,1894.77,69,0,0,0,0,2018-01-23,2076,0,59
3750-YHRYO,0,0,20.65,297.63,7,0,0,0,0,2023-03-03,211,0,27
6637-KYRCV,1,1,30.5,167.2,5,1,0,1,0,2023-05-09,144,0,27
5668-MEISB,1,0,106.1,8118.92,72,1,1,1,0,2017-10-08,2183,0,34
0129-QMPDR,0,0,20.5,2070.65,44,0,0,0,0,2020-02-23,1315,0,59
7188-CBBBA,0,0,95.5,8033.05,65,1,1,0,0,2018-05-17,1962,0,35
5356-CSVSQ,0,1,64.6,297.17,3,1,0,1,0,2023-07-14,78,0,24
3221-CJMSG,0,0,51.1,1325.52,24,1,0,1,0,2021-10-11,719,0,23
2801-NISEI,0,1,54.95,2070.18,24,1,0,1,0,2021-10-17,713,0,55
4623-ZKHLY,0,0,20.45,928.71,22,0,0,0,0,2021-12-18,651,0,28
6732-VAILE,0,0,85.95,8035.95,70,1,1,1,1,2017-12-12,2118,0,60
8201-AAXCB,1,0,60.35,2061.4,25,1,0,0,0,2021-09-05,755,0,75
7696-CFTAT,1,1,19.8,1029.87,37,0,0,0,0,2020-09-09,1116,0,28
2123-VSCOT,0,0,72.1,5658.64,59,1,1,1,0,2018-11-04,1791,0,52
2018-QKYGT,1,1,81.05,117.37,1,1,0,1,1,2023-08-25,36,0,27
2792-VPPET,0,1,20.5,187.98,3,0,0,0,0,2023-07-27,65,0,35
7409-JURKQ,0,1,111.8,8026.21,53,1,1,1,1,2019-05-12,1602,0,28
3247-MHJKM,0,1,20.2,62.35,1,0,0,0,0,2023-08-09,52,0,72
1964-SVLEA,0,0,19.7,1018.5,20,0,0,0,0,2022-02-05,602,0,80
7297-DVYGA,0,0,19.85,2520.32,51,0,0,0,0,2019-07-04,1549,0,65
2239-CGBUZ,0,0,60.5,5551.33,51,1,0,1,0,2019-07-17,1536,0,63
0854-UYHZD,1,1,19.55,814.29,13,0,0,0,0,2022-09-21,374,0,55
7243-LCGGZ,0,1,20.9,31.11,1,0,0,0,0,2023-08-07,54,0,72
8267-KFGYD,1,0,21.05,31.19,1,0,0,0,0,2023-08-11,50,0,32
4890-VMUAV,0,0,71.5,5783.45,63,1,1,0,0,2018-07-03,1915,0,36
9261-WDCAF,0,0,54.65,289.69,3,1,0,1,1,2023-07-22,70,0,34
3764-MNMOI,0,0,19.2,2333.69,46,0,0,0,0,2019-12-20,1380,0,54
7442-YGZFK,0,0,49.8,53.77,1,1,0,1,0,2023-08-07,54,0,79
8229-BUJHX,1,0,20.5,2291.18,71,0,0,0,0,2017-11-27,2133,0,62
7449-HVPIV,1,0,90.4,6339.95,55,1,1,1,0,2019-03-13,1662,0,44
5504-WSIUR,0,0,90.25,7423.95,70,1,1,0,0,2017-12-19,2111,0,33
8466-PZBLH,1,0,104.6,7643.52,67,1,0,1,1,2018-03-23,2017,0,56
8735-IJJEG,0,1,50.2,725.55,14,1,1,1,0,2022-08-04,422,0,48
0564-MUUQK,1,1,95.5,2690.4,20,1,1,1,1,2022-02-04,603,0,73
0701-RFGFI,1,0,95.4,5014.77,49,1,0,1,1,2019-09-09,1482,0,41
0019-EFAEP,0,0,101.3,7423.25,72,1,1,1,0,2017-10-03,2188,0,53
5619-PTMIK,0,1,53.1,4517.84,46,1,0,1,0,2019-12-12,1388,0,72
3737-XBQDD,0,0,84.85,2443.92,24,1,1,0,0,2021-10-28,702,0,23
5882-CMAZQ,1,0,34.25,163.55,5,1,0,1,0,2023-05-27,126,0,21
5846-QFDFI,1,1,88.6,3252.03,33,1,1,1,0,2021-01-20,983,0,78
4445-KWOKW,0,1,60.15,3658.08,42,1,0,1,0,2020-04-03,1275,0,55
3511-APPBJ,0,1,99.95,3257.37,23,1,1,1,1,2021-11-03,696,0,62
7967-HYCDE,0,1,70.7,888.84,8,1,0,1,0,2023-02-03,239,0,27
2430-RRYUW,0,0,54.8,4228.66,66,1,0,1,0,2018-04-14,1995,0,20
5447-WZAFP,0,1,100.3,5642.29,53,1,1,1,1,2019-05-21,1593,0,71
5110-CHOPY,0,0,53.6,3237.05,60,1,1,1,1,2018-10-21,1805,0,39
4425-OWHWB,0,0,19.35,651.75,20,0,0,0,0,2022-02-06,601,0,77
7892-QVYKW,1,1,85.6,2094.72,23,1,0,1,1,2021-11-06,693,0,25
9675-ICXCT,0,1,80.8,8253.59,72,1,1,1,1,2017-10-20,2171,0,75
4703-MQYKT,0,0,19.6,743.41,21,0,0,0,0,2022-01-13,625,0,22
0602-DDUML,0,1,69.75,5954.38,57,1,1,1,0,2019-01-01,1733,0,38
2208-MPXIO,1,0,20.0,1864.25,45,0,0,0,0,2020-01-13,1356,0,71
1960-UYCNN,0,0,95.25,1285.85,10,1,1,1,1,2022-12-13,291,0,23
3190-FZATL,1,0,19.95,837.64,14,0,0,0,0,2022-08-23,403,0,71
7336-RLLRH,0,0,80.85,2523.76,27,1,0,1,1,2021-07-01,821,0,51
7710-JSYOA,1,0,93.3,8366.62,69,1,0,1,1,2018-01-02,2097,0,45
9885-MFVSU,0,0,46.35,1802.05,35,1,0,0,0,2020-11-12,1052,0,46
0607-MVMGC,0,0,78.75,5392.55,45,1,1,1,1,2020-01-08,1361,0,63
3365-SAIGS,0,0,83.55,1713.52,17,1,0,1,0,2022-05-11,507,0,59
8022-BECSI,0,0,19.6,872.62,22,0,0,0,0,2021-12-19,650,0,37
9993-LHIEB,0,1,67.85,4769.69,67,1,1,1,1,2018-03-09,2031,0,59
0266-CLZKZ,1,0,105.65,7909.83,67,1,1,1,1,2018-03-10,2030,0,59
3977-QCRSL,0,0,20.15,134.8,5,0,0,0,0,2023-05-05,148,0,66
0017-DINOC,0,0,45.2,2460.55,54,1,0,1,0,2019-04-05,1639,0,54
7639-OPLNG,0,0,79.25,7689.75,70,1,1,1,0,2017-12-08,2122,0,27
1492-QGCLU,1,0,85.7,6038.62,53,1,1,1,1,2019-05-06,1608,0,36
7328-OWMOM,0,0,20.1,1634.26,31,0,0,0,0,2021-03-01,943,0,30
4418-LZMSV,1,0,61.8,1116.05,13,1,1,1,0,2022-09-10,385,0,47
5155-AZQPB,1,0,49.9,2569.73,28,1,0,1,0,2021-06-27,825,0,74
1087-GRUYI,0,0,20.4,1008.36,38,0,0,0,0,2020-08-16,1140,0,65
2546-KZAAT,0,1,75.4,4406.25,52,1,0,1,1,2019-06-03,1580,0,59
0181-RITDD,1,0,108.15,6934.77,62,1,1,1,1,2018-08-20,1867,0,43
5989-PGKJB,0,0,86.25,1696.9,16,1,0,1,1,2022-06-28,459,0,65
8272-ONJLV,0,0,95.7,1772.0,12,1,1,1,1,2022-10-14,351,0,41
1488-PBLJN,1,0,116.85,10769.46,72,1,1,1,1,2017-10-03,2188,0,33
3778-FOAQW,0,0,20.15,1245.49,24,0,0,0,0,2021-10-21,709,0,39
4452-ROHMO,0,0,19.6,923.95,15,0,0,0,0,2022-07-13,444,0,38
3090-LETTY,1,0,60.95,164.36,2,1,0,1,0,2023-08-15,46,0,78
5349-AZPEW,1,0,25.05,125.5,5,1,0,1,0,2023-05-10,143,0,24
9720-JJJOR,0,1,60.3,2610.93,41,1,1,1,0,2020-05-07,1241,0,50
8100-HZZLJ,1,1,63.95,2977.85,43,1,0,1,1,2020-03-25,1284,0,55
7398-HPYZQ,0,0,90.55,8433.18,71,1,1,1,1,2017-11-27,2133,0,23
3546-GHEAE,0,1,19.45,231.36,7,0,0,0,0,2023-03-14,200,0,42
2550-QHZGP,0,0,19.5,342.66,7,0,0,0,0,2023-03-18,196,0,71
7519-JTWQH,0,0,110.5,9105.93,69,1,1,1,1,2018-01-10,2089,0,33
2538-OIMXF,1,1,24.7,94.7,1,1,0,0,0,2023-08-09,52,0,55
8543-MSDMF,0,0,77.4,339.41,3,1,1,1,1,2023-07-16,76,0,24
1170-SASML,0,0,85.4,8249.21,69,1,1,1,0,2018-01-26,2073,0,62
4872-JCVCA,0,0,47.6,3377.8,71,1,1,1,0,2017-11-04,2156,0,22
5346-BZCHP,1,1,19.4,3083.62,69,0,0,0,0,2018-01-07,2092,0,57
2038-LLMLM,0,0,103.85,5450.05,48,1,1,1,1,2019-10-12,1449,0,78
1216-BGTSP,0,0,108.45,5233.35,45,1,1,1,1,2020-01-23,1346,0,33
4138-NAXED,0,0,81.0,6285.18,51,1,0,0,0,2019-07-05,1548,0,34
0744-BIKKF,0,0,86.65,7046.32,72,1,1,1,1,2017-10-18,2173,0,67
7483-IQWIB,1,0,92.95,4854.18,37,1,1,1,0,2020-09-19,1106,0,42
5248-KWLAR,0,0,90.35,7633.07,71,1,1,1,1,2017-11-19,2141,0,28
7996-MHXLW,0,0,25.15,3054.42,66,0,0,0,0,2018-04-26,1983,0,61
7833-PKIHD,0,0,76.4,5580.96,51,1,0,1,1,2019-07-19,1534,0,52
7061-OVMIM,0,0,19.55,1242.7,30,0,0,0,0,2021-04-11,902,0,50
5153-RTHKF,0,1,85.35,3696.96,34,1,0,0,0,2020-12-17,1017,0,78
1852-QSWCD,1,0,24.8,3770.85,64,0,0,0,0,2018-06-26,1922,0,55
9079-LWTFD,0,0,100.75,6912.51,47,1,0,1,0,2019-11-10,1420,0,27
3392-EHMNK,1,0,94.1,7066.6,67,1,0,1,0,2018-03-03,2037,0,58
5986-WWXDV,0,0,19.35,2674.99,39,0,0,0,0,2020-07-08,1179,0,68
3061-BCKYI,0,1,19.9,892.75,14,0,0,0,0,2022-08-06,420,0,34
7228-PAQPD,0,1,59.1,1248.99,14,1,0,1,1,2022-08-14,412,0,58
7746-QYVCO,0,0,55.85,1194.44,16,1,0,1,0,2022-06-20,467,0,55
5804-HYIEZ,1,0,106.05,10373.65,70,1,0,1,1,2017-12-07,2123,0,30
5934-TSSAU,1,0,75.3,2823.69,23,1,1,1,0,2021-11-23,676,0,49
3486-KHMLI,1,0,24.7,1123.61,21,0,0,0,0,2022-01-14,624,0,54
6784-XYJAE,0,0,55.8,3700.62,36,1,1,0,0,2020-10-15,1080,0,25
3933-DQPWX,0,0,39.7,1932.75,50,1,1,1,0,2019-08-20,1502,0,49
6661-EIPZC,1,0,29.5,1423.05,48,1,0,1,0,2019-10-18,1443,0,36
8957-THMOA,1,0,20.15,1918.35,50,0,0,0,0,2019-08-19,1503,0,27
2251-PYLPB,0,0,79.55,9054.5,72,1,1,1,1,2017-10-22,2169,0,55
5555-RNPGT,1,0,24.8,568.6,10,0,0,0,0,2022-12-07,297,0,36
1057-FOGLZ,0,0,19.65,719.3,18,0,0,0,0,2022-04-22,526,0,20
8087-LGYHQ,0,0,94.05,951.42,9,1,1,1,1,2023-01-11,262,0,42
4137-BTIKL,0,0,90.75,229.09,2,1,0,1,1,2023-08-18,43,0,60
2190-BCXEC,0,0,78.85,4725.65,40,1,0,1,0,2020-06-23,1194,0,45
6227-FBDXH,0,0,99.5,7104.34,69,1,1,1,1,2018-01-17,2082,0,56
2911-WDXMV,1,1,80.55,2146.09,18,1,1,1,0,2022-04-13,535,0,37
4547-FZJWE,0,1,59.45,5186.35,55,1,0,0,1,2019-03-22,1653,0,77
7422-WNBTY,0,0,93.35,4140.08,33,1,1,1,1,2021-01-12,991,0,40
0842-IWYCP,0,1,44.95,4023.62,46,1,0,1,0,2019-12-18,1382,0,44
3521-HTQTV,0,0,26.1,1676.33,34,0,0,0,0,2020-12-11,1023,0,46
3744-ZBHON,0,0,20.2,161.38,3,0,0,0,0,2023-07-23,69,0,24
3373-DIUUN,1,0,21.25,1911.9,30,0,0,0,0,2021-04-15,898,0,70
8383-SGHJU,0,0,59.4,2292.04,33,1,0,1,0,2021-01-21,982,0,38
7607-QKKTJ,1,1,95.0,5934.1,45,1,1,0,1,2020-01-22,1347,0,27
7707-PYBBH,0,0,61.9,4126.3,40,1,0,1,0,2020-06-06,1211,0,52
8984-HPEMB,0,0,118.65,9748.5,71,1,1,1,1,2017-11-20,2140,0,73
4139-DETXS,0,0,64.45,4528.0,72,1,1,1,1,2017-10-14,2177,0,45
9779-DPNEJ,1,0,80.15,2526.77,22,1,0,1,1,2021-12-12,657,0,42
9805-FILKB,0,0,20.2,1062.72,46,0,0,0,0,2019-12-06,1394,0,68
5793-YOLJN,1,0,21.0,3328.35,55,0,0,0,0,2019-03-23,1652,0,24
0673-IGUQO,0,1,20.45,50.54,1,0,0,0,0,2023-08-13,48,0,38
4123-FCVCB,0,1,75.85,1445.45,12,1,0,1,1,2022-10-01,364,0,70
8819-IMISP,0,0,80.45,3578.27,31,1,0,1,0,2021-03-27,917,0,49
8311-UEUAB,0,1,75.5,5320.57,67,1,0,1,1,2018-03-14,2026,0,69
5858-EAFCZ,0,0,44.45,67.79,1,1,0,1,0,2023-08-09,52,0,74
1163-ONYEY,1,0,74.55,4194.1,41,1,1,1,0,2020-05-17,1231,0,61
5656-MJEFC,0,0,48.15,2032.3,42,1,1,1,0,2020-04-23,1255,0,25
6082-OQFBA,0,0,19.65,1009.14,23,0,0,0,0,2021-11-07,692,0,70
8974-OVACP,0,0,20.15,47.74,1,0,0,0,0,2023-08-26,35,0,31
4010-YLMVT,0,1,106.6,7281.07,56,1,0,1,1,2019-02-02,1701,0,80
1379-FRVEB,1,0,91.0,1883.35,15,1,0,1,0,2022-07-10,447,0,48
8612-GXIDD,1,0,25.4,842.44,12,0,0,0,0,2022-10-27,338,0,71
6288-CHQJB,0,1,69.95,5393.03,54,1,1,1,1,2019-04-11,1633,0,57
8160-HOWOX,0,0,66.85,795.22,7,1,0,1,1,2023-03-16,198,0,43
6648-INWPS,1,0,20.15,958.15,16,0,0,0,0,2022-06-09,478,0,58
4223-BKEOR,0,0,64.85,1985.28,21,1,1,1,1,2022-01-06,632,0,51
1763-WQFUK,0,0,50.5,226.89,3,1,0,1,0,2023-07-17,75,0,43
1391-UBDAR,0,1,72.9,1020.08,11,1,1,1,0,2022-11-09,325,0,71
8894-JVDCV,0,0,115.05,9417.53,62,1,1,1,1,2018-08-24,1863,0,43
2023-VQFDL,0,0,19.0,945.68,18,0,0,0,0,2022-04-18,530,0,39
1345-GKDZZ,1,1,19.55,233.78,6,0,0,0,0,2023-04-21,162,0,69
2014-MKGMH,0,0,101.1,5961.02,46,1,1,1,1,2019-12-05,1395,0,54
5628-FCGYG,0,0,84.1,2767.5,21,1,0,1,1,2022-01-04,634,0,69
2560-WBWXF,0,0,24.15,4068.57,68,0,0,0,0,2018-02-17,2051,0,70
0248-IPDFW,0,1,50.1,79.23,1,1,0,1,0,2023-08-21,40,0,57
7978-DKUQH,0,1,74.6,2725.25,25,1,1,1,0,2021-09-04,756,0,35
4335-UPJSI,1,0,19.75,1319.86,24,0,0,0,0,2021-10-02,728,0,43
1784-EZDKJ,0,0,106.8,7138.2,51,1,1,0,1,2019-07-05,1548,0,33
9297-FVVDH,0,0,84.5,5418.25,57,1,1,1,1,2019-01-26,1708,0,41
8007-YYPWD,0,0,25.05,983.65,15,0,0,0,0,2022-07-19,438,0,43
7101-HRBLJ,0,1,83.7,7252.5,72,1,1,1,1,2017-10-21,2170,0,36
6635-CPNUN,0,1,96.6,3624.31,28,1,1,1,0,2021-06-25,827,0,43
5453-YBTWV,1,0,101.1,10471.7,70,1,1,1,0,2017-12-13,2117,0,62
5039-LZRQT,0,0,20.2,618.66,13,0,0,0,0,2022-09-07,388,0,34
6418-PIQSP,0,0,81.0,5811.74,62,1,1,1,1,2018-08-19,1868,0,31
8220-OCUFY,0,0,60.25,1413.96,21,1,1,1,0,2022-01-20,618,0,25
3995-WFCSM,0,1,60.85,141.9,2,1,1,1,1,2023-08-11,50,0,54
1895-QTKDO,0,0,43.95,89.54,1,1,0,1,0,2023-08-11,50,0,20
2038-OEQZH,0,0,86.05,485.54,4,1,1,1,1,2023-06-07,115,0,55
1178-PZGAB,0,0,20.25,736.48,19,0,0,0,0,2022-03-27,552,0,78
2626-VEEWG,1,0,19.4,1651.36,67,0,0,0,0,2018-03-25,2015,0,70
1657-DYMBM,0,0,19.9,2936.43,53,0,0,0,0,2019-05-24,1590,0,61
7311-MQJCH,0,0,19.55,289.45,5,0,0,0,0,2023-05-02,151,0,47
1136-XGEQU,0,0,84.15,6488.9,50,1,1,1,1,2019-08-04,1518,0,43
2530-FMFXO,1,0,103.2,8234.71,56,1,1,1,1,2019-02-15,1688,0,55
6844-DZKRF,0,0,50.2,131.93,2,1,0,0,0,2023-08-01,60,0,59
5970-GHJAW,1,0,19.95,2063.92,46,0,0,0,0,2019-12-28,1372,0,75
8879-XUAHX,0,0,116.25,9004.24,71,1,1,1,1,2017-11-02,2158,0,47
3689-MOZGR,0,0,31.2,926.2,29,1,0,1,0,2021-05-26,857,0,39
4195-PNGZS,1,1,24.45,4001.41,69,0,0,0,0,2018-01-10,2089,0,39
5003-XZWWO,0,0,84.2,7030.37,71,1,1,1,1,2017-11-02,2158,0,33
6922-NCEDI,0,0,21.2,3961.93,56,0,0,0,0,2019-02-15,1688,0,23
9891-NQDBD,0,1,25.55,1886.28,28,0,0,0,0,2021-06-23,829,0,39
6131-IUNXN,1,0,20.2,1273.49,19,0,0,0,0,2022-03-11,568,0,64
8548-AWOFC,0,1,63.85,4770.82,66,1,0,1,1,2018-04-05,2004,0,72
9798-DRYDS,0,0,61.95,1879.73,17,1,1,1,0,2022-05-12,506,0,27
8532-UEFWH,1,0,25.75,3920.37,52,0,0,0,0,2019-06-28,1555,0,21
6296-DDOOR,0,1,58.2,1507.9,19,1,0,1,0,2022-03-22,557,0,73
7951-VRDVK,0,1,85.85,3503.95,36,1,1,0,1,2020-10-08,1087,0,64
