Customer ID,Dependents,Under 30,Monthly Charge,Total Revenue,Tenure in Months,Internet Service,Device Protection Plan,Unlimited Data,Streaming Movies,Contract Date,Contract Period,Churn Label,Churn Score,Forecast Period
7706-YLMQA,0,0,19.7,2041.5,70,0,0,0,0,2017-12-18,2112,0,72,1496.0
2585-KTFRE,1,0,70.45,90.55,1,1,0,1,1,2023-08-07,54,0,53,12.0
7994-UYIVZ,0,0,85.65,1046.17,8,1,0,0,1,2023-02-07,235,0,72,298.0
7717-BICXI,1,0,20.55,2144.05,60,0,0,0,0,2018-10-08,1818,0,47,1497.0
6559-RAKOZ,1,0,97.95,5702.88,49,1,0,1,1,2019-09-25,1466,0,53,1313.0
4716-MRVEN,0,0,20.0,1539.77,29,0,0,0,0,2021-05-15,868,0,65,1073.0
2143-LJULT,0,0,25.25,4100.93,67,0,0,0,0,2018-03-17,2023,0,32,1926.0
3200-MNQTF,0,0,70.9,6557.12,67,1,1,1,0,2018-03-19,2021,0,80,2038.0
6164-HXUGH,1,0,19.85,158.18,6,0,0,0,0,2023-04-11,172,0,31,89.0
5630-IXDXV,0,0,106.35,5532.48,47,1,1,1,1,2019-11-11,1419,0,74,1216.0
0320-DWVTU,0,0,99.5,7733.46,53,1,1,1,1,2019-05-11,1603,0,23,1784.0
9135-MGVPY,0,0,84.7,9216.43,69,1,1,1,1,2018-01-24,2075,0,70,1989.0
1212-GLHMD,0,0,86.05,299.63,3,1,0,1,1,2023-07-01,91,0,37,84.0
7878-JGDKK,0,0,44.55,341.03,4,1,0,1,0,2023-06-02,120,0,45,169.0
1088-AUUZZ,1,0,75.85,6365.68,56,1,0,1,1,2019-02-25,1678,0,52,1753.0
9588-OZDMQ,0,0,45.0,120.75,2,1,0,1,0,2023-08-03,58,0,60,44.0
6476-EPYZR,1,0,20.5,808.22,12,0,0,0,0,2022-10-14,351,0,65,699.0
1174-FGIFN,1,0,90.45,3245.09,28,1,0,1,1,2021-06-10,842,0,74,740.0
6620-HVDUJ,0,0,60.45,2009.79,24,1,0,1,0,2021-10-02,728,0,56,686.0
1032-MAELW,1,0,78.45,5841.31,68,1,1,1,1,2018-02-09,2059,0,67,1482.0
7641-TQFHN,1,1,100.55,4469.43,39,1,0,1,1,2020-07-25,1162,0,71,1112.0
1552-TKMXS,0,0,20.35,1119.8,42,0,0,0,0,2020-04-20,1258,0,69,724.0
8622-ZLFKO,0,0,90.75,652.35,6,1,0,1,1,2023-04-25,158,0,54,178.0
6188-UXBBR,0,0,20.25,1215.27,38,0,0,0,0,2020-08-23,1133,0,25,894.0
2333-KWEWW,0,0,20.05,861.28,18,0,0,0,0,2022-04-19,529,0,20,533.0
5702-SKUOB,0,0,19.6,210.01,4,0,0,0,0,2023-06-15,107,0,66,152.0
1134-YWTYF,0,0,53.8,2509.81,27,1,0,1,0,2021-07-18,804,0,66,1304.0
6061-GWWAV,1,0,70.2,3458.71,41,1,1,1,0,2020-05-12,1236,0,56,1336.0
0679-TDGAK,1,1,75.5,5717.1,50,1,0,0,1,2019-08-03,1519,0,21,1651.0
6585-WCEWR,1,1,20.35,2994.56,72,0,0,0,0,2017-10-25,2166,0,41,1716.0
9067-YGSCA,0,0,26.05,4049.5,70,0,0,0,0,2017-12-06,2124,0,21,1767.0
9067-SQTNS,1,0,20.6,2463.36,44,0,0,0,0,2020-02-12,1326,0,44,1606.0
1776-SPBWV,1,0,20.1,2100.58,34,0,0,0,0,2020-12-28,1006,0,21,1457.0
9668-PUGNU,0,1,24.5,4100.98,71,0,0,0,0,2017-11-19,2141,0,38,1780.0
9405-GPBBG,0,0,110.5,7492.77,64,1,1,0,1,2018-06-15,1933,0,64,1745.0
1926-QUZNN,0,0,25.25,5405.92,72,0,0,0,0,2017-10-25,2166,0,36,1986.0
5829-NVSQN,0,0,68.75,2411.42,23,1,1,1,1,2021-11-08,691,0,34,828.0
9565-AXSMR,1,1,19.2,3174.27,52,0,0,0,0,2019-06-17,1566,0,78,1932.0
8869-LIHMK,0,0,115.1,10169.89,64,1,1,1,1,2018-06-28,1920,0,78,2154.0
0447-RXSGD,0,0,99.65,3021.17,24,1,0,1,1,2021-10-06,724,0,47,751.0
4927-WWOOZ,0,0,91.45,280.27,2,1,1,0,0,2023-08-20,41,0,32,46.0
5788-YPOEG,1,0,84.75,3148.51,34,1,1,1,1,2020-12-17,1017,0,51,880.0
0661-KBKPA,1,0,78.75,5631.03,53,1,1,1,1,2019-05-12,1602,0,73,1369.0
9081-WWXKP,1,0,20.25,2628.85,47,0,0,0,0,2019-11-22,1408,0,38,1678.0
0784-ZQJZX,1,1,19.9,3828.61,72,0,0,0,0,2017-10-03,2188,0,72,1940.0
3133-PZNSR,1,1,97.75,8488.48,72,1,0,1,1,2017-10-02,2189,0,46,1648.0
0722-SVSFK,0,0,100.4,988.14,7,1,1,1,1,2023-03-26,188,0,56,258.0
3612-YVGSJ,0,0,24.45,4024.6,71,0,0,0,0,2017-11-02,2158,0,77,1868.0
5397-NSKQG,1,0,50.9,3281.65,67,1,0,1,1,2018-03-13,2027,0,62,1796.0
8565-HBFNN,0,0,107.2,9619.63,69,1,1,1,1,2018-01-18,2081,0,51,1805.0
8670-ERCJH,0,0,113.4,8348.42,72,1,1,1,1,2017-10-20,2171,0,56,1673.0
7758-UJWYS,1,0,40.55,1325.85,34,1,0,1,0,2020-12-02,1032,0,31,932.0
2050-ONYDQ,1,0,26.0,1846.6,65,0,0,0,0,2018-05-24,1955,0,72,1135.0
7055-JCGNI,0,0,111.95,10915.85,70,1,1,1,1,2017-12-20,2110,0,25,2033.0
0739-UUAJR,1,0,53.8,3952.45,72,1,1,1,1,2017-10-17,2174,0,28,1852.0
4826-DXMUP,1,1,72.1,2849.0,35,1,0,1,1,2020-11-01,1063,0,45,936.0
7285-KLOTR,0,0,78.85,1177.83,12,1,1,1,1,2022-10-21,344,0,55,416.0
0654-PQKDW,1,0,70.75,6870.55,62,1,1,1,0,2018-08-06,1881,0,24,1858.0
7175-NTIXE,0,1,76.15,2534.7,25,1,0,1,1,2021-09-08,752,0,32,667.0
7963-SHNDT,0,0,39.1,2112.1,52,1,0,0,0,2019-06-08,1575,0,52,1524.0
0188-GWFLE,0,0,20.05,37.32,2,0,0,0,0,2023-08-05,56,0,59,46.0
8129-GMVGI,1,0,20.05,3071.38,56,0,0,0,0,2019-02-28,1675,0,59,1660.0
2882-DDZPG,0,1,19.45,657.17,12,0,0,0,0,2022-10-21,344,0,76,305.0
3547-LQRIK,0,1,26.9,1799.81,47,0,0,0,0,2019-11-04,1426,0,47,1025.0
5843-TTHGI,0,0,50.0,1254.64,18,1,1,0,0,2022-04-09,539,0,49,596.0
1849-RJYIG,0,0,60.0,861.99,8,1,0,1,0,2023-02-16,226,0,29,291.0
8868-GAGIO,0,0,84.55,4739.95,45,1,1,1,0,2020-01-25,1344,0,44,1357.0
4061-UKJWL,0,0,45.45,202.81,3,1,0,1,0,2023-07-01,91,0,72,98.0
5380-XPJNZ,0,1,20.05,2222.52,38,0,0,0,0,2020-08-05,1151,0,27,1509.0
8263-QMNTJ,0,0,115.55,11868.34,72,1,1,1,1,2017-10-28,2163,0,58,2245.0
3230-JCNZS,1,0,99.0,8178.48,71,1,1,1,0,2017-11-08,2152,0,74,1865.0
0277-ORXQS,1,0,50.55,3474.55,66,1,0,0,1,2018-04-11,1998,0,30,1819.0
7996-BPXHY,1,0,25.0,789.97,13,0,0,0,0,2022-09-24,371,0,21,675.0
3227-WLKLI,1,0,91.55,6621.1,65,1,1,1,1,2018-05-09,1970,0,26,1602.0
2266-FUBDZ,1,1,19.35,975.9,15,0,0,0,0,2022-07-01,456,0,54,661.0
8237-ULIXL,0,1,24.85,2827.29,72,0,0,0,0,2017-10-22,2169,0,78,2086.0
8216-AZUUZ,1,0,100.4,4832.85,42,1,1,1,1,2020-04-26,1252,0,76,1058.0
9153-BTBVV,0,0,25.0,5161.71,71,0,0,0,0,2017-11-19,2141,0,79,2321.0
5186-PEIZU,0,0,19.25,1941.0,35,0,0,0,0,2020-11-03,1061,0,67,1212.0
1074-AMIOH,1,0,108.25,8234.77,53,1,1,1,1,2019-05-08,1606,0,73,1802.0
4361-FEBGN,0,0,20.15,2599.59,48,0,0,0,0,2019-10-17,1444,0,43,1655.0
0380-ZCSBI,0,0,20.0,242.9,10,0,0,0,0,2022-12-04,300,0,66,186.0
7145-FEJWU,1,0,105.3,1479.17,12,1,1,1,1,2022-10-07,358,0,72,429.0
3969-JQABI,0,0,65.25,6230.88,58,1,0,0,0,2018-12-06,1759,0,64,1778.0
9624-EGDEQ,0,0,19.8,2366.93,37,0,0,0,0,2020-09-10,1115,0,61,1505.0
1051-EQPZR,1,1,19.6,963.73,44,0,0,0,0,2020-02-06,1332,0,36,568.0
5849-ASHZJ,1,1,20.05,1020.0,27,0,0,0,0,2021-07-08,814,0,65,660.0
5780-INQIK,0,0,49.4,575.45,8,1,0,1,0,2023-02-10,232,0,48,225.0
8384-FZBJK,1,0,100.6,7456.79,57,1,0,1,1,2019-01-09,1725,0,48,1580.0
3750-RNQKR,0,0,19.45,463.69,12,0,0,0,0,2022-10-19,346,0,33,258.0
0962-CQPWQ,1,0,20.3,1445.57,62,0,0,0,0,2018-08-14,1873,0,56,1017.0
3096-YXENJ,0,1,107.65,8882.7,65,1,1,1,1,2018-05-20,1959,0,25,2040.0
1265-BCFEO,0,0,80.45,7549.43,71,1,1,1,1,2017-11-07,2153,0,75,1888.0
5837-LXSDN,1,0,58.85,1965.57,21,1,0,1,0,2022-01-14,624,0,25,502.0
5945-AZYHT,0,0,109.6,11355.87,71,1,1,1,1,2017-11-08,2152,0,22,2142.0
8325-QRPZR,0,0,75.15,745.42,7,1,1,0,0,2023-03-04,210,0,50,238.0
6384-VMJHP,0,1,73.0,6922.64,72,1,1,1,1,2017-10-19,2172,0,80,1897.0
2262-SLNVK,0,0,70.1,71.25,1,1,0,1,0,2023-08-08,53,0,74,55.0
7730-CLDSV,1,0,98.65,9664.57,72,1,1,1,1,2017-10-09,2182,0,78,1914.0
1135-HIORI,1,0,111.45,9786.63,64,1,1,1,1,2018-06-24,1924,0,74,1849.0
0164-APGRB,0,0,114.9,11979.34,72,1,1,1,1,2017-10-26,2165,0,69,2245.0
6481-ESCNL,0,0,100.55,3188.18,29,1,1,1,1,2021-05-12,871,0,53,783.0
1790-NESIO,0,1,20.4,346.58,13,0,0,0,0,2022-09-01,394,0,76,224.0
1550-EENBN,0,1,104.35,4622.61,31,1,0,1,1,2021-03-10,934,0,78,1159.0
8198-RKSZG,1,0,80.45,1273.83,14,1,0,1,1,2022-08-13,413,0,26,444.0
9297-EONCV,0,0,91.35,9880.32,72,1,1,1,1,2017-10-28,2163,0,52,2077.0
1069-QJOEE,1,0,19.9,977.2,25,0,0,0,0,2021-09-14,746,0,76,627.0
7799-DSEWS,0,1,68.35,2176.04,18,1,1,1,0,2022-04-24,524,0,47,687.0
8766-PAFNE,0,1,79.1,7554.27,71,1,1,1,1,2017-11-03,2157,0,29,1890.0
3130-ICDUP,1,0,80.55,198.7,2,1,0,1,0,2023-08-04,57,0,40,53.0
0820-FNRNX,1,0,66.7,1584.84,17,1,1,1,0,2022-05-06,512,0,46,418.0
0880-FVFWF,0,0,86.4,7002.8,56,1,0,1,0,2019-02-03,1700,0,64,2005.0
4611-ANLQC,0,0,50.05,2911.5,60,1,1,1,1,2018-10-21,1805,0,65,1643.0
4213-HKBJO,0,0,25.7,2030.6,33,0,0,0,0,2021-01-06,997,0,39,1204.0
2792-LSHWX,0,0,83.4,126.46,1,1,0,1,0,2023-08-10,51,0,26,56.0
0014-BMAQU,0,0,84.65,6214.28,63,1,0,0,0,2018-07-04,1914,0,49,1543.0
9018-PCIOK,0,0,64.75,5102.1,55,1,1,1,1,2019-03-13,1662,0,36,1480.0
4837-QUSFT,0,0,100.15,9023.8,65,1,0,1,0,2018-05-26,1953,0,72,1760.0
9953-ZMKSM,0,1,25.25,1811.93,63,0,0,0,0,2018-07-11,1907,0,79,1262.0
7665-NKLAV,1,1,40.65,1547.35,36,1,1,1,0,2020-10-08,1087,0,44,1245.0
4391-LNRXK,0,0,94.95,3200.34,22,1,1,1,1,2021-12-06,663,0,28,797.0
8562-GHPPI,0,0,19.8,31.76,1,0,0,0,0,2023-08-18,43,0,22,59.0
5893-PYOLZ,0,0,81.8,7298.61,56,1,1,1,1,2019-02-01,1702,0,75,1885.0
4986-MXSFP,0,0,20.0,127.44,2,0,0,0,0,2023-08-08,53,0,39,85.0
6131-FOYAS,0,0,59.6,2816.25,35,1,1,1,0,2020-11-26,1038,0,27,1220.0
3027-YNWZU,0,0,25.0,2020.64,64,0,0,0,0,2018-06-25,1923,0,61,1658.0
5609-IMCGG,0,0,84.35,1395.95,15,1,1,1,0,2022-07-01,456,0,35,410.0
4727-MCYZG,0,1,55.55,118.87,1,1,0,0,1,2023-08-19,42,0,35,88.0
9481-WHGWY,1,0,75.35,8204.85,70,1,0,1,1,2017-12-21,2109,0,64,2022.0
4328-VUFWD,0,0,59.3,2473.18,39,1,0,1,1,2020-07-18,1169,0,42,1243.0
3301-LSLWQ,0,0,66.1,2430.38,29,1,0,1,1,2021-05-10,873,0,72,813.0
7473-ZBDSN,1,0,18.8,879.25,14,0,0,0,0,2022-08-27,399,0,28,511.0
3166-PNEOF,0,0,86.45,5450.41,61,1,1,1,1,2018-09-09,1847,0,74,1335.0
5639-NTUPK,1,1,52.1,919.86,13,1,0,1,0,2022-09-25,370,0,34,373.0
8780-YRMTT,0,0,47.4,3177.25,66,1,1,0,0,2018-04-02,2007,0,27,1849.0
5140-FOMCQ,0,0,109.15,8945.48,59,1,1,1,1,2018-11-17,1778,0,67,1961.0
6242-SGYTS,1,1,94.95,6768.97,62,1,0,1,0,2018-08-02,1885,0,27,1648.0
8414-OOEEL,1,0,79.5,6019.78,66,1,1,1,1,2018-04-16,1993,0,66,1518.0
8454-AATJP,0,0,115.05,9816.2,72,1,1,1,1,2017-10-17,2174,0,46,2014.0
4531-AUZNK,1,1,95.15,5939.47,51,1,0,1,0,2019-07-12,1541,0,21,1234.0
4191-XOVOM,0,1,105.4,8275.19,63,1,0,0,1,2018-07-14,1904,0,66,1760.0
2150-OEGBV,0,0,20.1,1464.4,27,0,0,0,0,2021-07-18,804,0,28,900.0
4878-BUNFV,1,0,20.7,2173.69,42,0,0,0,0,2020-04-12,1266,0,76,1456.0
1872-EBWSC,0,1,20.35,1231.86,29,0,0,0,0,2021-05-13,870,0,66,841.0
7026-YMSBE,0,0,19.7,1362.15,30,0,0,0,0,2021-04-14,899,0,59,1146.0
6997-UVGOX,1,0,85.45,7650.83,71,1,1,1,1,2017-11-22,2138,0,44,1790.0
9674-EHPPG,0,0,40.4,1922.7,46,1,1,0,0,2019-12-23,1377,0,44,1268.0
5440-VHLUL,0,0,105.2,10461.38,69,1,0,1,1,2018-01-13,2086,0,47,1951.0
5781-BKHOP,0,0,100.65,10335.01,72,1,1,1,0,2017-10-18,2173,0,20,1966.0
5213-TWWJU,0,1,91.0,3892.87,28,1,1,1,1,2021-06-25,827,0,66,1061.0
7629-WIXZF,0,0,59.1,417.06,7,1,0,1,1,2023-03-16,198,0,29,47.0
5445-GLVOT,0,0,49.8,1742.71,22,1,0,1,0,2021-12-27,642,0,29,642.0
3976-HXHCE,0,0,19.3,4708.8,72,0,0,0,0,2017-10-04,2187,0,42,1893.0
2466-NEJOJ,1,0,19.65,379.11,8,0,0,0,0,2023-02-05,237,0,38,227.0
0254-KCJGT,0,0,81.4,6504.13,52,1,1,1,1,2019-06-19,1564,0,64,1819.0
5472-CVMDX,0,1,38.9,2719.2,68,1,1,1,0,2018-02-12,2056,0,45,1900.0
6461-SZMCV,0,0,87.95,7008.61,71,1,1,1,1,2017-11-10,2150,0,71,2026.0
8150-QUDFX,0,1,19.85,106.54,2,0,0,0,0,2023-08-27,34,0,64,76.0
2346-DJQTB,0,0,24.15,852.5,35,1,0,0,0,2020-11-02,1062,0,75,741.0
1697-LYYYX,1,1,19.1,3712.51,61,0,0,0,0,2018-09-17,1839,0,57,2046.0
1942-OQFRW,0,0,44.0,57.4,1,1,0,1,0,2023-08-21,40,0,61,59.0
9640-ZSLDC,1,1,60.6,4992.47,53,1,1,1,1,2019-05-09,1605,0,38,1827.0
4231-LZUYM,0,0,25.65,2792.76,72,0,0,0,0,2017-10-11,2180,0,22,1570.0
3594-BDSOA,0,0,20.4,1343.44,24,0,0,0,0,2021-10-25,705,0,79,882.0
5133-VRSAB,0,0,29.35,226.45,8,1,0,0,0,2023-02-13,229,0,59,194.0
5996-DAOQL,0,1,20.45,62.62,1,0,0,0,0,2023-08-16,45,0,80,39.0
6838-YAUVY,0,1,95.1,5699.89,54,1,1,1,1,2019-04-28,1616,0,67,1357.0
0484-JPBRU,0,1,25.25,2686.06,41,0,0,0,0,2020-05-09,1239,0,40,1711.0
7883-ROJOC,0,0,44.9,1495.34,19,1,0,1,0,2022-03-17,562,0,76,819.0
0244-LGNFY,1,0,92.65,8893.0,72,1,1,1,1,2017-10-04,2187,0,75,1867.0
7274-CGTOD,0,1,43.7,2618.3,62,1,1,1,0,2018-08-06,1881,0,58,1700.0
4635-EJYPD,1,0,18.95,1746.43,32,0,0,0,0,2021-02-27,945,0,49,1068.0
1866-ZSLJM,0,0,20.5,1093.54,21,0,0,0,0,2022-01-03,635,0,75,733.0
4636-TVXVG,1,1,19.95,4218.32,62,0,0,0,0,2018-08-11,1876,0,32,1799.0
4236-UJPWO,0,0,24.5,46.4,2,1,0,1,0,2023-08-02,59,0,54,59.0
9392-XBGTD,1,0,20.6,812.7,27,0,0,0,0,2021-07-11,811,0,56,598.0
6402-SSEJG,0,0,61.05,1540.2,25,1,1,1,1,2021-09-17,743,0,76,466.0
1169-SAOCL,0,0,106.65,6401.58,49,1,0,0,1,2019-09-11,1480,0,27,1418.0
1110-KYLGQ,0,0,108.25,7105.81,63,1,1,1,1,2018-07-26,1892,0,39,1625.0
9929-PLVPA,1,0,20.4,217.66,4,0,0,0,0,2023-06-21,101,0,65,166.0
3518-PZXZQ,0,1,55.3,91.99,1,1,0,1,0,2023-08-03,58,0,37,49.0
2371-JUNGC,0,0,20.25,522.82,11,0,0,0,0,2022-11-24,310,0,33,356.0
5074-FBGHB,0,0,104.65,8550.6,64,1,1,1,1,2018-06-20,1928,0,80,1809.0
2351-BKRZW,1,0,75.2,4543.49,43,1,1,1,1,2020-03-13,1296,0,23,1329.0
4455-BFSPD,0,0,101.15,8587.83,61,1,0,1,1,2018-09-15,1841,0,79,1730.0
3948-KXDUF,0,0,68.75,5801.87,66,1,1,1,0,2018-04-02,2007,0,60,1572.0
2323-ARSVR,0,0,111.05,10462.68,67,1,1,1,1,2018-03-03,2037,0,67,1889.0
0815-MFZGM,0,0,99.0,4190.02,42,1,1,1,1,2020-04-23,1255,0,76,967.0
5480-XTFFL,1,0,21.0,1001.5,31,0,0,0,0,2021-03-10,934,0,24,700.0
8295-FHIVV,0,0,19.4,232.98,7,0,0,0,0,2023-03-18,196,0,56,134.0
9086-YJYXS,1,1,77.2,2937.06,34,1,1,1,1,2020-12-01,1033,0,58,1004.0
1179-INLAT,0,0,19.45,77.59,3,0,0,0,0,2023-07-02,90,0,32,38.0
7909-FIOIY,1,1,24.85,434.8,19,1,0,1,0,2022-03-11,568,0,39,673.0
6351-SCJKT,0,0,41.35,107.25,3,1,1,1,0,2023-07-13,79,0,46,70.0
5468-BPMMO,0,0,19.6,1590.42,46,0,0,0,0,2019-12-24,1376,0,59,1141.0
0197-PNKNK,1,0,84.45,8574.08,69,1,1,0,0,2018-01-09,2090,0,49,1787.0
2439-QKJUL,0,0,20.25,148.95,5,0,0,0,0,2023-05-05,148,0,44,89.0
1194-SPVSP,0,1,19.65,47.53,1,0,0,0,0,2023-08-23,38,0,79,41.0
9534-NSXEM,0,1,20.65,1415.28,26,0,0,0,0,2021-08-07,784,0,79,961.0
8929-KSWIH,0,1,99.3,2637.0,25,1,1,1,1,2021-09-28,732,0,23,728.0
2250-IVBWA,1,0,81.05,8302.71,64,1,0,1,0,2018-06-01,1947,0,48,2148.0
1810-MVMAI,1,0,67.6,3441.4,30,1,1,1,0,2021-04-08,905,0,33,1117.0
9506-UXUSK,0,0,70.15,1590.96,13,1,0,0,0,2022-09-16,379,0,30,531.0
1229-RCALF,0,0,115.0,10368.31,64,1,1,1,1,2018-06-22,1926,0,45,2194.0
3572-UOLYZ,1,1,84.8,4146.53,46,1,1,1,0,2019-12-26,1374,0,39,1291.0
1429-UYJSV,0,0,19.7,700.7,12,0,0,0,0,2022-10-21,344,0,62,537.0
6366-XIVKZ,1,0,63.15,1326.4,13,1,1,1,1,2022-09-10,385,0,46,418.0
3470-OBUET,1,0,74.0,7750.07,67,1,0,1,0,2018-03-07,2033,0,35,2033.0
2770-NSVDG,0,1,29.1,688.0,24,1,1,1,0,2021-10-22,708,0,33,671.0
9375-MHRRS,0,0,50.05,466.41,6,1,0,0,0,2023-04-28,155,0,34,206.0
4860-YZGZM,0,1,20.0,579.3,10,0,0,0,0,2022-12-22,282,0,63,312.0
6599-GZWCM,0,0,74.65,1520.31,13,1,0,1,0,2022-09-06,389,0,40,418.0
7037-MTYVW,1,1,85.4,3962.76,38,1,1,1,1,2020-08-28,1128,0,51,999.0
4760-THGOT,0,0,94.1,6234.94,43,1,0,1,1,2020-03-15,1294,0,71,1661.0
4016-BJKTZ,0,1,108.9,3617.3,25,1,1,1,1,2021-09-27,733,0,80,855.0
6584-VQMYT,1,1,56.2,1668.56,27,1,0,0,0,2021-07-24,798,0,42,562.0
9838-BFCQT,1,0,26.1,4293.69,72,0,0,0,0,2017-10-06,2185,0,41,1729.0
2790-XUYMV,1,1,85.45,8293.14,71,1,0,1,0,2017-11-07,2153,0,48,1997.0
0581-MDMPW,0,0,88.95,3130.91,24,1,1,1,0,2021-10-10,720,0,37,757.0
1023-BQXZE,0,0,74.35,5723.54,57,1,1,1,1,2019-01-05,1729,0,71,1673.0
9163-GHAYE,0,0,48.85,1212.0,15,1,0,1,0,2022-07-23,434,0,62,650.0
3904-UKFRE,0,1,80.1,512.79,4,1,0,1,0,2023-06-05,117,0,67,100.0
5353-WILCI,0,0,56.05,2867.73,28,1,0,0,0,2021-06-14,838,0,47,1222.0
0058-EVZWM,0,0,89.8,5239.0,55,1,0,1,0,2019-03-26,1649,0,42,1393.0
7009-PCARS,1,0,19.1,3162.45,55,0,0,0,0,2019-03-02,1673,0,66,1948.0
0519-DRGTI,1,0,20.35,1291.8,20,0,0,0,0,2022-02-24,583,0,49,933.0
1017-FBQMM,1,0,106.05,7636.6,62,1,0,1,1,2018-08-20,1867,0,69,1969.0
1985-MBRYP,0,0,19.65,1067.78,43,0,0,0,0,2020-03-18,1291,0,41,929.0
9372-TXXPS,0,0,59.85,5967.45,60,1,0,1,0,2018-10-13,1813,0,54,1547.0
3259-QMXUN,0,0,86.1,6284.62,58,1,1,0,1,2018-12-20,1745,0,33,1409.0
1015-JPFYW,1,0,19.45,480.87,7,0,0,0,0,2023-03-08,206,0,29,270.0
6645-MXQJT,1,0,97.1,262.85,2,1,0,1,1,2023-08-21,40,0,43,137.0
5804-JMYIO,1,0,19.75,1378.44,39,0,0,0,0,2020-07-16,1171,0,61,1024.0
6484-LATFU,0,1,24.55,2054.52,68,0,0,0,0,2018-02-17,2051,0,31,1181.0
7599-NTMDP,1,0,48.7,3128.55,62,1,0,0,0,2018-08-23,1864,0,26,1782.0
0536-ACXIP,0,0,109.55,11347.5,72,1,1,1,1,2017-10-11,2180,0,53,2142.0
0936-NQLJU,0,0,20.65,1221.59,41,0,0,0,0,2020-05-06,1242,0,79,825.0
1575-KRZZE,0,0,55.2,250.61,4,1,0,1,0,2023-06-01,121,0,74,88.0
3251-YMVWZ,0,0,24.05,3388.51,53,0,0,0,0,2019-05-07,1607,0,20,2008.0
4884-LEVMQ,0,0,20.45,2209.21,39,0,0,0,0,2020-07-25,1162,0,80,1454.0
8857-CUPFQ,0,0,19.25,2332.59,63,0,0,0,0,2018-07-21,1897,0,20,1542.0
7610-TVOPG,0,0,26.35,498.0,15,0,0,0,0,2022-07-19,438,0,73,206.0
3638-DIMPH,0,0,43.8,976.02,13,1,0,1,0,2022-09-27,368,0,40,583.0
1845-ZLLIG,0,0,50.15,70.45,1,1,0,1,0,2023-08-13,48,0,50,40.0
8559-WNQZS,0,0,20.45,64.27,1,0,0,0,0,2023-08-19,42,0,27,41.0
1699-UOTXU,0,1,61.4,5493.45,60,1,1,1,0,2018-10-22,1804,0,40,1598.0
0635-WKOLD,0,0,70.75,3871.35,40,1,0,1,0,2020-06-04,1213,0,32,1225.0
5993-JSUWV,0,1,61.15,5427.87,66,1,1,1,0,2018-04-04,2005,0,66,1419.0
4518-FZBSX,1,0,20.25,1246.76,42,0,0,0,0,2020-04-25,1253,0,64,974.0
6988-CJEYV,0,0,98.7,7148.09,49,1,0,1,1,2019-09-07,1484,0,79,1925.0
3097-FQTVJ,0,1,20.0,1223.99,41,0,0,0,0,2020-05-17,1231,0,21,839.0
5465-BUBFA,1,0,19.3,1644.88,41,0,0,0,0,2020-05-25,1223,0,40,1175.0
7299-GNVPL,1,1,84.4,2563.37,23,1,0,1,0,2021-11-14,685,0,54,807.0
9743-DQKQW,0,1,25.1,79.8,3,1,0,1,0,2023-07-21,71,0,58,98.0
1215-VFYVK,0,1,48.25,212.25,4,1,1,0,1,2023-06-08,114,0,30,120.0
9371-BITHB,1,1,19.85,1247.82,52,0,0,0,0,2019-06-23,1560,0,43,911.0
9093-FPDLG,0,0,94.2,1104.62,11,1,1,1,1,2022-11-01,333,0,52,254.0
0541-FITGH,0,0,62.15,209.88,2,1,0,1,1,2023-08-04,57,0,34,44.0
6985-HAYWX,0,0,79.3,2993.4,26,1,0,1,0,2021-08-03,788,0,54,899.0
7508-KBIMB,1,0,56.25,1509.69,24,1,1,1,0,2021-10-10,720,0,52,463.0
6838-HVLXG,0,1,20.3,634.54,12,0,0,0,0,2022-10-17,348,0,27,369.0
1897-OKVMW,1,0,90.6,8185.45,64,1,1,1,1,2018-06-20,1928,0,43,1850.0
5485-ITNPC,0,0,85.9,6097.56,66,1,1,1,1,2018-04-22,1987,0,24,1498.0
0233-FTHAV,0,1,79.2,5682.4,60,1,1,1,0,2018-10-07,1819,0,49,1468.0
4644-PIZRT,1,0,70.35,1766.73,17,1,1,1,0,2022-05-25,493,0,35,657.0
8922-NPKBJ,1,0,19.35,2309.16,42,0,0,0,0,2020-04-03,1275,0,21,1651.0
2740-TVLFN,0,0,50.15,90.02,1,1,0,1,0,2023-08-15,46,0,80,37.0
7771-CFQRQ,1,0,63.8,4500.07,47,1,0,0,1,2019-11-23,1407,0,45,1399.0
9512-PHSMG,0,1,20.55,356.95,10,0,0,0,0,2022-12-23,281,0,71,214.0
4146-SVFUD,0,0,44.6,89.88,1,1,0,1,0,2023-08-28,33,0,77,30.0
1564-HJUVY,0,0,63.75,238.32,4,1,0,1,0,2023-06-23,99,0,59,71.0
3617-XLSGQ,1,0,109.25,8489.76,66,1,1,0,1,2018-04-08,2001,0,28,1831.0
7517-LDMPS,0,0,84.6,1048.19,12,1,0,1,1,2022-10-19,346,0,75,310.0
7244-KXYZN,0,1,20.45,670.87,24,0,0,0,0,2021-10-10,720,0,20,433.0
5226-NOZFC,0,0,85.75,3195.6,26,1,0,1,0,2021-08-17,774,0,64,870.0
1400-WIVLL,0,0,107.95,6926.31,57,1,1,1,1,2019-01-19,1715,0,24,1701.0
8148-NLEGT,1,0,22.95,1600.15,42,0,0,0,0,2020-04-27,1251,0,24,1073.0
8347-GDTMP,0,1,19.45,2171.57,64,0,0,0,0,2018-06-21,1927,0,78,1421.0
