,Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Service ID,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Status ID,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason,Joined Date
3096,0323-XWWTN,0,44,0,0,0,1,1,IYNTXJXDT4398,0,0,3,0,1,33.87,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,26.4,121.25,0.0,0,101.61,222.86,CLCZCZ9242,5,2,No,0,77,4315,0,None,2012-01-25
3097,1937-OTUKY,1,32,0,0,1,0,0,DYUZKKTMN9665,1,1,72,0,1,25.48,1,1,1,3,1,0,1,1,1,0,0,1,2,1,0,98.2,7015.9,0.0,0,1834.56,8850.46,PGMFZH8817,3,0,No,0,75,4332,0,None,2015-08-24
3098,1573-LGXBA,0,26,1,0,1,1,3,PKCYDFRMS5455,1,1,57,0,1,4.18,0,1,1,73,0,1,1,0,1,1,1,1,1,1,1,97.55,5598.0,0.0,0,238.26,5836.26,UFPENG5766,4,0,No,0,51,5833,0,None,2019-02-26
3099,1764-VUUMT,0,63,0,0,0,1,1,RRCFLZTJJ1489,0,0,66,0,1,37.94,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,19.95,1269.1,0.0,0,2504.04,3773.14,IWDGPP3761,4,0,No,0,51,6382,0,None,2022-09-16
3100,4713-ZBURT,0,33,0,0,0,1,2,ITLWVUUVY4195,0,0,45,0,1,23.54,1,1,1,12,0,0,1,0,1,1,1,1,2,0,0,99.7,4634.35,0.0,0,1059.3,5693.65,DSGIXN3615,4,0,No,0,38,3333,0,None,2012-01-09
3101,3050-GBUSH,1,25,1,0,0,0,0,HTDHGIEMK6299,0,0,3,0,0,0.0,0,1,2,46,0,0,0,0,1,0,0,1,0,1,1,34.8,113.95,0.0,0,0.0,113.95,QOOCBM8531,4,2,No,0,67,2496,0,None,2016-06-04
3102,7876-AEHIG,1,48,0,0,0,0,0,QDJFMOEQJ6117,0,0,51,0,0,0.0,0,1,2,10,1,0,1,1,1,1,1,1,1,0,0,60.15,3077.0,0.0,0,0.0,3077.0,RAOXJE1423,3,0,No,0,37,5404,0,None,2013-07-26
3103,7945-HLKEA,1,29,1,0,0,0,0,QLVYCRYQE5133,0,0,60,0,1,37.95,1,1,2,27,1,0,1,1,0,0,0,0,1,0,0,64.75,4039.5,0.0,120,2277.0,6436.5,KOQFMY2473,3,0,No,0,25,6408,0,None,2021-06-14
3104,9342-VNIMQ,0,62,0,0,0,0,0,EMSZXJPMM4599,0,0,33,3,1,5.91,1,1,2,5,0,1,0,0,0,0,0,1,0,1,0,54.65,1665.2,0.0,0,195.03,1860.23,DGSIWP7298,3,0,No,0,58,5201,0,None,2018-12-12
3105,3199-NPKCN,1,39,0,0,1,0,0,LHYMVSFFK5576,1,1,67,0,1,35.03,1,1,1,23,1,0,1,1,1,1,1,1,1,1,0,111.25,7511.65,0.0,0,2347.01,9858.66,FMNBKE4718,3,0,No,0,37,5649,0,None,2013-03-12
3106,5170-PTRKA,1,19,1,0,1,0,0,JIWEDIALS1273,1,1,49,0,0,0.0,0,1,3,82,1,0,0,1,0,0,0,1,1,1,1,35.8,1782.0,0.0,0,0.0,1782.0,WEMZGT7168,4,0,No,0,69,4865,0,None,2022-04-18
3107,4661-NJEUX,0,42,0,0,0,0,0,ZPNUNWIRK2241,0,0,1,0,1,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20.05,20.05,0.0,0,3.23,23.28,HFGLWJ6519,3,2,No,0,52,5368,0,None,2017-08-26
3108,0048-LUMLS,0,23,1,0,1,1,3,HPHZCROJQ5877,1,1,37,3,1,43.01,0,1,1,51,0,0,0,0,1,1,1,1,1,0,1,91.2,3247.55,0.0,0,1591.37,4838.92,SLJMIG7132,5,0,No,0,55,5263,0,None,2015-12-02
3109,5898-IGSLP,0,37,0,0,1,1,3,RLXGLMCHN7799,1,1,31,3,1,20.76,1,1,1,57,1,0,1,1,0,0,0,1,0,0,0,89.3,2823.0,0.0,0,643.56,3466.56,DUFVWN1989,3,0,No,0,46,2132,0,None,2017-05-21
3110,7997-EASSD,1,56,0,0,1,0,0,PGFTAODUT9311,1,1,63,2,1,38.85,1,1,1,27,0,0,0,1,0,0,0,1,1,1,1,81.2,4965.1,0.0,0,2447.55,7412.65,CMYWDY4998,3,0,No,0,64,6063,0,None,2018-01-01
3111,0730-KOAVE,0,53,0,0,0,0,0,ZCFIXTHNG9187,0,0,30,3,1,41.66,1,1,1,28,1,1,0,0,0,1,1,1,0,1,1,94.3,2679.7,0.0,0,1249.8,3929.5,PYWYUG4169,3,0,No,0,75,4219,0,None,2020-07-01
3112,8975-SKGRX,0,29,1,0,1,0,0,CWAKGQHCW1114,1,1,71,0,1,33.83,1,1,1,27,1,1,1,1,1,1,1,0,2,1,0,116.1,8310.55,0.0,130,2401.93,10842.48,BYSWCH3187,4,0,No,0,42,5027,0,None,2014-01-02
3113,0678-RLHVP,1,33,0,0,0,0,0,ZJFCODUSJ3634,0,0,53,2,1,12.92,1,1,1,19,0,1,1,0,1,1,1,1,2,0,0,105.55,5682.25,0.0,0,684.76,6367.01,OURGCH6686,5,0,No,0,67,5731,0,None,2020-10-24
3114,2267-FPIMA,0,27,1,0,1,0,0,UHWGKWNDX6224,1,1,50,2,1,17.58,1,1,1,47,1,1,0,0,0,1,1,1,0,1,1,94.4,4914.9,0.0,0,879.0,5793.9,GETOWB3237,4,0,No,0,21,5548,0,None,2012-12-13
3115,1051-GEJLJ,1,19,1,0,0,0,0,JHGJDDDMZ7941,0,0,2,0,1,27.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19.5,27.55,0.0,0,54.34,81.89,FUAIAL1354,5,2,No,0,74,4836,0,None,2019-04-27
3116,5285-MVEHD,1,35,0,0,1,0,0,SUBFURERA7999,1,1,56,2,1,34.1,0,1,1,13,1,1,1,0,1,1,1,1,1,1,1,105.6,6068.65,0.0,0,1909.6,7978.25,CDHQWX9223,4,0,No,0,24,4196,0,None,2020-06-01
3117,0379-DJQHR,0,60,0,0,1,0,0,HFAIHRESW5951,1,1,67,0,1,45.25,0,1,2,18,1,1,1,0,1,1,1,1,2,0,1,81.35,5398.6,0.0,0,3031.75,8430.35,FKUGTY2746,3,0,No,0,51,4219,0,None,2012-05-02
3118,5543-QDCRY,0,38,0,0,0,0,0,CBKXPUZDG1637,0,0,4,0,1,20.76,0,1,2,30,0,0,0,0,1,0,0,1,0,1,0,56.4,234.85,0.0,0,83.04,317.89,KIMXCA2576,4,0,No,0,49,5344,0,None,2014-02-15
3119,0297-RBCSG,0,61,0,0,0,0,0,MJOSHFUZW7741,0,0,19,0,1,41.79,0,1,2,6,0,1,0,1,0,1,1,0,1,1,0,65.35,1231.85,0.0,60,794.01,2085.86,LDHOZS7259,4,0,No,0,39,2051,0,None,2018-08-21
3120,4694-PHWFW,1,26,1,0,0,1,3,SWLAATDZI2889,0,0,8,0,1,45.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19.95,170.9,0.0,0,366.96,537.86,QCHGYH4666,4,0,No,0,40,5919,0,None,2021-11-02
3121,0835-JKADZ,1,29,1,0,0,0,0,FEMRQVXWS5837,0,0,71,0,1,41.92,1,1,1,53,0,1,1,1,1,1,1,1,2,1,0,111.25,7984.15,0.0,0,2976.32,10960.47,NUQSYA3712,4,0,No,0,54,4361,0,None,2019-02-06
3122,3865-YIOTT,0,40,0,0,1,1,1,ZXUJTJNLT9878,1,1,72,0,1,11.67,1,1,1,26,1,0,1,0,1,1,1,1,1,1,0,106.1,7848.5,0.0,0,840.24,8688.74,EBMHYK9212,3,0,No,0,72,6283,0,None,2021-10-12
3123,5993-BQHEA,0,42,0,0,0,0,0,HSVFNEYRE5862,0,0,12,0,1,16.59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,20.05,267.0,0.0,0,199.08,466.08,HRUXCX3695,3,0,No,0,62,4018,0,None,2018-01-23
3124,6024-RUGGH,0,22,1,0,1,1,2,TABQRTILB9616,1,1,72,0,1,28.06,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,25.2,1798.9,0.0,0,2020.32,3819.22,DMMUAG3414,3,0,No,0,62,6499,0,None,2015-09-08
3125,4079-WWQQQ,0,45,0,0,0,0,0,RFXQABMKC9375,0,0,72,0,0,0.0,0,1,3,10,1,1,1,1,1,1,1,1,2,1,0,65.55,4807.45,0.0,0,0.0,4807.45,YVKKSW2998,4,0,No,0,24,4266,0,None,2022-06-04
3126,6103-BOCOU,1,37,0,0,0,0,0,QHRSMXXJJ9681,0,0,26,3,1,20.64,1,1,1,22,0,0,1,0,0,0,0,1,0,1,0,80.7,2193.0,0.0,0,536.64,2729.64,LJQJWO7347,3,0,No,0,28,4501,0,None,2016-11-02
3127,5149-TGWDZ,1,48,0,0,0,0,0,WXCJBJKWC2542,0,0,21,0,1,36.31,0,1,1,27,0,1,1,1,1,1,1,1,1,1,1,104.55,2239.4,0.0,0,762.51,3001.91,BHGIVE9911,4,0,No,0,20,3471,0,None,2016-11-14
3128,7471-WNSUF,0,23,1,0,1,0,0,DUTSKNWMW4511,1,1,60,2,1,16.42,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24.15,1505.9,0.0,0,985.2,2491.1,VPWAKX4357,3,0,No,0,24,4501,0,None,2021-06-26
3129,8942-DBMHZ,0,26,1,0,0,0,0,OWABFYZWE9739,0,0,12,0,1,41.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20.45,255.35,0.0,0,493.32,748.67,BWCTPA4183,5,0,No,0,80,4883,0,None,2022-10-01
3130,4301-VVZKA,0,25,1,0,1,0,0,DUFATMPWM4161,1,1,16,0,1,25.83,1,1,1,46,0,0,0,0,0,0,0,1,0,1,0,75.4,1189.4,0.0,0,413.28,1602.68,BBLNQE1241,5,0,No,0,51,5432,0,None,2019-07-29
3131,9199-PWQVC,1,38,0,0,1,0,0,QVPWNOEDS6518,1,1,63,2,1,49.08,1,1,3,24,1,1,0,0,1,1,1,0,1,1,1,79.7,4786.15,0.0,30,3092.04,7908.19,SXBIMP2634,3,0,No,0,30,4010,0,None,2012-03-24
3132,5393-HJZSM,1,54,0,0,1,1,1,OZCHMKOZL9315,1,1,32,3,1,32.43,0,1,3,19,1,1,1,1,0,1,1,1,0,0,0,76.3,2404.15,0.0,0,1037.76,3441.91,RNRIQQ2836,3,0,No,0,70,5324,0,None,2020-11-25
3133,0862-PRCBS,1,32,0,0,1,1,3,HIMJAZJDE7525,1,6,68,0,1,16.09,1,1,1,53,0,1,0,1,1,1,1,1,2,1,1,103.75,7039.45,0.0,0,1094.12,8133.57,VJHOXI9621,3,0,No,0,45,4121,0,None,2020-09-17
3134,8812-ZRHFP,1,53,0,0,1,1,3,HFKWPZUGX1948,0,0,30,3,1,48.43,0,1,1,58,0,0,1,0,0,1,1,1,1,0,0,86.45,2538.05,0.0,0,1452.9,3990.95,USSBDB5968,3,0,No,0,24,2923,0,None,2020-05-03
3135,5146-CBVOE,1,44,0,0,0,0,0,RPDXVDZTK1738,0,0,16,0,1,38.02,0,1,1,25,0,1,0,0,0,0,0,1,0,0,0,75.1,1212.85,0.0,0,608.32,1821.17,SPNIRV6541,5,0,No,0,59,5176,0,None,2012-12-11
3136,0454-OKRCT,0,32,0,0,0,0,0,YAGIQGQVO2887,0,0,33,3,1,34.85,0,1,1,27,0,1,0,1,0,0,0,1,2,0,0,80.6,2651.1,0.0,0,1150.05,3801.15,IEZJZV8942,4,0,No,0,80,5542,0,None,2019-10-17
3137,5787-KXGIY,0,54,0,0,1,0,0,MBYWNBZTY9217,1,3,72,0,1,2.61,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,19.3,1304.8,0.0,0,187.92,1492.72,DGZXPK6469,3,0,No,0,42,4035,0,None,2013-12-05
3138,4198-VFOEA,1,58,0,0,0,0,0,ADKVNCXQZ3241,0,0,12,0,0,0.0,0,1,2,19,1,0,0,1,0,0,0,1,1,1,2,33.6,435.45,0.0,0,0.0,435.45,UPEJWS9233,3,0,No,0,30,2990,0,None,2018-11-18
3139,5709-LVOEQ,1,40,0,0,1,0,0,NNQOGAWXM1935,1,8,10,0,1,31.09,0,1,2,5,1,1,1,0,1,1,1,1,2,0,2,80.85,808.5,0.0,0,310.9,1119.4,FVXWDB2764,3,0,No,0,45,2048,0,None,2021-12-25
3140,2692-AQCPF,1,32,0,0,1,0,0,TCWPFHIXX1518,1,6,65,2,1,41.34,1,1,1,15,0,1,1,1,1,1,1,1,1,1,1,108.05,7118.9,0.0,0,2687.1,9806.0,DJCVXS7682,3,0,No,0,69,6047,0,None,2020-01-26
3141,0347-UBKUZ,1,46,0,0,0,0,0,ZNSEWHVCK1887,0,0,15,0,1,2.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19.9,320.45,0.0,0,41.1,361.55,RACOER6182,4,0,No,0,29,3366,0,None,2014-09-25
3142,0835-DUUIQ,1,55,0,0,0,0,0,CNESVJZIK8927,0,0,24,0,1,47.31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21.05,531.55,0.0,0,1135.44,1666.99,LTFNZG5859,5,0,No,0,63,2050,0,None,2015-06-28
3143,0811-GSDTP,1,50,0,0,0,1,2,UNGQGFLGR9341,0,0,13,0,0,0.0,0,1,3,19,0,1,0,0,0,0,0,0,0,0,0,30.15,382.2,0.0,10,0.0,392.2,XZGQEB9821,5,0,No,0,22,3540,0,None,2020-03-05
3144,7567-ECMCM,0,23,1,0,0,0,0,XHVCHTFXI8452,0,0,24,0,1,35.3,0,1,1,41,0,0,0,0,0,1,1,1,0,1,1,79.85,2001.0,0.0,0,847.2,2848.2,EJWKLR3452,4,0,No,0,43,5128,0,None,2019-02-18
3145,6115-ZTBFQ,1,56,0,0,1,0,0,MQRLHQYSG3692,1,6,72,0,0,0.0,0,1,2,4,1,1,1,1,1,1,1,1,2,0,0,65.5,4919.7,0.0,0,0.0,4919.7,OBDHUW1438,3,0,No,0,25,4119,0,None,2017-02-10
3146,6353-BRMMA,1,62,0,0,1,1,3,QUQMYWGGB3343,1,3,54,2,1,42.35,1,1,1,76,1,1,0,0,1,1,1,1,0,1,0,104.1,5645.8,0.0,0,2286.9,7932.7,IGJHEK5329,4,0,No,0,57,5795,0,None,2019-01-31
3147,6231-WFGFH,0,39,0,0,1,1,2,SDOOMNSVN3232,1,4,4,0,1,3.63,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,20.5,77.6,0.0,0,14.52,92.12,KKWTPL7555,4,0,No,0,34,5053,0,None,2012-04-23
3148,6169-PPETC,0,42,0,0,1,1,1,NFLQFICPG9125,1,8,35,0,1,47.33,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,20.5,759.35,0.0,0,1656.55,2415.9,KMCDGX2844,4,0,No,0,38,2009,0,None,2012-11-11
3149,8584-KMVXD,1,64,0,0,0,0,0,WFOSJOPHQ7335,0,0,8,5,1,11.2,0,1,1,17,0,1,0,0,0,0,0,0,0,0,0,75.6,535.55,0.0,10,89.6,635.15,WRDPNJ6895,3,0,No,0,31,2934,0,None,2012-12-20
3150,8467-WYNSR,0,62,0,0,0,0,0,MXLVZRPEA4236,0,0,22,0,1,37.11,0,1,2,15,1,0,0,1,0,0,0,1,0,0,2,55.1,1253.15,0.0,0,816.42,2069.57,XLMCPT5342,3,0,No,0,62,2729,0,None,2016-11-07
3151,0851-DFJKB,1,57,0,0,0,0,0,YODKLFOEU6575,0,0,15,0,1,30.54,0,1,2,11,1,0,1,1,0,0,0,1,0,0,0,58.95,955.15,0.0,0,458.1,1413.25,XYLCPN4434,4,0,No,0,55,4497,0,None,2014-03-26
3152,5382-SOYZL,0,39,0,0,0,0,0,QPKCHRJPL6452,0,0,22,0,1,11.15,1,1,1,17,0,0,0,0,1,1,1,1,0,1,0,95.1,2162.6,0.0,0,245.3,2407.9,DVDQFX9933,4,0,No,0,61,3729,0,None,2022-05-01
3153,3261-CQXOL,1,33,0,0,1,1,2,MSUVFNEWK9896,0,0,71,1,1,4.15,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,25.45,1813.35,0.0,0,294.65,2108.0,NKAWAN9538,3,0,No,0,37,4993,0,None,2021-03-09
3154,8388-FYNPZ,0,26,1,0,0,0,0,TVXUEUGYR6162,0,0,4,5,1,34.69,0,1,2,47,1,0,1,0,0,0,0,1,0,0,0,56.75,245.15,0.0,0,138.76,383.91,FZKJBF8596,3,0,No,0,51,2401,0,None,2019-05-17
3155,4002-BQWPQ,0,59,0,0,0,0,0,YXJQGRAFC9111,0,0,25,0,1,25.2,1,1,3,23,1,1,1,1,0,1,1,1,0,0,0,81.75,2028.8,0.0,0,630.0,2658.8,NUYORD2815,3,0,No,0,61,5917,0,None,2018-03-07
3156,5651-YLPRD,1,45,0,0,1,1,3,ADVLZXQGX7827,1,7,32,0,1,26.66,0,1,1,57,0,1,0,0,1,0,0,0,0,1,0,86.1,2723.75,0.0,130,853.12,3706.87,TYLMDK5956,5,0,No,0,48,4970,0,None,2014-07-05
3157,4378-BZYFP,0,41,0,0,0,0,0,JZBAIFXFD7231,0,0,17,0,1,42.66,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,20.5,365.8,0.0,0,725.22,1091.02,QKBVUR5427,3,0,No,0,65,2259,0,None,2015-10-09
3158,7764-BDPEE,0,50,0,0,0,1,3,BGCPEXSCM4773,0,0,3,0,1,19.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.85,60.65,0.0,0,58.74,119.39,OHKATU6285,4,2,No,0,38,5868,0,None,2022-10-27
3159,3429-IFLEM,1,48,0,0,0,0,0,LWUQKWFBG5139,0,0,71,1,1,18.2,0,1,2,28,1,1,1,1,1,0,0,1,2,0,1,77.35,5550.1,0.0,0,1292.2,6842.3,AWPOCM4614,3,0,No,0,61,4846,0,None,2020-03-03
3160,5002-GCQFH,0,30,0,0,1,0,0,KBDXBFCNS6576,1,1,49,2,1,47.17,1,1,1,26,1,1,0,0,1,0,0,0,0,1,0,93.85,4733.1,0.0,30,2311.33,7074.43,QERCFH7977,3,0,No,0,62,5698,0,None,2014-09-06
3161,0556-FJEGU,0,26,1,0,0,0,0,TJHCBKQMG8722,0,0,58,2,1,47.47,0,1,2,69,0,1,1,1,1,0,0,1,2,0,0,70.1,4048.95,0.0,0,2753.26,6802.21,OPIWNN7978,4,0,No,0,58,4474,0,None,2019-03-15
3162,0604-THJFP,1,40,0,0,1,0,0,JBMAYZBWI2855,1,4,59,2,1,8.28,0,1,2,22,0,1,0,1,1,1,1,1,2,1,1,75.95,4542.35,0.0,0,488.52,5030.87,BKBKPY6353,3,0,No,0,46,5446,0,None,2016-06-19
3163,5879-SESNB,1,34,0,0,0,0,0,PUTYWCLQT4767,0,0,11,4,1,33.79,1,1,1,23,0,0,0,0,0,0,0,1,0,0,0,75.25,888.65,0.0,0,371.69,1260.34,TAEPGU2548,3,0,No,0,75,5902,0,None,2016-09-10
3164,6461-PPAXN,1,20,1,0,1,0,0,GDBXKKAUF6873,1,5,35,0,1,42.18,0,1,3,59,1,0,0,1,0,0,0,1,1,1,0,54.95,1916.0,0.0,0,1476.3,3392.3,TQOIZH6198,4,0,No,0,30,4858,0,None,2018-03-13
3165,3318-ISQFQ,1,23,1,0,0,0,0,ZXVTOAESD9226,0,0,20,4,1,10.97,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.5,413.0,0.0,0,219.4,632.4,VFVDQT3416,3,0,No,0,28,5409,0,None,2013-06-25
3166,1106-HRLKZ,0,21,1,0,1,1,1,ZQILGRATX5298,1,9,40,2,1,22.96,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,19.6,808.95,0.0,0,918.4,1727.35,YMXJES7983,5,0,No,0,34,2630,0,None,2018-02-27
3167,2483-XSSMZ,1,22,1,0,0,0,0,MVOFGMDSX3372,0,0,39,0,1,25.33,0,1,2,82,1,0,0,0,0,0,0,0,1,1,0,47.85,1886.4,0.0,70,987.87,2944.27,SDIGEN6951,3,0,No,0,23,5531,0,None,2021-05-19
3168,8165-ZJRNM,1,62,0,0,1,1,1,TVEVRMSKG3411,1,7,72,1,1,21.14,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23.75,1679.25,0.0,0,1522.08,3201.33,QUXFOG9929,5,0,No,0,67,4923,0,None,2019-03-20
3169,2604-XVDAM,1,54,0,0,0,0,0,KNWAQFTKJ1267,0,0,12,4,1,6.56,0,1,2,17,0,0,0,0,0,0,0,1,0,0,0,43.8,540.95,0.0,0,78.72,619.67,ZDZKBQ9998,4,0,No,0,26,5706,0,None,2013-12-07
3170,3717-OFRTN,0,48,0,0,0,0,0,WZPTQUJVJ2495,0,0,1,5,1,5.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.75,19.75,0.0,0,5.32,25.07,FWHRZA9685,5,2,No,0,43,3595,0,None,2022-10-17
3171,9046-JBFWA,0,20,1,0,0,1,2,RDVVPFRML1517,0,0,27,0,1,30.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.15,537.35,0.0,0,819.72,1357.07,QHIZAK4974,3,0,No,0,51,4004,0,None,2015-04-06
3172,3280-NMUVX,0,53,0,0,1,0,0,CYKFOCSRQ4111,1,7,34,0,1,26.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,19.6,678.8,0.0,0,885.02,1563.82,WBTCVF4492,5,0,No,0,33,4669,0,None,2021-04-28
3173,1206-EHBDD,1,56,0,0,1,0,0,KJPTOAIWG2815,1,9,56,2,1,4.24,0,1,1,15,1,0,1,0,0,0,0,1,2,0,0,80.3,4513.65,0.0,0,237.44,4751.09,HFVEZU4688,3,0,No,0,67,6203,0,None,2019-08-17
3174,8361-LBRDI,1,31,0,0,0,0,0,TMKRCQOIJ3381,0,0,58,2,1,38.62,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,24.35,1423.85,0.0,0,2239.96,3663.81,VZYCIM7822,3,0,No,0,51,6190,0,None,2021-03-03
3175,4883-KCPZJ,1,30,0,0,1,1,3,CIIKVNVHP3613,1,9,22,4,1,25.98,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,25.25,555.4,0.0,0,571.56,1126.96,GJEZFS1987,3,0,No,0,75,4386,0,None,2017-08-24
3176,9108-EQPNQ,1,27,1,0,1,1,2,ACRGEIMSE6195,1,10,10,4,1,18.57,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,26.1,225.55,0.0,0,185.7,411.25,GSQIUB8478,5,0,No,0,63,3179,0,None,2015-02-27
3177,7277-KAMWT,0,23,1,0,0,0,0,TOLORHFFI7172,0,0,13,4,1,1.61,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,20.0,268.45,0.0,0,20.93,289.38,TOOLWU2438,3,0,No,0,63,3037,0,None,2012-08-30
3178,2545-LXYVJ,0,19,1,0,1,0,0,MOYADWGCN7189,1,1,72,1,1,21.72,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,20.7,1492.1,0.0,0,1563.84,3055.94,RYPHCB6643,3,0,No,0,55,6317,0,None,2020-01-14
3179,3234-VKACU,0,21,1,0,0,0,0,GQVIQCPGY5441,0,0,2,0,1,23.52,0,1,2,48,0,0,0,1,1,1,1,1,0,0,0,70.3,132.4,0.0,0,47.04,179.44,MUUCQB5525,3,2,No,0,27,4799,0,None,2014-04-17
3180,8120-JDCAM,0,42,0,0,1,1,1,WFNEJYCEK4574,1,1,4,0,1,37.23,0,1,1,23,0,0,0,0,0,0,0,1,0,1,1,69.55,284.9,0.0,0,148.92,433.82,RXCORB8534,4,0,No,0,44,3708,0,None,2013-07-08
3181,8917-FAEMR,1,28,1,0,0,0,0,HIQTKIDFX4386,0,0,37,0,1,26.49,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,19.85,784.25,0.0,0,980.13,1764.38,XBQUPA6723,3,0,No,0,27,3408,0,None,2019-06-08
3182,7047-YXDMZ,0,59,0,0,0,0,0,DYARLRSCO2776,0,0,21,4,1,34.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.0,417.7,0.0,0,722.19,1139.89,EBIPPR9593,3,0,No,0,47,2366,0,None,2016-12-14
3183,0929-HYQEW,0,20,1,0,0,0,0,AKKUJMHHJ5888,0,0,3,0,1,17.42,0,1,2,59,1,0,0,0,0,0,0,1,0,1,1,50.15,160.85,0.0,0,52.26,213.11,LYUPYX9472,3,2,No,0,23,2085,0,None,2020-07-14
3184,6614-YOLAC,1,31,0,0,1,0,0,HOJXKGWCP4744,1,3,71,1,0,0.0,0,1,3,8,1,1,0,1,1,1,1,1,2,0,1,58.65,4145.25,0.0,0,0.0,4145.25,SFYMTP1449,4,0,No,0,48,4151,0,None,2020-12-17
3185,7426-RHZGU,0,41,0,0,0,0,0,SXLCFMUAP5676,0,0,9,0,1,30.8,0,1,1,3,0,0,0,1,1,1,1,1,0,1,0,95.9,827.45,0.0,0,277.2,1104.65,QOHODR7679,3,0,No,0,66,5017,0,None,2015-01-17
3186,4065-JJAVA,1,56,0,0,0,0,0,JPQGWRQQB8721,0,0,1,0,1,16.99,0,1,2,8,0,1,0,0,0,0,0,0,0,0,0,49.5,49.5,0.0,30,16.99,96.49,LWBVLQ3684,4,2,No,0,59,5262,0,None,2022-04-23
3187,7649-SIJJF,0,36,0,0,1,0,0,GRAMPBVPH9717,1,5,71,1,1,10.97,1,1,2,20,1,1,1,1,0,1,1,1,2,1,1,80.1,5585.4,0.0,0,778.87,6364.27,ZTGRCN4366,3,0,No,0,37,6045,0,None,2015-09-23
3188,9361-YNQWJ,1,36,0,0,0,0,0,SCSJEMSDW3695,0,0,64,2,1,15.93,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,24.4,1601.2,0.0,0,1019.52,2620.72,KIXJOI1296,5,0,No,0,24,5887,0,None,2016-12-02
3189,3748-FVMZZ,0,33,0,0,0,0,0,WWAUSPGEO5989,0,0,4,0,0,0.0,0,1,2,13,0,0,0,1,0,1,1,1,0,1,0,40.05,162.45,0.0,0,0.0,162.45,LSQBNS8261,4,0,No,0,57,2664,0,None,2016-07-12
3190,9391-TTOYH,1,33,0,0,0,0,0,SKCDEHUVJ8556,0,0,23,4,1,13.98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19.5,470.2,0.0,0,321.54,791.74,PXDKDC4381,4,0,No,0,42,5652,0,None,2020-06-12
3191,1452-XRSJV,1,59,0,0,1,1,2,QITBHJGLA8791,1,3,39,0,1,15.06,0,1,2,11,1,0,0,0,0,0,0,1,0,0,1,51.05,2066.0,0.0,0,587.34,2653.34,DDKFZP5564,3,0,No,0,63,3154,0,None,2014-08-09
3192,3422-WJOYD,0,27,1,0,1,0,0,VEVXSVHNE9692,1,1,28,0,1,33.63,0,1,2,48,1,0,0,1,0,0,0,0,1,0,1,54.35,1426.45,0.0,30,941.64,2398.09,MCFDXP6148,5,0,No,0,70,5105,0,None,2021-04-25
3193,7147-AYBAA,0,62,0,0,0,0,0,XZGYOYYTH3121,0,0,37,0,1,28.84,0,1,1,25,0,0,0,0,0,0,0,1,0,1,1,70.35,2552.9,0.0,0,1067.08,3619.98,NBONEE8424,3,0,No,0,32,5402,0,None,2012-01-17
