Customer ID,Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Service ID,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Status ID,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason
5423-BHIXO,1,Female,42,No,No,No,No,0,BAVBUTJOX9335,No,0,32,None,Yes,32.02,Yes,Yes,DSL,3,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.2,1739.6,0,0,1024.64,2764.24,NBLCLK1767,5,Stayed,No,0,43,4454,,
6908-VVYHM,1,Male,52,No,No,Yes,No,0,YNGIGTYQO1875,Yes,1,65,Offer B,Yes,19.84,Yes,Yes,Fiber Optic,2,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,90.65,5931,0,110,1289.6,7330.6,LNOHSJ2111,5,Stayed,No,0,70,6358,,
2959-EEXWB,1,Female,54,No,No,Yes,Yes,2,XYXUMDGNM1984,Yes,10,45,Offer B,No,0,No,Yes,DSL,18,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,50.9,2333.85,0,0,0,2333.85,FUYUOP2683,3,Stayed,No,0,64,3937,,
1839-UMACK,1,Male,20,Yes,No,No,No,0,BAQTAHATE5931,No,0,42,None,Yes,27.64,Yes,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,25.05,949.85,0,0,1160.88,2110.73,EUPCEB5422,5,Stayed,No,0,55,3756,,
3030-YDNRM,1,Male,64,No,No,No,No,0,KKBUDEFYQ1738,No,0,8,Offer E,Yes,11.58,Yes,Yes,Fiber Optic,7,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.85,572.45,0,0,92.64,665.09,SXTCRC2711,4,Stayed,No,0,40,5514,,
7321-KKSDU,1,Male,38,No,No,No,Yes,2,GJOCSQKGK3772,No,0,32,None,Yes,16.94,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.5,696.8,0,0,542.08,1238.88,IRABCP3395,4,Stayed,No,0,50,3114,,
8286-AFUYI,1,Male,33,No,No,No,No,0,EICBZRVCP2383,No,0,1,Offer E,Yes,46.23,No,Yes,DSL,25,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,47.95,47.95,0,0,46.23,94.18,KOPRYS6837,4,Joined,No,0,35,5092,,
8356-WUAOJ,1,Female,25,Yes,No,Yes,No,0,CYOTIRJRA5821,Yes,7,1,Offer E,Yes,40.63,No,Yes,DSL,52,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,45,45,0,10,40.63,95.63,KNNDRP6818,5,Joined,No,0,63,5669,,
9350-ZXYJC,1,Female,24,Yes,No,No,No,0,CQGTPIYRY2854,No,0,4,Offer E,Yes,9.75,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,25.3,116.95,0,0,39,155.95,RSFGJB5225,3,Stayed,No,0,63,3808,,
8958-JPTRR,1,Female,23,Yes,No,Yes,No,0,HOMNJQVOR4611,Yes,7,56,None,Yes,21.21,Yes,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,24.3,1261.7,0,0,1187.76,2449.46,XHSTDI8933,5,Stayed,No,0,33,5052,,
6959-GQEGV,1,Male,61,No,No,No,No,0,PJAHBKHAD7191,No,0,45,None,Yes,10.36,No,Yes,DSL,6,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,75.95,3273.8,0,0,466.2,3740,MYYFLE5528,4,Stayed,No,0,28,2185,,
3173-WSSUE,1,Female,22,Yes,No,Yes,Yes,2,LRLFCNCQR3332,Yes,5,71,None,Yes,22.36,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.7,1415.85,0,0,1587.56,3003.41,KMMFSB8631,3,Stayed,No,0,52,5921,,
1265-HVPZB,1,Male,49,No,No,Yes,No,0,DFCCJRYVX5124,Yes,3,59,None,Yes,16.06,No,Yes,DSL,4,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Credit Card,66.4,3958.2,0,0,947.54,4905.74,VVSMVO1956,3,Stayed,No,0,64,6432,,
4115-UMJFQ,1,Male,37,No,No,No,No,0,XKCDGWUAL6859,No,0,69,None,No,0,No,Yes,DSL,19,No,Yes,Yes,No,No,No,No,No,One Year,Yes,Bank Withdrawal,35.75,2492.25,0,150,0,2642.25,HHTZBG2371,5,Stayed,No,0,32,4043,,
7369-TRPFD,1,Male,62,No,No,No,No,0,QFSEUCSEH2797,No,0,19,Offer D,Yes,17.17,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,18.8,279.2,0,0,326.23,605.43,GVHUTR2949,3,Stayed,No,0,43,2916,,
1098-KFQEC,1,Female,24,Yes,No,Yes,Yes,2,XDCVPGATN7177,Yes,8,55,None,Yes,27.75,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.4,1083,0,0,1526.25,2609.25,ZWMSAJ7143,5,Stayed,No,0,23,5366,,
7190-XHTWJ,1,Female,48,No,No,No,No,0,LXSAKGOWG6583,No,0,38,None,Yes,32.63,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,19.3,755.5,0,0,1239.94,1995.44,JOKORD9358,5,Stayed,No,0,32,4705,,
5296-BFCYD,1,Male,35,No,No,Yes,Yes,2,HXBGFCAIP2172,Yes,4,46,None,Yes,14.91,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Mailed Check,20.1,936.85,0,0,685.86,1622.71,MQMIXZ5444,5,Stayed,No,0,24,3392,,
9359-JANWS,1,Female,22,Yes,No,Yes,No,0,VCQZHZPWQ7822,Yes,5,65,None,Yes,34.31,No,Yes,DSL,71,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,58.9,3857.1,0,0,2230.15,6087.25,BFRIHN1258,4,Stayed,No,0,50,5657,,
3279-DYZQM,1,Male,21,Yes,No,Yes,Yes,3,RCKZRALGF9348,Yes,6,71,None,Yes,11.3,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,19.45,1378.45,0,0,802.3,2180.75,WBOYDM9741,4,Stayed,No,0,63,5497,,
9575-IWCAZ,1,Male,37,No,No,Yes,No,0,PQQXADIPO4122,Yes,4,6,None,Yes,47.29,Yes,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,25.1,171,0,0,283.74,454.74,CZPQCR6693,4,Stayed,No,0,31,5161,,
7940-UQQUG,1,Female,42,No,No,Yes,Yes,2,DWALCKJMK9196,Yes,4,64,None,Yes,13.95,Yes,Yes,Fiber Optic,11,Yes,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.4,6721.6,0,0,892.8,7614.4,BPDYSO6698,4,Stayed,No,0,33,5133,,
3961-SXAXY,1,Male,49,No,No,No,No,0,WNMMPEEIA3398,No,0,1,Offer E,Yes,30.73,No,Yes,Cable,10,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.05,44.05,0,0,30.73,74.78,HDJEZV2659,5,Joined,No,0,54,5925,,
7010-BRBUU,1,Male,48,No,No,Yes,Yes,1,JOGLIURUO4948,No,0,72,None,Yes,19.64,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.1,1734.65,0,0,1414.08,3148.73,IPEMKE4534,4,Stayed,No,0,23,4264,,
3566-HJGPK,1,Male,50,No,No,No,No,0,BOGTACXVT8139,No,0,1,Offer E,Yes,16.34,No,Yes,DSL,4,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,45.55,45.55,0,0,16.34,61.89,MHRJLR2626,4,Joined,No,0,31,3173,,
3062-ICYZQ,1,Female,41,No,No,Yes,Yes,3,UIWYWUHJG8682,Yes,9,51,None,Yes,27.23,Yes,Yes,Fiber Optic,75,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.8,4539.35,0,0,1388.73,5928.08,UZWOWS6563,3,Stayed,No,0,20,5457,,
9938-PRCVK,1,Female,45,No,No,Yes,Yes,1,YRTMABRRK6651,Yes,1,41,None,Yes,23.95,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.7,804.25,0,0,981.95,1786.2,BNEERC3397,3,Stayed,No,0,52,2902,,
0973-KYVNF,1,Female,59,No,No,Yes,No,0,REHOJSOKI8823,Yes,6,72,None,Yes,43.12,No,Yes,Cable,22,Yes,Yes,Yes,No,Yes,No,No,Yes,Two Year,Yes,Credit Card,70.65,5011.15,0,0,3104.64,8115.79,BHLYFG7778,3,Stayed,No,0,75,5176,,
5129-HHMZC,1,Female,64,No,No,Yes,No,0,ETKZJNZKL2157,Yes,6,43,None,Yes,21.08,Yes,Yes,Cable,14,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,86.45,3574.5,0,0,906.44,4480.94,KVLAUW2749,4,Stayed,No,0,53,3110,,
9637-CDTKZ,1,Male,64,No,No,Yes,No,0,POHGTVBDP8461,Yes,6,72,None,Yes,23.27,Yes,Yes,Fiber Optic,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,114.1,8086.4,0,0,1675.44,9761.84,VTSBNB1274,3,Stayed,No,0,61,4965,,
3946-JEWRQ,1,Male,21,Yes,No,Yes,No,0,GYBNDNHOV5272,Yes,1,47,None,Yes,20.93,Yes,Yes,Fiber Optic,85,No,No,No,No,Yes,Yes,Yes,No,One Year,Yes,Credit Card,95.2,4563,0,80,983.71,5626.71,YDPFJT9691,5,Stayed,No,0,72,4977,,
7873-CVMAW,1,Male,61,No,No,No,No,0,MPVCJDUSM6545,No,0,72,None,Yes,46.1,Yes,Yes,DSL,27,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,88.55,6362.35,0,0,3319.2,9681.55,NSHCYH2242,4,Stayed,No,0,32,6468,,
0463-WZZKO,1,Male,23,Yes,No,No,No,0,ZMFNNUVDJ1493,No,0,3,Offer E,Yes,16.39,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.75,67.1,0,0,49.17,116.27,JVWTOA7594,5,Joined,No,0,30,2406,,
4524-QCSSM,1,Male,39,No,No,No,No,0,EKECMRDDR4368,No,0,26,None,No,0,No,Yes,DSL,6,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,44.65,1156.55,0,0,0,1156.55,ESDHOV6441,4,Stayed,No,0,33,4512,,
5832-EXGTT,1,Male,28,Yes,No,Yes,Yes,3,IWMIVUNGO5641,Yes,9,29,None,Yes,1.41,No,Yes,DSL,73,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,60.2,1834.15,0,0,40.89,1875.04,GOEEPS8787,3,Stayed,No,0,76,5517,,
2039-JONDJ,1,Male,50,No,No,No,No,0,IFGSNVYYF4415,No,0,27,None,Yes,20.29,No,Yes,DSL,21,Yes,Yes,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,55.45,1477.65,0,0,547.83,2025.48,QZCFXV3116,3,Stayed,No,0,80,3616,,
7217-JYHOQ,1,Male,30,No,No,Yes,Yes,2,OZHXRRQWE8932,Yes,6,24,None,Yes,44.57,No,Yes,Cable,26,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,70.3,1706.45,0,0,1069.68,2776.13,OCYIIM9723,3,Stayed,No,0,56,3359,,
6695-FRVEC,1,Male,60,No,No,Yes,No,0,LHVEFHRLC6274,Yes,1,67,None,Yes,21.17,No,Yes,Cable,13,Yes,No,Yes,Yes,No,No,No,No,Two Year,Yes,Bank Withdrawal,60.4,3953.7,0,40,1418.39,5412.09,NRNGDJ9699,3,Stayed,No,0,73,5356,,
9894-QMIMJ,1,Female,55,No,No,No,No,0,GXZRADMZG2697,No,0,23,Offer D,Yes,9.04,No,Yes,DSL,8,No,Yes,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,55.8,1327.85,0,0,207.92,1535.77,UZDWOK2896,3,Stayed,No,0,20,2499,,
8069-YQQAJ,1,Male,63,No,No,No,No,0,CLNCLPNFA3226,No,0,14,Offer D,No,0,No,Yes,Cable,12,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,31.1,419.7,0,0,0,419.7,ORZABY3397,5,Stayed,No,0,55,3448,,
3466-WAESX,1,Male,46,No,No,No,Yes,2,CPZTOAEUY6812,No,0,16,Offer D,Yes,13.99,Yes,Yes,DSL,18,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,69.1,1083.7,0,0,223.84,1307.54,GVPTRG9433,4,Stayed,No,0,71,5172,,
9281-PKKZE,1,Female,47,No,No,Yes,No,0,GDRIQJIJR5496,Yes,1,46,None,No,0,No,Yes,DSL,8,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,43.95,2007.85,0,0,0,2007.85,MVTGBB9267,3,Stayed,No,0,47,4818,,
3638-VBZTA,1,Male,62,No,No,No,No,0,CLWXNROFQ5148,No,0,68,None,Yes,11.5,Yes,Yes,DSL,29,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,86.5,5882.75,0,0,782,6664.75,FGIILV1126,4,Stayed,No,0,45,4280,,
7459-IMVYU,1,Male,51,No,No,No,No,0,TCRBPSVZH9497,No,0,38,None,Yes,28,Yes,Yes,DSL,22,Yes,Yes,Yes,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,69.95,2657.55,0,90,1064,3811.55,BZMCRU7381,3,Stayed,No,0,39,5858,,
8563-OYMQY,1,Male,49,No,No,No,No,0,CPMUGDAYZ3497,No,0,17,Offer D,Yes,34.98,No,Yes,Fiber Optic,21,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,90.95,1612.2,0,0,594.66,2206.86,EPKMZA5252,5,Stayed,No,0,23,5687,,
0754-EEBDC,1,Male,25,Yes,No,Yes,Yes,1,AVIQZCMHQ8687,Yes,1,4,Offer E,Yes,24.57,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,19.9,76.65,0,0,98.28,174.93,GYSXAN6782,4,Stayed,No,0,74,2347,,
5777-ZPQNC,1,Female,35,No,No,No,No,0,HHKMZOURT8536,No,0,12,Offer D,Yes,26.67,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.15,260.7,0,0,320.04,580.74,ZWYDEG9964,5,Stayed,No,0,38,4628,,
1951-IEYXM,1,Male,57,No,No,Yes,No,0,DNMLUYIGZ3237,Yes,1,72,None,Yes,34.97,Yes,Yes,Cable,11,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,90.6,6441.85,0,0,2517.84,8959.69,WBAJJT6574,3,Stayed,No,0,73,4528,,
3318-NMQXL,1,Male,58,No,No,No,No,0,GPQTDVLWZ2762,No,0,3,Offer E,Yes,15.6,No,Yes,Fiber Optic,9,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,92,266.8,0,0,46.8,313.6,RSDWKN8263,3,Joined,No,0,42,4345,,
1022-RKXDR,1,Female,38,No,No,No,No,0,IJUVGZBRJ3598,No,0,41,None,Yes,32.66,Yes,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Mailed Check,24.85,962.25,0,0,1339.06,2301.31,AVURYK6285,3,Stayed,No,0,42,3089,,
2361-FJWNO,1,Male,55,No,No,No,No,0,SZVJYXKPW5446,No,0,40,None,No,0,No,Yes,Cable,12,No,Yes,No,Yes,No,No,No,No,One Year,No,Credit Card,36,1382.9,0,130,0,1512.9,ONMNZE7732,3,Stayed,No,0,38,5323,,
2272-UOINI,1,Female,44,No,No,No,No,0,PDKZHWNAI6866,No,0,7,Offer E,Yes,3.34,No,Yes,Cable,13,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,78.5,571.05,0,0,23.38,594.43,DBZFHC8562,4,Stayed,No,0,47,3601,,
8232-UTFOZ,1,Male,24,Yes,No,No,No,0,OTYTNBQBC7137,No,0,69,None,Yes,7.18,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.95,1399.35,0,0,495.42,1894.77,AAXLJV9565,4,Stayed,No,0,59,4328,,
3750-YHRYO,1,Male,64,No,No,Yes,No,0,TAVJHRAHO2867,Yes,1,7,None,Yes,21.09,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,20.65,150,0,0,147.63,297.63,BGZDBA2318,5,Stayed,No,0,27,2874,,
6637-KYRCV,1,Female,22,Yes,No,Yes,Yes,1,BCMXPCDPT4683,Yes,1,5,None,No,0,No,Yes,DSL,59,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,30.5,167.2,0,0,0,167.2,BFUSDU7877,3,Stayed,No,0,27,5973,,
5668-MEISB,1,Female,57,No,No,Yes,Yes,1,TOUXRRRZK5234,Yes,1,72,None,Yes,6.41,Yes,Yes,Fiber Optic,14,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,106.1,7657.4,0,0,461.52,8118.92,BAVNOT8591,4,Stayed,No,0,34,5146,,
0129-QMPDR,1,Male,64,No,No,Yes,No,0,ZXJQJDLIM9718,Yes,1,44,None,Yes,27.4,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,20.5,865.05,0,0,1205.6,2070.65,VCLTMK1982,3,Stayed,No,0,59,3093,,
7188-CBBBA,1,Female,59,No,No,No,No,0,QFVLTEMPI7895,No,0,65,None,Yes,27.68,Yes,Yes,Fiber Optic,6,No,Yes,Yes,No,Yes,No,No,No,One Year,Yes,Bank Withdrawal,95.5,6153.85,0,80,1799.2,8033.05,PDLXFX3785,5,Stayed,No,0,35,6153,,
5356-CSVSQ,1,Female,20,Yes,No,No,No,0,PGOINOHWY9455,No,0,3,None,Yes,40.99,Yes,Yes,Cable,48,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,64.6,174.2,0,0,122.97,297.17,TDRYSA7583,5,Joined,No,0,24,5277,,
3221-CJMSG,1,Male,45,No,No,No,No,0,SNBZKRVMF4124,No,0,24,None,Yes,2.33,No,Yes,DSL,2,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,51.1,1269.6,0,0,55.92,1325.52,BJAUUD9124,5,Stayed,No,0,23,2515,,
2801-NISEI,1,Male,28,Yes,No,No,No,0,USQLXPUCR5411,No,0,24,None,Yes,30.07,No,Yes,DSL,69,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.95,1348.5,0,0,721.68,2070.18,YQANKV5577,3,Stayed,No,0,55,3407,,
4623-ZKHLY,1,Male,43,No,No,Yes,No,0,WMYJUIPMR1715,Yes,1,22,Offer D,Yes,20.78,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.45,471.55,0,0,457.16,928.71,YHQHLA3888,4,Stayed,No,0,28,3727,,
6732-VAILE,1,Male,33,No,No,Yes,No,0,WEZPRNHCN1648,Yes,10,70,None,Yes,30.06,Yes,Yes,Cable,24,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,85.95,5931.75,0,0,2104.2,8035.95,SYIOJJ8784,5,Stayed,No,0,60,6354,,
8201-AAXCB,1,Male,55,No,No,Yes,Yes,3,ORUVUZYDR5575,Yes,1,25,None,Yes,25.87,Yes,Yes,Cable,76,No,No,No,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,60.35,1404.65,0,10,646.75,2061.4,ZZJOII2229,4,Stayed,No,0,75,3192,,
7696-CFTAT,1,Male,24,Yes,No,Yes,Yes,3,QXZNJRACZ7887,No,0,37,None,Yes,8.21,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.8,726.1,0,0,303.77,1029.87,EBZFEZ3333,3,Stayed,No,0,28,2745,,
2123-VSCOT,1,Female,39,No,No,Yes,No,0,XPUJGSADY9725,Yes,9,59,None,Yes,24.81,Yes,Yes,Cable,24,No,No,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,72.1,4194.85,0,0,1463.79,5658.64,GBOSWI4565,5,Stayed,No,0,52,6225,,
2018-QKYGT,1,Male,19,Yes,No,Yes,Yes,3,JYAFDPYDY9265,Yes,1,1,None,Yes,36.32,No,Yes,Fiber Optic,85,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,81.05,81.05,0,0,36.32,117.37,LLLFNP9538,5,Joined,No,0,27,4396,,
2792-VPPET,1,Male,28,Yes,No,No,No,0,OXFZIGJMB9367,No,0,3,None,Yes,37.01,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.5,76.95,0,0,111.03,187.98,DCCYFZ6447,5,Joined,No,0,35,5296,,
7409-JURKQ,1,Female,29,Yes,No,Yes,No,0,TZVUQZTIG8598,Yes,3,53,None,Yes,41.82,Yes,Yes,Fiber Optic,69,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,111.8,5809.75,0,0,2216.46,8026.21,FZGTZR9126,3,Stayed,No,0,28,5713,,
3247-MHJKM,1,Male,27,Yes,No,No,No,0,RWJRFKETG5832,No,0,1,None,Yes,42.15,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,20.2,20.2,0,0,42.15,62.35,BNZRXX4681,3,Joined,No,0,72,3586,,
1964-SVLEA,1,Male,59,No,No,No,No,0,LBSIVCYBE2227,No,0,20,Offer D,Yes,30.13,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Mailed Check,19.7,415.9,0,0,602.6,1018.5,NLHUHU3215,4,Stayed,No,0,80,2860,,
7297-DVYGA,1,Female,61,No,No,No,No,0,DFJTLHPGK2536,No,0,51,Offer B,Yes,29.87,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19.85,996.95,0,0,1523.37,2520.32,YMHYEE9449,5,Stayed,No,0,65,5089,,
2239-CGBUZ,1,Female,56,No,No,Yes,No,0,BYTPBDFCG6538,Yes,4,51,Offer B,Yes,47.18,No,Yes,Cable,12,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,60.5,3145.15,0,0,2406.18,5551.33,NJEIFV9193,3,Stayed,No,0,63,4207,,
0854-UYHZD,1,Female,21,Yes,No,Yes,Yes,3,HUQNBZNLL2157,Yes,1,13,None,Yes,42.23,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,19.55,265.3,0,0,548.99,814.29,JEPOJT2889,4,Stayed,No,0,55,2816,,
7243-LCGGZ,1,Female,28,Yes,No,No,No,0,FJESMBZVC7743,No,0,1,None,Yes,10.21,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,20.9,20.9,0,0,10.21,31.11,LKZZCS1655,5,Joined,No,0,72,3901,,
8267-KFGYD,1,Male,53,No,No,No,Yes,1,QEWJTHTOE8963,No,0,1,None,Yes,10.14,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,21.05,21.05,0,0,10.14,31.19,VRLTNA4588,3,Joined,No,0,32,3389,,
4890-VMUAV,1,Male,46,No,No,No,No,0,FCDYMJVOP4524,No,0,63,Offer B,Yes,18.05,Yes,Yes,DSL,11,Yes,Yes,Yes,Yes,No,No,No,No,One Year,No,Bank Withdrawal,71.5,4576.3,0,70,1137.15,5783.45,XMAHDU8379,3,Stayed,No,0,36,5342,,
9261-WDCAF,1,Male,64,No,No,No,No,0,TDQFCXESN9984,No,0,3,None,Yes,33.53,No,Yes,DSL,30,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Mailed Check,54.65,189.1,0,0,100.59,289.69,JPHUSQ3436,5,Joined,No,0,34,2168,,
3764-MNMOI,1,Male,49,No,No,No,No,0,AQNVHYCFA5888,No,0,46,Offer B,Yes,30.99,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.2,908.15,0,0,1425.54,2333.69,QPLFQB6476,4,Stayed,No,0,54,2776,,
7442-YGZFK,1,Male,31,No,No,No,No,0,REHUHBGFQ9847,No,0,1,None,Yes,3.97,Yes,Yes,DSL,11,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,49.8,49.8,0,0,3.97,53.77,DKXYNE8826,4,Joined,No,0,79,4796,,
8229-BUJHX,1,Female,60,No,No,Yes,Yes,1,WIIZVQTFA7158,Yes,8,71,None,Yes,11.13,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.5,1500.95,0,0,790.23,2291.18,HEOJHO5522,4,Stayed,No,0,62,4941,,
7449-HVPIV,1,Male,38,No,No,Yes,Yes,3,VMQBJGOHW4134,Yes,10,55,Offer B,Yes,22.56,Yes,Yes,Fiber Optic,56,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,90.4,5099.15,0,0,1240.8,6339.95,JNWBYA7271,5,Stayed,No,0,44,4603,,
5504-WSIUR,1,Female,38,No,No,No,No,0,OIZELSNDG3689,No,0,70,None,Yes,13.4,Yes,Yes,Fiber Optic,3,No,Yes,Yes,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,90.25,6385.95,0,100,938,7423.95,SQFBZT6555,3,Stayed,No,0,33,5327,,
8466-PZBLH,1,Male,32,No,No,Yes,Yes,3,AFGNXNKXL4371,Yes,10,67,None,Yes,11.31,Yes,Yes,Fiber Optic,57,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,104.6,6885.75,0,0,757.77,7643.52,LJKQWX8261,3,Stayed,No,0,56,4743,,
8735-IJJEG,1,Male,27,Yes,No,Yes,No,0,DKWCFTUYB2939,Yes,6,14,None,Yes,4.05,No,Yes,DSL,59,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.2,668.85,0,0,56.7,725.55,QJEDSI4777,3,Stayed,No,0,48,4253,,
0564-MUUQK,1,Female,28,Yes,No,Yes,Yes,2,AYAYHYQAE1959,Yes,5,20,None,Yes,38.71,Yes,Yes,Fiber Optic,48,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.5,1916.2,0,0,774.2,2690.4,OJPSZK8836,3,Stayed,No,0,73,3186,,
0701-RFGFI,1,Female,56,No,No,Yes,Yes,6,HBDOKSNRE2252,Yes,6,49,Offer B,Yes,8.18,Yes,Yes,Fiber Optic,53,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.4,4613.95,0,0,400.82,5014.77,UJDVZO6673,5,Stayed,No,0,41,6136,,
