Age,Age Group,Number of Dependents,Membership,Satisfaction Score,Tech services,Streaming services,Combined Product,Contract,Tenure in Months,Monthly Charge,Total Revenue,Churn Value
42,40,0,Offer D,5,0,2,2,Month-to-Month,11,64.9,865.26,0
36,30,1,None,4,0,0,1,Two Year,68,25.75,3510.59,0
30,30,0,None,4,3,2,4,Month-to-Month,60,104.95,7609.55,0
21,20,3,None,4,3,1,1,One Year,58,50,2919.85,0
32,30,0,None,5,0,0,1,Month-to-Month,1,20.45,60.06,0
54,50,0,None,4,0,0,1,One Year,37,19.85,1291.37,0
34,30,0,Offer D,3,0,0,1,One Year,13,19.95,349.09,0
39,30,0,None,4,0,0,1,Two Year,43,26.45,2352.75,0
21,20,0,None,4,4,2,1,Two Year,6,63.4,358.8,0
46,40,0,None,3,4,1,2,Two Year,71,53.95,3888.65,0
39,30,2,None,3,2,1,4,Two Year,72,95.1,8192.43,0
19,10,3,Offer D,4,2,0,2,Month-to-Month,12,35.5,432.25,0
49,40,0,Offer D,3,2,0,4,One Year,21,79.2,2047.16,0
39,30,2,None,4,1,0,3,Month-to-Month,6,48.8,594.05,0
38,30,0,None,4,2,0,3,One Year,43,55.45,2643.05,0
53,50,1,None,3,0,0,1,Two Year,35,25.4,2096.05,0
57,50,0,None,4,4,2,2,Two Year,52,63.9,3334.95,0
43,40,0,None,5,0,2,3,One Year,32,64.85,2507.59,0
61,60,3,None,4,4,2,2,Two Year,72,63.8,4684.3,0
31,30,0,None,4,2,1,2,Month-to-Month,51,44.45,2181.55,0
47,40,3,Offer A,3,0,0,1,Two Year,68,19.95,2646.25,0
22,20,0,None,4,1,2,1,Two Year,49,49.65,2409.9,0
24,20,0,Offer A,4,4,2,2,Two Year,72,85.1,7634.28,0
55,50,0,None,3,2,1,4,Month-to-Month,54,89.8,6134.18,0
41,40,3,None,4,2,2,4,One Year,50,103.05,7527.5,0
55,50,0,Offer A,3,4,2,4,Two Year,69,116,10840.73,0
46,40,0,None,4,0,0,4,Month-to-Month,1,69.9,89.26,0
31,30,2,Offer A,3,3,1,4,Two Year,68,95.1,7315.12,0
62,60,3,None,4,3,0,1,One Year,40,40.25,1564.05,0
26,20,3,None,4,0,0,1,Two Year,31,25.75,973.53,0
60,60,1,Offer A,4,0,0,1,Two Year,68,24,1848.58,0
48,40,1,Offer D,3,0,0,1,Month-to-Month,12,19.4,297.1,0
39,30,0,Offer A,4,4,2,2,Two Year,71,86.1,6437.11,0
42,40,0,None,4,2,2,4,Month-to-Month,40,102.65,5419.35,0
21,20,3,None,4,2,1,4,One Year,64,92.85,8378.83,0
44,40,0,None,3,2,1,4,One Year,53,97.75,6789.02,0
43,40,0,Offer A,4,3,1,4,Two Year,72,97.95,9871.85,0
51,50,0,None,5,0,0,1,Two Year,46,19.95,1524.37,0
27,20,0,None,5,0,0,1,Two Year,40,24.6,2072.75,0
45,40,0,Offer D,3,3,1,2,Month-to-Month,12,50.95,605.75,0
58,50,0,None,3,1,0,4,Month-to-Month,9,75.6,851.54,0
40,40,2,Offer B,4,1,0,4,Month-to-Month,51,80.75,5624.46,0
62,60,3,Offer B,3,2,1,4,Month-to-Month,49,90.4,5069.91,0
32,30,0,Offer B,4,3,0,3,One Year,56,60.25,5010.91,0
29,20,0,None,3,0,0,1,Month-to-Month,4,20.2,241.82,0
45,40,0,Offer D,4,2,1,3,One Year,20,64.15,2050.05,0
41,40,1,None,5,0,0,1,Month-to-Month,26,20.25,1129.39,0
34,30,0,Offer B,5,2,2,4,Month-to-Month,51,99,7196.98,0
26,20,0,None,3,1,0,4,Month-to-Month,4,80.3,479.16,0
30,30,0,None,4,0,0,1,Month-to-Month,1,19.55,27.78,0
39,30,1,None,3,3,1,4,Month-to-Month,27,100.75,3173.44,0
53,50,0,Offer D,5,2,0,3,Month-to-Month,12,53.75,670.25,0
57,50,1,None,4,0,0,1,One Year,34,25.6,1790.61,0
50,50,0,None,3,2,0,2,One Year,24,58.35,2163.14,0
34,30,0,Offer B,3,4,2,4,Two Year,59,113.75,7445.07,0
22,20,0,None,5,2,1,4,Month-to-Month,3,90.4,362.89,0
22,20,2,Offer B,4,3,2,4,Two Year,65,109.3,8198.8,0
50,50,2,Offer B,3,4,2,2,Two Year,59,90.3,7970,0
24,20,3,Offer A,4,4,2,2,Two Year,72,65.25,4558.85,0
43,40,0,None,5,1,1,3,Month-to-Month,3,60.65,264.37,0
62,60,2,Offer D,4,0,0,1,Month-to-Month,19,24.1,714.32,0
54,50,0,None,5,0,0,1,Month-to-Month,1,19.5,27.52,0
60,60,0,None,3,3,0,4,Month-to-Month,24,85.95,2335.87,0
39,30,0,Offer A,4,0,0,1,Two Year,72,25.45,2352.45,0
24,20,0,Offer A,5,0,0,1,Two Year,67,20.5,4600.72,0
47,40,3,Offer B,4,0,0,1,One Year,52,20.85,3124.56,0
57,50,3,Offer A,3,4,2,2,Two Year,71,89.9,8681.58,0
56,50,0,None,5,0,0,1,One Year,26,26,1554.27,0
49,40,0,None,4,4,2,4,Two Year,35,113.2,4981.55,0
52,50,2,Offer B,3,0,0,4,Two Year,55,69.05,5375.45,0
61,60,3,None,3,0,0,1,Two Year,33,20.1,1471.26,0
20,20,0,Offer A,4,3,2,4,Two Year,72,109.65,8386.33,0
37,30,3,None,3,0,0,1,Month-to-Month,1,19.2,37.09,0
35,30,0,Offer D,3,2,0,1,Month-to-Month,12,34,442.45,0
27,20,2,None,4,0,0,1,One Year,1,20.4,47.9,0
56,50,0,Offer B,4,3,0,1,Two Year,62,38.6,2345.55,0
40,40,0,Offer E,5,0,0,2,Month-to-Month,1,25.25,35.25,0
64,60,0,Offer D,3,2,0,3,Month-to-Month,18,60.6,1353.81,0
19,10,0,Offer E,3,1,0,4,Month-to-Month,2,74.75,231.92,0
43,40,2,Offer D,3,0,0,1,Month-to-Month,19,20.6,504.25,0
36,30,0,Offer E,5,0,0,1,Month-to-Month,9,20.4,305.28,0
58,50,0,None,4,3,2,3,One Year,27,81.7,3542.3,0
31,30,0,Offer D,4,0,0,1,One Year,11,20,723.34,0
41,40,0,Offer E,3,0,0,1,Month-to-Month,1,25,28.39,0
45,40,2,Offer E,4,0,0,1,Two Year,9,19.75,355.82,0
25,20,2,Offer B,3,3,0,3,Two Year,54,65.65,4894.56,0
47,40,0,None,5,0,2,3,One Year,29,71,3280.12,0
21,20,3,Offer B,3,4,2,2,Two Year,59,86.75,7835.83,0
22,20,2,Offer D,4,3,0,3,One Year,18,61.5,1813.93,0
64,60,2,None,3,2,0,1,One Year,33,34.05,1113.95,0
31,30,0,None,5,0,0,1,Month-to-Month,5,19.95,227.85,0
33,30,0,Offer E,4,0,0,1,Month-to-Month,2,19.95,107.29,0
25,20,1,Offer A,3,4,2,2,Two Year,72,89.7,8769.3,0
34,30,2,Offer E,4,0,0,1,Month-to-Month,9,20.4,596.57,0
54,50,2,Offer A,5,0,0,1,Two Year,67,26.3,2663.08,0
59,50,0,Offer E,5,0,0,1,Month-to-Month,8,20.7,349.36,0
50,50,0,Offer D,4,0,0,1,Two Year,17,19.45,1037.83,0
61,60,0,Offer A,3,3,2,4,Two Year,68,110.8,10729.2,0
30,30,0,Offer A,3,3,1,1,One Year,67,49.35,3321.35,0
20,20,0,None,5,0,0,1,One Year,32,20.35,1884.46,0
29,20,1,Offer E,5,1,0,3,Month-to-Month,1,49.9,56.25,0
27,20,0,Offer B,3,2,1,3,One Year,48,65.65,5488.89,0
63,60,0,Offer B,5,2,2,4,One Year,61,103.3,7618.18,0
22,20,0,Offer E,3,0,0,3,Month-to-Month,2,44.45,120.1,0
22,20,1,Offer A,5,4,2,3,Two Year,71,89.9,9160.17,0
57,50,0,None,5,1,0,3,Month-to-Month,37,55.05,3044.92,0
40,40,3,Offer B,4,2,2,4,Two Year,65,104.1,9268.85,0
19,10,2,Offer A,4,2,2,4,One Year,67,106.6,8500.28,0
53,50,2,Offer B,4,2,1,2,Two Year,50,70.5,5711.15,0
43,40,2,None,4,0,0,1,One Year,25,19.6,805.15,0
45,40,3,Offer B,3,0,0,1,Two Year,64,24.05,2706.67,0
37,30,0,None,5,1,1,1,One Year,25,38.1,1070.4,0
64,60,0,Offer C,5,1,2,4,Month-to-Month,37,100.05,4456.57,0
60,60,0,Offer D,5,0,0,4,Month-to-Month,21,68.65,2135.59,0
34,30,0,None,5,0,0,2,Month-to-Month,1,45.8,59.42,0
37,30,0,None,5,0,0,4,Month-to-Month,10,75.75,1175.8,0
63,60,0,Offer B,3,2,1,4,One Year,51,96.4,6696.05,0
63,60,0,None,3,0,0,1,Month-to-Month,10,20.55,234.95,0
43,40,0,Offer E,3,3,1,1,Month-to-Month,6,50.95,307.6,0
30,30,3,Offer B,3,4,2,3,Two Year,47,90.5,4870.13,0
52,50,2,Offer B,3,4,1,3,One Year,61,79.4,7289.83,0
40,40,0,Offer B,4,3,2,2,Two Year,52,58.75,3038.55,0
42,40,3,Offer C,3,2,0,3,Month-to-Month,35,59.45,3505.75,0
52,50,0,Offer A,4,2,2,4,One Year,71,105.7,9538.96,0
37,30,0,None,3,2,0,3,Two Year,45,53.3,4333.4,0
19,10,0,Offer E,4,0,0,2,Month-to-Month,2,24.3,38.45,0
59,50,0,None,3,2,0,2,One Year,51,59.9,3545.95,0
37,30,2,None,5,0,0,1,One Year,60,23.95,3213.4,0
40,40,0,Offer E,4,0,0,1,One Year,9,20.15,601.19,0
58,50,0,None,4,2,1,4,Month-to-Month,17,95.65,1999.38,0
37,30,1,None,4,3,2,2,Two Year,46,81,5960.05,0
21,20,0,Offer A,3,4,2,2,Two Year,68,82.45,6747.08,0
52,50,0,None,5,0,0,1,One Year,4,20.5,257.97,0
55,50,1,Offer C,3,2,0,3,One Year,28,54.4,2480.64,0
23,20,0,Offer C,4,1,1,3,One Year,39,58.6,4103.13,0
54,50,0,None,4,1,1,4,Month-to-Month,11,84.8,1225.02,0
46,40,0,Offer A,4,3,2,2,Two Year,71,61.4,4310.35,0
42,40,2,None,3,0,0,1,Month-to-Month,2,20.4,141.96,0
35,30,0,None,5,0,0,1,One Year,17,20.15,428.11,0
64,60,0,None,5,2,1,4,Month-to-Month,55,94.45,6976.65,0
47,40,0,None,4,1,0,4,Month-to-Month,58,79.8,5844.03,0
36,30,0,Offer C,4,1,0,3,Month-to-Month,26,49.15,2384.16,0
36,30,0,None,5,0,0,1,Two Year,50,19.4,1654.95,0
35,30,0,Offer A,3,4,2,4,Two Year,72,113.65,10270.75,0
47,40,2,None,4,3,2,4,One Year,43,106,5100.47,0
52,50,0,None,3,0,0,1,Two Year,56,25.95,4121.97,0
28,20,0,None,5,0,0,1,Month-to-Month,1,19.1,24.12,0
62,60,0,Offer A,5,3,1,4,Two Year,72,100.55,10481.58,0
58,50,0,Offer C,3,0,2,4,Month-to-Month,36,95.4,4935.08,0
51,50,0,None,4,2,2,2,Month-to-Month,5,75.15,621.1,0
60,60,0,None,4,0,0,1,One Year,44,19.5,1633.66,0
23,20,0,None,3,0,0,1,Two Year,69,24.95,4831.63,0
43,40,0,None,5,0,0,4,Month-to-Month,16,69.95,1644.38,0
52,50,1,None,4,3,2,3,Two Year,68,82.85,7652.57,0
31,30,0,None,4,0,0,1,Month-to-Month,4,19,159.54,0
40,40,3,Offer C,4,3,0,1,Month-to-Month,26,38.85,1055.15,0
39,30,1,None,4,0,0,1,Month-to-Month,5,20.35,162.05,0
48,40,0,None,4,2,1,4,One Year,70,95,8782,0
61,60,0,Offer C,3,2,2,2,One Year,24,74.4,2501.54,0
37,30,0,None,5,1,0,4,Month-to-Month,1,74.3,113.85,0
19,10,0,None,4,3,1,2,One Year,70,51.05,3755.15,0
56,50,2,Offer C,5,0,0,1,Month-to-Month,36,19.2,1443.42,0
28,20,2,None,5,3,2,4,One Year,41,109.1,5291.06,0
20,20,0,None,4,1,0,4,Month-to-Month,14,76.45,1375.99,0
33,30,2,None,4,3,1,3,Month-to-Month,13,72.8,1109.06,0
24,20,0,None,4,0,0,1,Month-to-Month,6,18.95,275.39,0
55,50,0,None,3,2,2,4,Month-to-Month,15,101.75,2031.2,0
19,10,0,None,4,1,0,4,Month-to-Month,47,75.45,5802.51,0
19,10,0,None,5,2,1,3,Month-to-Month,8,64.1,874.37,0
63,60,0,None,3,0,0,1,Month-to-Month,17,25.65,440.2,0
39,30,1,None,4,1,0,4,Month-to-Month,15,75.1,1642.5,0
60,60,0,Offer C,3,3,1,4,One Year,26,95.85,3518.99,0
40,40,0,None,3,1,0,2,Month-to-Month,23,54.4,2367.74,0
54,50,3,Offer C,4,0,0,1,One Year,29,19.85,593.05,0
50,50,0,Offer C,5,0,0,1,Month-to-Month,25,19.05,1218.3,0
29,20,2,None,4,4,0,2,Two Year,69,46.25,3121.4,0
24,20,0,Offer D,3,0,0,1,One Year,14,19.35,689.08,0
54,50,0,Offer D,4,0,2,3,Month-to-Month,19,69.6,1655.99,0
20,20,0,Offer C,4,2,2,4,Month-to-Month,31,101.4,3744.43,0
61,60,2,Offer C,4,0,0,1,One Year,24,20.25,1419.19,0
39,30,0,Offer D,5,1,0,3,Month-to-Month,14,48.8,963.16,0
23,20,0,None,3,4,1,2,Two Year,64,74.35,5913.47,0
29,20,0,None,3,0,0,1,One Year,50,19.35,1897.5,0
45,40,2,None,3,3,1,2,One Year,52,68.75,3752.51,0
31,30,0,Offer C,3,1,2,4,One Year,28,100.2,2991.89,0
40,40,0,Offer D,3,0,0,1,Two Year,21,20.85,902.03,0
33,30,0,Offer D,5,0,0,1,One Year,17,19.35,324.31,0
53,50,0,None,3,0,2,1,One Year,58,45,2689.35,0
59,50,0,None,5,0,0,1,Two Year,51,25.5,2325.22,0
53,50,3,None,3,3,1,2,Two Year,72,48.9,3492.56,0
62,60,0,None,5,0,0,1,Two Year,27,19.6,964.15,0
38,30,0,None,3,0,0,1,Month-to-Month,3,20,184.2,0
33,30,0,None,4,4,1,2,Two Year,64,81.3,6170,0
51,50,0,None,5,1,2,4,Two Year,45,95.2,6452.75,0
56,50,0,None,4,3,2,3,Two Year,71,83.3,6809.17,0
35,30,1,None,3,0,0,1,Two Year,58,20.3,2133.36,0
25,20,3,None,5,2,1,4,Month-to-Month,34,89.85,3701.06,0
49,40,1,Offer D,4,0,0,1,Month-to-Month,15,19.8,515.85,0
49,40,3,None,5,2,2,2,Two Year,66,54.65,3585.25,0
49,40,0,None,5,0,0,1,Two Year,58,19.15,2706.78,0
32,30,2,None,5,0,0,1,Two Year,3,19.1,187.99,0
38,30,0,None,3,2,0,4,Month-to-Month,9,80.55,944.75,0
60,60,0,None,3,0,0,1,One Year,3,20.25,75.61,0
37,30,0,Offer B,5,2,2,4,One Year,40,106,5310.03,0
50,50,0,None,5,0,0,1,Two Year,68,25.5,2472.71,0
39,30,0,Offer B,4,2,2,3,Two Year,50,79.6,6446.7,0
21,20,0,None,5,0,1,3,Month-to-Month,1,55.25,154.44,0
49,40,0,None,4,4,2,3,Two Year,72,88.05,9247.85,0
58,50,3,Offer B,5,0,0,1,One Year,40,20.4,1878.75,0
28,20,1,None,3,4,2,4,Two Year,72,117.6,11688.9,0
60,60,0,None,3,0,0,1,Month-to-Month,6,20,393.96,0
62,60,0,None,3,0,0,1,Month-to-Month,5,19.65,301.7,0
41,40,0,Offer B,4,2,1,2,One Year,48,70.55,5283.86,0
39,30,2,Offer B,3,2,1,2,One Year,64,65.8,5769.01,0
63,60,0,Offer D,4,0,0,1,One Year,17,20.05,359.5,0
41,40,0,Offer B,3,2,0,4,Month-to-Month,40,80,4695.81,0
37,30,2,Offer B,4,2,0,1,One Year,41,35.4,1412.4,0
36,30,0,Offer B,5,1,0,4,Month-to-Month,41,80.25,5051.81,0
31,30,0,None,5,0,0,1,Month-to-Month,2,20.45,136.83,0
50,50,0,None,4,2,0,4,One Year,68,79.6,6728.23,0
42,40,3,None,3,0,0,1,Two Year,24,24.7,1069.51,0
22,20,0,None,3,3,1,2,Two Year,70,77.3,5807.33,0
58,50,0,Offer E,3,1,0,2,Month-to-Month,3,29.75,96.85,0
56,50,0,None,4,0,0,3,Month-to-Month,2,44.9,121.21,0
62,60,0,Offer E,3,1,0,2,Month-to-Month,3,29.8,94.4,0
54,50,0,Offer D,3,1,2,3,Month-to-Month,13,71.95,1051.96,0
44,40,0,Offer E,5,0,0,1,Month-to-Month,7,20.75,471.43,0
49,40,2,Offer D,3,0,1,2,Month-to-Month,12,56.3,835.89,0
40,40,1,Offer B,3,2,2,4,One Year,53,105.25,5776.64,0
48,40,2,Offer B,5,0,0,1,Two Year,63,19.55,1917.81,0
58,50,0,Offer D,3,4,2,2,Month-to-Month,15,84.45,1422.4,0
40,40,1,None,4,2,0,2,One Year,36,53.65,2227.35,0
51,50,1,None,4,0,0,1,Two Year,24,19.7,1182.39,0
59,50,0,Offer B,4,4,0,2,One Year,61,43.7,2696.55,0
43,40,0,None,5,1,0,3,Month-to-Month,16,55.3,967.99,0
55,50,1,Offer B,3,0,0,1,Two Year,65,19.85,3442.6,0
40,40,2,None,4,0,0,1,Two Year,26,19.65,825.36,0
29,20,0,None,4,1,0,3,Month-to-Month,16,49.45,1574.2,0
19,10,1,Offer E,3,0,0,1,Two Year,5,20.45,252.65,0
19,10,0,None,5,1,1,2,Month-to-Month,19,39.7,820.05,0
29,20,0,None,4,1,0,3,Month-to-Month,10,54.5,908,0
42,40,0,None,5,3,2,4,Two Year,72,111.6,9754.43,0
30,30,2,None,5,2,0,3,Month-to-Month,10,55.55,608.7,0
34,30,0,None,5,0,0,1,One Year,11,20.55,472.16,0
58,50,3,None,3,2,0,2,One Year,17,62.1,1645.24,0
39,30,1,None,3,2,2,4,Month-to-Month,36,104.5,5258.15,0
21,20,2,Offer B,3,4,2,2,One Year,61,84.9,6040.42,0
50,50,0,None,4,1,2,4,Month-to-Month,22,93.2,3180.3,0
40,40,0,Offer E,5,0,0,2,Month-to-Month,1,24.4,24.4,0
52,50,0,Offer E,3,0,0,4,Month-to-Month,6,70.55,617.19,0
61,60,1,None,3,4,2,3,Two Year,68,85,6164.79,0
61,60,1,Offer B,3,3,0,4,Month-to-Month,52,85.8,5310.54,0
43,40,3,None,3,2,1,4,Month-to-Month,10,91.1,1393.65,0
39,30,2,None,5,0,0,1,Two Year,72,20.1,2481.09,0
28,20,1,Offer B,5,0,0,1,One Year,47,20.05,1257.52,0
57,50,1,None,4,1,2,2,One Year,24,74.8,2029.28,0
50,50,0,Offer B,4,0,0,1,One Year,65,24.8,4582.5,0
31,30,0,Offer E,4,1,2,4,Month-to-Month,4,100.85,441.01,0
38,30,0,None,5,3,2,4,Month-to-Month,34,105.1,3730.68,0
46,40,0,None,3,0,0,1,Two Year,14,20.4,496.94,0
54,50,2,None,3,0,0,1,One Year,13,20,273.93,0
42,40,1,Offer B,4,2,2,2,Two Year,65,79.4,5190.85,0
59,50,2,None,3,2,0,3,One Year,23,57.2,2294.13,0
38,30,0,Offer B,3,3,0,3,Two Year,55,58.6,3433.25,0
58,50,0,Offer B,4,1,2,4,Two Year,49,94.8,6539.35,0
48,40,0,Offer B,5,2,2,4,One Year,60,102.5,7310.8,0
24,20,2,None,3,0,0,1,One Year,69,20.35,3062.08,0
59,50,0,None,4,0,1,4,Month-to-Month,40,84.9,4082.25,0
59,50,0,None,3,3,1,3,Two Year,67,69.2,7851.47,0
56,50,3,None,4,0,0,1,Two Year,13,20.85,631.41,0
33,30,2,None,3,1,1,4,Month-to-Month,41,88.5,4412.57,0
46,40,0,None,4,2,0,2,Month-to-Month,4,35,185.75,0
29,20,3,None,3,2,0,3,Month-to-Month,24,55.15,1976.73,0
46,40,0,Offer E,5,1,2,1,Month-to-Month,5,50.95,229.4,0
37,30,0,None,5,1,1,2,Month-to-Month,5,64,594.15,0
39,30,3,None,4,4,1,3,Two Year,72,80.2,9250.84,0
34,30,0,None,5,1,0,3,Month-to-Month,24,49.3,1348.93,0
25,20,0,None,4,3,2,3,Two Year,42,84.35,3984.88,0
33,30,0,None,4,0,0,1,Month-to-Month,4,20.05,186.5,0
39,30,0,None,3,4,2,4,One Year,68,117.2,10257.51,0
23,20,3,None,3,0,0,1,One Year,33,20.1,1516.6,0
49,40,3,None,3,2,0,4,Month-to-Month,3,80,298.84,0
44,40,1,None,4,2,2,3,Two Year,48,79.65,4299.42,0
35,30,0,None,4,0,0,1,Two Year,15,25.2,1088.1,0
50,50,0,None,5,0,0,1,One Year,25,19.9,561.5,0
62,60,0,None,3,2,1,1,Month-to-Month,48,44.8,2104.55,0
29,20,0,None,4,0,0,1,Month-to-Month,1,20.3,31.14,0
22,20,0,None,4,0,0,1,Month-to-Month,1,19.2,45.57,0
48,40,0,None,5,2,0,4,One Year,37,80.05,3374.67,0
34,30,0,None,4,3,1,1,One Year,26,47.85,1270.5,0
59,50,0,None,3,3,1,2,One Year,63,70.8,7409.17,0
40,40,0,None,4,0,0,1,Two Year,64,25.55,4875.91,0
27,20,3,None,5,0,0,1,Month-to-Month,28,20.25,1265.87,0
32,30,0,None,5,1,0,4,Month-to-Month,1,75.55,82.66,0
36,30,0,None,4,2,1,4,One Year,66,95.3,7978.18,0
20,20,0,None,4,0,0,4,Month-to-Month,1,70.25,90.3,0
42,40,0,Offer D,3,1,0,3,Month-to-Month,18,50.3,1556.03,0
56,50,1,None,3,0,0,1,Two Year,10,19.85,353.6,0
44,40,3,Offer D,5,0,0,1,Two Year,12,19.35,419.06,0
37,30,0,Offer D,4,0,0,1,Month-to-Month,12,25,343.68,0
62,60,1,None,5,0,0,1,Two Year,55,20.3,1253.95,0
63,60,0,None,3,0,0,4,Month-to-Month,7,75.35,740.84,0
49,40,1,None,3,4,2,3,Two Year,68,88,9160.58,0
38,30,0,None,3,3,2,1,One Year,40,62.05,2511.55,0
23,20,0,Offer D,3,0,0,1,One Year,16,20.1,1074.6,0
49,40,0,Offer A,4,2,2,4,One Year,72,101.35,10642.35,0
32,30,1,Offer D,3,0,0,1,Two Year,23,20.9,888.93,0
44,40,0,Offer D,3,1,1,4,Month-to-Month,12,85.05,1535,0
52,50,0,None,3,2,1,2,One Year,54,44.1,2369.7,0
27,20,0,Offer A,4,3,0,4,Two Year,68,90.2,6529.53,0
53,50,0,None,3,2,0,2,Month-to-Month,27,53.45,1868.88,0
34,30,0,Offer D,5,0,0,1,Month-to-Month,21,19.95,1340.61,0
27,20,0,None,4,3,2,2,Two Year,57,57.5,3415.95,0
25,20,0,Offer D,5,0,0,1,Two Year,19,19.65,1017.07,0
27,20,0,None,4,1,2,4,One Year,31,93.8,4077.19,0
34,30,0,None,3,4,2,3,Two Year,52,89.25,5006,0
55,50,0,None,5,2,1,4,One Year,46,94.15,5934.73,0
40,40,3,None,4,3,1,1,Month-to-Month,53,48.7,2495.2,0
34,30,1,Offer A,4,0,0,1,Two Year,71,19.9,2256.97,0
58,50,2,None,5,0,0,1,Month-to-Month,1,19.4,68.19,0
19,10,0,Offer A,5,0,0,1,Two Year,68,25.05,3342.12,0
35,30,0,Offer A,3,4,2,3,Two Year,72,84.45,8557.42,0
34,30,0,None,3,0,0,1,Month-to-Month,2,19.3,144.22,0
57,50,0,None,4,3,2,3,One Year,41,79.85,4887.36,0
53,50,3,Offer A,4,0,0,1,Two Year,72,25.55,4518.74,0
24,20,0,None,3,2,1,2,One Year,58,68.4,5537.67,0
55,50,0,None,5,0,0,1,Month-to-Month,7,20.65,264.68,0
63,60,0,None,3,2,0,3,Month-to-Month,65,55.15,4972.5,0
31,30,0,None,3,0,0,4,Month-to-Month,1,70.6,106.72,0
29,20,0,None,5,0,0,1,One Year,56,19.95,3863.47,0
21,20,0,None,5,0,0,1,Month-to-Month,4,19,106.97,0
44,40,3,None,4,0,0,2,One Year,58,44.1,3876.75,0
54,50,0,None,4,2,2,4,Two Year,62,107.6,9059.14,0
23,20,0,None,3,2,0,3,One Year,26,61.55,2570.99,0
44,40,0,None,3,3,0,4,Month-to-Month,62,90.7,6758.25,0
20,20,2,None,3,2,2,4,One Year,58,99.25,8111.55,0
45,40,0,Offer A,3,4,2,3,Two Year,68,91.7,7488.9,0
60,60,1,Offer B,3,3,1,4,One Year,61,100.7,7222.51,0
56,50,0,Offer B,4,2,2,3,Two Year,42,78.45,4224.74,0
19,10,0,Offer D,3,0,1,4,Month-to-Month,18,84.3,1578.58,0
57,50,0,Offer B,5,0,0,1,Two Year,56,19.55,1858.39,0
31,30,0,None,5,0,0,1,Month-to-Month,4,20.45,95.05,0
46,40,3,None,3,2,0,3,One Year,35,55.6,2456.05,0
31,30,2,Offer B,3,2,0,4,Month-to-Month,64,86.8,7102.61,0
23,20,0,None,4,0,0,1,One Year,31,20.95,1668.74,0
49,40,4,Offer E,4,3,0,3,Two Year,2,59.5,215.6,0
32,30,2,None,4,0,2,4,Month-to-Month,29,87.8,3596.73,0
54,50,0,Offer B,3,3,0,1,Two Year,47,41.9,1875.25,0
41,40,1,Offer D,3,1,2,2,Month-to-Month,12,69.85,1162.34,0
24,20,1,None,5,2,0,2,Month-to-Month,8,56.3,686.38,0
35,30,0,Offer B,4,3,2,4,Month-to-Month,54,109.55,8813.55,0
56,50,3,Offer A,3,2,1,4,Two Year,69,92.15,7882.98,0
54,50,0,Offer C,4,2,1,3,Month-to-Month,26,69.5,2460.45,0
27,20,0,Offer A,4,4,0,4,Two Year,72,97,9897.08,0
54,50,0,Offer A,3,3,2,2,Two Year,70,58.35,4214.25,0
56,50,2,Offer C,3,0,0,4,One Year,28,70.4,2354.52,0
60,60,0,Offer D,3,0,2,4,Month-to-Month,21,94.3,2559.21,0
49,40,1,Offer B,5,0,0,1,One Year,53,19.55,2614.33,0
38,30,3,Offer B,3,3,1,4,One Year,53,95.95,6825.12,0
30,30,0,Offer A,3,4,2,3,Two Year,70,94.8,8711.95,0
30,30,0,Offer B,3,3,2,4,One Year,61,107.75,9108.3,0
21,20,0,Offer D,4,2,0,3,One Year,11,54.6,630.61,0
53,50,0,Offer E,3,0,0,4,Month-to-Month,2,71.3,171.23,0
29,20,0,Offer C,4,0,0,1,One Year,25,19.5,605.8,0
40,40,0,Offer B,5,1,0,3,One Year,41,56.3,3859.27,0
43,40,3,Offer A,4,4,2,2,Two Year,71,90.55,9200.46,0
34,30,1,Offer C,4,3,0,2,One Year,34,60.8,3727.77,0
62,60,0,Offer C,5,2,2,4,Month-to-Month,29,98.8,4204.9,0
37,30,0,Offer C,4,2,0,1,One Year,36,35.35,1317.95,0
41,40,0,Offer B,3,2,2,4,One Year,46,103.15,6252.77,0
51,50,0,Offer B,3,3,2,4,One Year,58,107.75,9041.35,0
54,50,0,Offer C,4,1,0,4,One Year,39,81.4,4654.02,0
53,50,3,Offer B,3,2,1,4,One Year,52,95.7,5400.47,0
61,60,0,Offer E,5,0,0,3,Month-to-Month,1,44.95,58.58,0
21,20,0,Offer A,4,1,2,4,One Year,70,97.65,8228.7,0
21,20,0,Offer A,4,3,2,3,Two Year,67,85.25,6296.46,0
57,50,0,Offer E,4,0,0,1,Month-to-Month,1,19.5,52.52,0
39,30,2,Offer C,3,0,0,1,Two Year,30,25.1,2190.44,0
58,50,0,Offer B,5,2,2,4,Month-to-Month,48,100.05,4845.51,0
49,40,2,Offer B,3,2,0,3,Month-to-Month,55,55.7,5100.19,0
29,20,0,Offer C,3,1,1,4,Month-to-Month,37,91.15,3871.28,0
64,60,0,Offer C,3,1,1,4,Month-to-Month,31,83.85,3035.71,0
46,40,0,Offer E,3,0,0,2,Month-to-Month,4,45.9,335.47,0
49,40,2,Offer A,3,0,0,1,Two Year,72,25.1,3754.95,0
37,30,3,None,5,0,0,1,Month-to-Month,1,19.7,53.98,0
47,40,1,None,4,1,0,3,Month-to-Month,8,51.3,479.46,0
61,60,0,Offer C,4,0,0,1,One Year,35,21.1,1558.72,0
57,50,2,None,3,0,0,1,One Year,2,20.3,102.74,0
