Customer ID,Age,Number of Dependents,Membership,Satisfaction Score,Tech services,Streaming services,Combined Product,Contract,Tenure in Months,Monthly Charge,Total Revenue,Churn Value
6510-UPNKS,21,0,None,2,0,0,4,One Year,23,24.8,1622.06,0
6718-BDGHG,64,0,None,4,1,1,3,One Year,43,64.85,3466.34,0
9046-DQMTP,49,0,None,2,0,0,4,Month-to-Month,35,20.75,1367.1,0
6439-LAJXL,47,0,Offer E,3,3,1,3,Month-to-Month,9,68.95,905.61,0
1666-JZPZT,61,0,None,4,0,0,2,Month-to-Month,27,49,1363.98,0
5777-KJIRB,61,0,None,3,1,0,2,One Year,40,50.25,2954.75,0
7677-SJJJK,26,0,Offer E,1,0,0,4,One Year,8,19.9,541.07,0
3253-HKOKL,31,2,None,1,2,2,1,One Year,52,100.3,5659.93,0
7055-HNEOJ,34,0,Offer E,1,2,0,2,Month-to-Month,3,55.8,167.12,0
5514-YQENT,29,3,None,4,4,2,1,Two Year,41,111.15,5760.93,0
3211-AAPKX,26,0,None,3,1,2,1,Month-to-Month,20,98.55,2496.35,0
8445-DNBAE,24,3,Offer E,5,0,0,3,Month-to-Month,1,50.05,93.1,0
2958-NHPPS,45,0,None,3,0,0,4,Month-to-Month,23,20.85,1286.26,0
1735-XMJVH,51,3,Offer E,3,0,0,4,Month-to-Month,8,19.35,431.56,0
6890-PFRQX,56,0,None,3,2,1,3,Month-to-Month,18,69.5,1419.18,0
5899-OUVKV,56,0,None,4,1,2,1,Month-to-Month,31,94.5,4402.72,0
8681-ICONS,20,1,None,3,0,0,4,Month-to-Month,29,20.65,1369.41,0
1621-YNCJH,54,0,None,2,4,1,1,Two Year,36,106.05,4577.04,0
6362-QHAFM,53,0,None,4,2,2,1,One Year,42,108.3,6369.05,0
3070-BDOQC,38,0,None,3,2,2,1,Two Year,60,99.65,6949.65,0
6234-PFPXL,42,0,None,3,2,1,1,Month-to-Month,22,95.9,3018.59,0
9824-QCJPK,47,0,None,4,0,0,4,One Year,36,20,1450.47,0
4283-IVYCI,40,0,Offer E,3,2,1,2,Month-to-Month,9,64.95,795.57,0
1866-OBPNR,28,1,None,4,1,0,1,Month-to-Month,1,74.6,117.59,0
8205-MQUGY,39,3,Offer D,3,1,0,2,Month-to-Month,12,49.2,766.11,0
8970-ANWXO,37,0,Offer D,4,1,2,3,One Year,23,73.75,2562.29,0
9480-BQJEI,35,0,None,4,2,1,1,One Year,62,92.3,7241.15,0
6979-TNDEU,42,0,None,3,0,0,4,Month-to-Month,8,19.2,271.41,0
9777-WJJPR,46,0,None,4,1,1,1,Month-to-Month,31,88.65,3606.07,0
9495-SKLKD,54,2,None,5,2,1,1,Month-to-Month,45,95.95,5460.6,0
5067-DGXLL,35,0,None,3,0,0,4,Month-to-Month,2,20.25,68.46,0
6281-FKEWS,58,0,None,3,1,2,4,One Year,44,49.05,2265,0
8898-KASCD,41,0,None,4,2,0,2,One Year,39,35.55,1309.15,0
9242-TKFSV,53,0,Offer A,4,4,2,2,Two Year,72,65.1,4754.3,0
0743-HNPFG,50,0,None,1,3,1,3,One Year,51,69.75,4477.95,0
5035-PGZXH,49,0,None,5,2,2,1,One Year,56,106.8,7760.48,0
8695-WDYEA,32,0,None,1,1,0,3,Month-to-Month,1,51.25,90.55,0
6543-JXSOO,30,0,Offer D,4,3,0,3,One Year,23,57.75,1579.09,0
8605-ITULD,21,0,None,4,0,0,4,Month-to-Month,1,19.55,24.65,0
6416-YJTTB,20,0,Offer D,5,2,0,1,Month-to-Month,11,79.5,888.93,0
4472-VESGY,41,1,None,1,3,1,1,Month-to-Month,52,98.15,6610.08,0
3195-TQDZX,19,0,None,4,0,0,4,Month-to-Month,3,20.25,66.16,0
3128-YOVTD,29,2,None,3,2,0,1,Month-to-Month,51,79.15,4147.58,0
7041-TXQJH,64,0,Offer C,3,1,1,4,Month-to-Month,37,40.2,1478.85,0
5014-GSOUQ,59,0,Offer D,1,0,0,4,Two Year,13,19.95,487.14,0
5724-BIDBU,29,0,None,4,1,0,2,One Year,49,55.35,4701.26,0
1769-GRUIK,19,0,Offer D,3,0,0,1,Month-to-Month,18,71.1,1447.43,0
8819-WFGGJ,42,0,Offer A,2,2,2,4,Two Year,68,54.1,3794.5,0
7427-AUFPY,27,0,None,4,0,0,4,Two Year,54,19.65,2397.58,0
7898-PDWQE,22,0,Offer A,4,4,1,3,Two Year,71,80.4,7007.99,0
9972-EWRJS,56,1,Offer A,4,0,0,4,Two Year,67,19.25,4639.15,0
9314-IJWSQ,46,3,Offer D,5,0,1,1,Month-to-Month,14,84.8,1576.02,0
5799-JRCZO,48,1,None,3,0,0,4,Two Year,63,19.5,2747.26,0
1921-KYSAY,36,0,None,5,2,1,3,One Year,41,68.6,4391.18,0
6198-RTPMF,46,0,Offer D,5,0,2,1,Month-to-Month,17,92.6,1736.44,0
2924-KHUVI,28,0,None,3,1,2,1,One Year,56,100.55,8141.35,0
1925-GMVBW,49,0,None,2,0,0,4,Month-to-Month,5,20.55,218.75,0
6184-DYUOB,28,0,None,3,0,0,4,Month-to-Month,3,19.6,180.95,0
9207-ZPANB,42,0,Offer C,3,4,0,3,One Year,37,67.45,2925.78,0
9327-QSDED,44,0,None,4,0,0,3,Month-to-Month,8,43.55,401.56,0
1656-DRSMG,40,0,Offer B,4,3,2,1,Month-to-Month,63,109.85,8200.58,0
3012-VFFMN,61,1,None,4,0,0,4,Month-to-Month,7,20.65,194.02,0
2984-AFWNC,52,0,None,3,1,2,1,Month-to-Month,3,95.4,344.18,0
0640-YJTPY,19,1,Offer A,2,0,0,4,Two Year,72,21,1904.15,0
8096-LOIST,57,0,Offer D,5,0,1,2,Month-to-Month,19,56.2,1857.58,0
9764-REAFF,60,0,Offer B,3,0,0,4,Two Year,59,18.4,2650.26,0
7107-UBYKY,62,1,Offer C,5,0,0,4,Month-to-Month,35,25.75,1749.15,0
4881-GQJTW,64,0,Offer D,2,0,0,4,Month-to-Month,14,19.6,419.96,0
7876-DNYAP,29,2,Offer A,5,0,0,4,Two Year,69,19.8,2015.86,0
2882-WDTBA,64,0,Offer A,1,4,1,2,Two Year,69,75.75,8446.92,0
2091-GPPIQ,56,0,Offer A,3,2,2,2,Two Year,72,78.95,7605.03,0
5071-FBJFS,61,1,None,1,1,0,2,Month-to-Month,4,50.3,395.66,0
2796-UUZZO,30,2,Offer B,4,2,0,1,Month-to-Month,63,80.3,6125.79,0
2429-AYKKO,52,0,Offer A,5,0,0,4,Two Year,72,19.85,1681.06,0
9798-OPFEM,42,0,Offer B,3,0,0,4,Two Year,46,21.1,2444.98,0
3794-NFNCH,53,0,Offer C,5,1,0,3,Month-to-Month,30,50,2169.7,0
5193-QLVZB,52,0,Offer B,4,2,2,1,Two Year,63,104.75,9607.75,0
7114-AEOZE,53,0,Offer B,4,0,0,4,Two Year,60,19.85,2995.3,0
5522-NYKPB,26,3,Offer C,5,1,1,1,Month-to-Month,25,85.9,2493.8,0
6518-KZXCB,61,0,Offer D,3,0,0,4,Two Year,22,25.25,671.88,0
2245-ADZFJ,58,0,Offer C,3,2,2,3,Two Year,31,80.55,3355.72,0
7776-QGYJC,64,5,Offer C,5,2,0,1,Month-to-Month,39,81.5,4693.82,0
9313-QOLTZ,31,0,Offer C,5,0,0,4,Month-to-Month,26,20.9,1343.28,0
4672-FOTSD,54,0,Offer D,5,3,0,3,Month-to-Month,12,67.25,1381.9,0
9818-XQCUV,52,0,None,5,0,0,4,Month-to-Month,2,20.35,97.14,0
7338-ERIVA,40,0,Offer C,2,2,1,2,One Year,39,45.05,1790.6,0
8259-NFJTV,37,1,None,5,2,0,4,Month-to-Month,7,34.65,246.6,0
6968-GMKPR,39,0,Offer B,3,2,0,1,Month-to-Month,55,81.55,5738.2,0
4751-ERMAN,43,0,None,5,2,2,2,Two Year,72,75.4,8515.77,0
1436-ZMJAN,62,0,Offer D,3,1,2,2,Month-to-Month,10,67.8,1023.95,0
0799-DDIHE,24,3,Offer D,4,0,0,2,Month-to-Month,15,46.3,1003.5,0
3070-FNFZQ,48,1,Offer D,3,0,0,4,Two Year,23,20.4,1389.32,0
2812-SFXMJ,46,3,None,3,0,0,4,Month-to-Month,1,20.05,27.71,0
5014-WUQMG,23,2,Offer B,1,3,1,1,One Year,47,96.1,5124.18,0
5312-TSZVC,36,0,None,5,0,0,4,One Year,15,19.65,624,0
2782-JEEBU,39,0,None,5,2,0,2,Month-to-Month,21,36,780.15,0
5127-BZENZ,62,0,Offer B,2,1,1,3,One Year,56,65.2,5736.47,0
2720-FVBQP,28,1,Offer E,5,0,0,2,Month-to-Month,6,48.95,422.23,0
4522-XRWWI,30,0,Offer B,4,2,2,2,One Year,42,80.45,4102.92,0
3766-EJLFL,55,3,None,3,3,2,1,Two Year,68,109.05,8761.11,0
5939-SXWHM,59,3,Offer B,3,0,0,4,Two Year,48,26.3,2240.09,0
7643-RCHXS,31,3,Offer B,5,0,0,4,Two Year,63,19.35,3899.77,0
8246-SHFGA,24,0,None,4,0,0,4,Month-to-Month,17,21.1,963.89,0
0620-XEFWH,41,1,Offer E,3,0,0,4,Month-to-Month,4,18.85,240.36,0
6485-QXWWE,51,3,Offer B,4,0,0,4,Two Year,62,26,1814.16,0
7321-VGNKU,45,0,Offer E,1,0,0,1,Month-to-Month,2,70.35,155.65,0
5327-CNLUQ,33,0,Offer B,3,3,1,1,Two Year,48,96.9,4766.25,0
7552-KEYGT,53,0,Offer C,2,0,0,4,Two Year,27,19.55,1713.68,0
5816-JMLGY,28,0,None,3,3,2,3,Two Year,70,80.4,8502.45,0
2927-QRRQV,44,0,Offer B,4,2,1,1,One Year,46,94.65,4778.48,0
6265-SXWBU,35,2,None,5,2,1,1,One Year,69,95.75,9440.3,0
7941-RCJOW,34,0,Offer B,3,0,0,4,Two Year,65,19.55,4124.15,0
2387-KDZQY,46,0,None,3,0,0,4,One Year,17,20.1,816.7,0
3584-WKTTW,23,0,Offer B,4,3,2,1,One Year,51,111.55,7725.67,0
3399-BMLVW,40,0,Offer B,5,3,0,3,Two Year,51,60.5,3607.48,0
1971-DTCZB,52,0,None,4,4,2,3,Two Year,72,90.95,9538.68,0
3374-PZLXD,31,0,Offer C,5,0,0,4,Month-to-Month,34,19.7,1917.28,0
3813-DHBBB,39,0,None,3,3,1,2,Two Year,67,50.95,3521.7,0
2812-REYAT,56,0,None,4,0,0,4,One Year,49,20.05,2006,0
6518-PPLMZ,38,3,None,2,0,0,4,Two Year,53,19.4,2452.31,0
4939-KYYPY,55,0,None,3,2,0,2,Month-to-Month,27,59.45,2528.03,0
5930-GBIWP,46,0,None,3,4,1,2,Two Year,69,81.5,5776.81,0
6022-KOUQO,51,2,Offer E,3,1,0,4,Month-to-Month,2,29.05,44.75,0
2361-UPSND,45,0,None,5,3,1,3,One Year,46,70.6,5289.55,0
6035-RIIOM,39,0,None,5,1,2,1,Two Year,54,97.2,6833.15,0
9504-DSHWM,53,0,None,2,2,0,3,Month-to-Month,20,59.2,1984,0
5035-BVCXS,20,0,None,2,1,0,1,Month-to-Month,11,75.9,1015.45,0
3533-UVMOM,56,0,None,3,3,1,3,Two Year,68,70.95,5553.37,0
1478-VPOAD,39,0,Offer E,3,0,0,3,Month-to-Month,1,43.8,81.3,0
9995-HOTOH,36,0,None,4,3,2,4,Two Year,63,59,3707.6,0
2988-PLAHS,58,0,Offer E,5,1,2,2,One Year,3,69.95,338.98,0
1371-OJCEK,25,0,None,5,0,0,4,One Year,48,24.35,1789.86,0
4999-IEZLT,45,0,None,4,1,0,4,One Year,66,29.45,1983.15,0
8883-ANODQ,44,1,None,5,2,0,1,Two Year,68,84.4,7442.67,0
2351-RRBUE,20,0,Offer E,3,0,0,4,One Year,7,20.65,425.53,0
5980-BDHPY,48,0,None,3,4,2,2,Two Year,72,87.1,7095.54,0
1498-DQNRX,46,0,None,3,0,0,4,Month-to-Month,29,19.85,738.06,0
9469-WEJBT,56,0,None,4,2,1,1,Month-to-Month,37,90.35,3827.93,0
2581-VKIRT,57,0,None,4,3,0,2,One Year,59,65.5,4656.21,0
2851-MMUTZ,29,0,None,3,2,0,2,Month-to-Month,27,56.15,1474.72,0
3307-TLCUD,36,0,None,3,2,0,4,Month-to-Month,17,34.4,592.75,0
6625-FLENO,31,0,None,3,0,0,4,Two Year,58,20.75,2269.39,0
2967-MXRAV,29,0,None,5,0,0,4,One Year,1,18.8,62.37,0
8189-HBVRW,50,0,None,3,3,0,1,Month-to-Month,53,90.8,5114.23,0
4163-KIUHY,21,0,None,4,0,0,4,Month-to-Month,35,25.6,2295.65,0
3500-NSDOA,35,0,None,4,2,1,2,Two Year,68,70.8,5616.11,0
1171-TYKUR,20,0,None,3,0,0,4,Month-to-Month,47,25.4,1612.49,0
1219-NNDDO,51,0,Offer E,4,0,0,1,Month-to-Month,9,76.85,1045.24,0
8388-DMKAE,41,0,Offer E,5,0,0,4,Two Year,8,20.25,301.53,0
4403-BWPAY,40,0,None,3,0,0,4,One Year,14,24.8,790.7,0
9659-QEQSY,26,0,None,5,4,2,1,Month-to-Month,45,115.65,6643.35,0
5405-ZMYXQ,21,0,Offer E,3,0,0,1,Month-to-Month,8,74.6,559.14,0
1442-OKRJE,40,2,None,1,3,2,1,One Year,66,103.15,9635,0
4737-AQCPU,39,0,None,5,4,0,3,Two Year,72,72.1,8080.25,0
2808-CHTDM,47,2,None,5,0,0,4,Two Year,23,25.1,1436.23,0
0793-TWELN,27,0,Offer E,5,1,0,1,Month-to-Month,4,80.15,345.85,0
3283-WCWXT,58,3,Offer E,4,0,0,4,Two Year,6,25.4,343.68,0
5451-MHQOF,64,0,None,5,0,0,4,One Year,56,24.45,3275.73,0
4836-WNFNO,56,0,None,5,0,0,4,Two Year,72,25,4727.76,0
9225-BZLNZ,64,0,None,5,3,2,3,Two Year,72,85.25,7276.86,0
0354-VXMJC,60,3,None,4,0,0,4,Two Year,23,19.6,1209.57,0
4422-QVIJA,52,1,None,3,0,0,3,Month-to-Month,35,50.15,3144.05,0
8332-OSJDW,54,0,None,5,0,0,4,One Year,12,26.4,856.75,0
4735-BJKOU,33,0,None,3,0,0,4,Two Year,40,20.15,1139.25,0
0274-JKUJR,21,2,Offer E,3,3,2,4,Month-to-Month,7,58.85,465.7,0
5740-YHGTW,62,3,None,3,2,1,1,Month-to-Month,70,97.55,8935.65,0
8917-SZTTJ,31,1,None,4,0,0,4,Two Year,60,19.65,2480.55,0
1696-MZVAU,27,0,None,3,0,0,2,One Year,39,25.25,947.75,0
7359-WWYJV,53,0,None,1,4,2,1,Two Year,72,114.45,8827.93,0
4906-ZHGPK,49,0,None,5,2,1,3,One Year,54,70.7,6386.3,0
3795-GWTRD,58,0,None,3,4,1,2,Two Year,63,75.55,5106.64,0
1298-PHBTI,40,3,None,4,2,0,1,Two Year,71,84.8,8542.97,0
6223-DHJGV,56,0,None,2,0,0,4,One Year,42,20.65,1934.6,0
6961-MJKBO,27,0,None,1,0,0,4,Two Year,47,20.45,1253.67,0
8158-WPEZG,20,0,None,3,2,0,2,Month-to-Month,11,35.65,425.1,0
0727-BNRLG,41,0,Offer A,4,3,1,1,Two Year,69,97.65,10148.7,0
6435-SRWBJ,21,0,Offer E,1,2,0,1,Month-to-Month,5,82.75,566.45,0
9964-WBQDJ,19,0,Offer A,5,0,0,4,Two Year,71,24.4,3480.52,0
6303-KFWSL,28,0,None,3,1,0,3,One Year,29,55.25,2761.35,0
1702-CCFNJ,39,0,None,3,2,0,2,Month-to-Month,52,61.35,5491.35,0
8932-CZHRQ,40,0,Offer A,2,3,1,3,One Year,68,76.75,6612.97,0
0386-CWRGM,61,1,None,1,0,0,4,Two Year,46,19.4,3152.85,0
5515-RUGKN,63,0,None,4,0,1,3,Month-to-Month,8,54.75,682.29,0
0404-AHASP,23,0,Offer A,5,0,0,4,Two Year,72,19.7,3435.74,0
7279-NMVJC,38,0,None,4,0,0,4,One Year,17,19.9,758.69,0
2081-VEYEH,42,0,Offer E,2,3,2,1,Month-to-Month,3,107.95,356.58,0
9060-HJJRW,52,0,None,3,2,2,2,One Year,51,56.4,2928.5,0
2587-YNLES,52,1,Offer E,3,0,0,4,Two Year,6,20.1,250.65,0
7398-SKNQZ,51,0,None,5,0,2,1,Month-to-Month,3,94.9,282.11,0
1958-RNRKS,62,0,None,3,0,0,3,Month-to-Month,30,49.9,1708.75,0
5136-RGMZO,39,0,None,4,2,1,2,Month-to-Month,31,71.05,2366.55,0
8345-MVDYC,57,0,Offer B,3,3,2,3,Two Year,45,81.65,5301.25,0
8226-BXGES,30,0,Offer B,3,3,0,1,One Year,64,89.45,6575.85,0
1015-OWJKI,46,0,None,3,0,0,4,Month-to-Month,1,19.05,24.07,0
2040-XBAVJ,51,1,Offer A,1,4,2,1,Two Year,72,114.45,9896.95,0
8887-IPQNC,61,0,None,5,0,0,3,Month-to-Month,7,44.25,533.46,0
8646-JCOMS,43,0,Offer A,3,3,0,1,One Year,66,90.55,6904.47,0
1222-KJNZD,61,1,Offer B,4,0,0,4,Month-to-Month,40,20.4,820.9,0
0106-GHRQR,24,0,None,1,2,1,3,Month-to-Month,16,71.4,1623.46,0
3768-VHXQO,19,0,Offer A,5,0,0,4,Two Year,67,24.85,1803.26,0
8952-WCVCD,45,0,Offer B,2,3,2,1,One Year,41,104.45,4565.9,0
2418-TPEUN,58,1,Offer B,5,0,0,4,Two Year,56,19.8,3839.26,0
3963-RYFNS,25,0,Offer A,5,4,2,1,Two Year,72,116.45,11596.99,0
8540-ZQGEA,58,0,Offer B,5,0,0,4,Two Year,54,20.05,2869.28,0
4137-JOPHL,63,0,Offer B,3,2,1,1,Two Year,50,89.7,5794.5,0
7801-CEDNV,33,0,None,4,1,0,3,One Year,27,48.7,1665.02,0
3658-QQJYD,56,0,Offer B,3,2,2,2,One Year,62,74.3,7074.51,0
1803-BGNBD,59,0,Offer D,2,2,0,3,Month-to-Month,12,54.3,1236.06,0
6950-TWMYB,31,8,Offer B,3,2,0,1,Two Year,54,79.95,6883.85,0
5848-FHRFC,49,0,Offer A,2,0,0,4,Two Year,68,20.05,1579.34,0
2243-FNMMI,20,0,Offer D,5,0,0,4,Month-to-Month,20,19.4,1035.8,0
2511-MORQY,46,0,Offer B,1,1,0,3,One Year,50,54.9,3130.6,0
5356-KZCKT,42,0,Offer B,4,0,0,4,Two Year,58,24.45,1651.64,0
9470-XCCEM,41,3,None,4,1,1,1,Month-to-Month,35,89.65,4884.4,0
6519-CFDBX,31,0,None,3,0,0,2,Month-to-Month,2,45.4,102.57,0
3902-MIVLE,35,0,Offer B,4,3,1,3,Two Year,63,75.7,5442.15,0
0409-WTMPL,35,0,Offer B,2,3,2,1,One Year,58,110.65,8727.75,0
8763-KIAFH,37,0,None,4,0,0,4,One Year,27,20.55,1149.22,0
3669-WHAFY,57,0,Offer A,3,4,2,1,Two Year,71,115.15,8748.34,0
3055-VTCGS,35,0,Offer B,5,1,1,3,One Year,63,58.55,5228.44,0
3144-KMTWZ,40,0,Offer A,4,2,1,1,Month-to-Month,71,93.25,8645.21,0
2007-QVGAW,51,1,Offer A,5,0,0,4,Two Year,68,19.35,4462.13,0
5207-PLSTK,32,2,None,1,1,0,3,Month-to-Month,1,48.75,75.01,0
2155-AMQRX,37,0,None,3,1,0,2,Month-to-Month,28,54.9,1596.15,0
6181-AXXYF,54,2,Offer A,2,0,0,4,Two Year,72,24.75,5292.78,0
5091-HFAZW,36,0,None,1,2,1,1,Month-to-Month,2,91.15,272.06,0
1568-LJSZU,39,0,Offer A,3,4,2,3,Two Year,68,92.2,9002.69,0
7416-CKTEP,54,0,Offer B,4,0,0,4,Two Year,57,19.6,2461.21,0
2586-CWXVV,45,0,Offer B,3,1,0,4,Month-to-Month,54,30.4,1621.35,0
2348-KCJLT,60,0,Offer B,3,3,0,2,One Year,44,61.5,4846.48,0
8401-EMUWF,64,1,Offer B,5,2,1,2,Month-to-Month,42,69.4,3758.44,0
4193-IBKSW,27,1,Offer A,4,0,0,4,Two Year,72,24.75,4313.36,0
5377-NDTOU,26,0,Offer A,3,4,2,2,Two Year,71,91.05,6968.25,0
2474-LCNUE,20,0,Offer D,3,1,2,2,Month-to-Month,23,73.65,1976.94,0
0839-QNXME,35,0,None,3,0,0,4,Two Year,30,19.4,856.6,0
3506-OVLKD,40,0,None,2,0,0,4,One Year,35,26.2,2674.45,0
6650-VJONK,54,0,None,4,0,0,2,Month-to-Month,1,43.85,69.75,0
2178-PMGCJ,22,0,Offer D,3,0,0,1,Month-to-Month,22,69.7,1837.34,0
7492-TAFJD,26,0,None,5,3,0,4,Two Year,7,38.55,280,0
2773-MADBQ,46,0,None,4,4,1,4,Two Year,36,53.1,1901.25,0
6016-LVTJQ,39,1,None,4,0,0,4,Month-to-Month,34,20.65,1044.84,0
7860-KSUGX,25,0,Offer A,3,3,0,2,Two Year,72,64.45,7072.24,0
8966-KZXXA,48,1,None,3,0,0,4,Two Year,36,25.1,2183.39,0
5149-QYTTU,35,1,Offer A,5,4,0,1,One Year,71,95.15,9222.48,0
2085-BOJKI,33,0,Offer D,3,1,2,1,One Year,17,96.65,2078.36,0
0817-HSUSE,26,0,None,3,2,2,2,Month-to-Month,1,75.5,81.13,0
5442-PPTJY,44,3,Offer D,2,0,0,4,Two Year,12,19.7,314.87,0
1927-QEWMY,51,0,Offer A,2,0,0,4,Two Year,72,20.5,4663.77,0
1663-MHLHE,33,0,None,5,0,0,4,Month-to-Month,1,19.2,55.08,0
4450-MDZFX,50,4,Offer B,3,0,0,1,Month-to-Month,60,74.35,6759.7,0
6701-DHKWQ,38,0,Offer B,3,3,1,2,Two Year,61,51.35,3244.4,0
7554-AKDQF,27,0,Offer E,3,0,0,3,Month-to-Month,6,45.65,357.59,0
0794-YVSGE,29,1,Offer A,4,0,0,4,Two Year,72,20.3,3356.67,0
5423-BHIXO,42,0,None,5,1,0,3,Month-to-Month,32,54.2,2764.24,0
6908-VVYHM,52,0,Offer B,5,1,1,1,Month-to-Month,65,90.65,7330.6,0
2959-EEXWB,54,2,Offer B,3,1,2,2,Month-to-Month,45,50.9,2333.85,0
1839-UMACK,20,0,None,1,0,0,4,One Year,42,25.05,2110.73,0
3030-YDNRM,64,0,Offer E,3,0,0,1,Month-to-Month,8,74.85,665.09,0
7321-KKSDU,38,2,None,4,0,0,4,Two Year,32,20.5,1238.88,0
8286-AFUYI,33,0,Offer E,4,1,0,3,Month-to-Month,1,47.95,94.18,0
8356-WUAOJ,25,0,Offer E,4,0,0,3,Month-to-Month,1,45,95.63,0
9350-ZXYJC,24,0,Offer E,2,0,0,4,Two Year,4,25.3,155.95,0
8958-JPTRR,23,0,None,4,0,0,4,One Year,56,24.3,2449.46,0
6959-GQEGV,61,0,None,2,2,2,3,Month-to-Month,45,75.95,3740,0
3173-WSSUE,22,2,None,4,0,0,4,Two Year,71,19.7,3003.41,0
1265-HVPZB,49,0,None,3,3,1,3,One Year,59,66.4,4905.74,0
4115-UMJFQ,37,0,None,4,2,0,2,One Year,69,35.75,2642.25,0
7369-TRPFD,62,0,Offer D,1,0,0,4,One Year,19,18.8,605.43,0
1098-KFQEC,24,2,None,3,0,0,4,Two Year,55,19.4,2609.25,0
7190-XHTWJ,48,0,None,4,0,0,4,One Year,38,19.3,1995.44,0
5296-BFCYD,35,2,None,3,0,0,4,Two Year,46,20.1,1622.71,0
9359-JANWS,22,0,None,5,3,0,3,Two Year,65,58.9,6087.25,0
3279-DYZQM,21,3,None,4,0,0,4,Two Year,71,19.45,2180.75,0
9575-IWCAZ,37,0,None,4,0,0,4,One Year,6,25.1,454.74,0
7940-UQQUG,42,2,None,3,2,2,1,One Year,64,104.4,7614.4,0
3961-SXAXY,49,0,Offer E,3,0,0,2,Month-to-Month,1,44.05,74.78,0
7010-BRBUU,48,1,None,4,0,0,4,Two Year,72,24.1,3148.73,0
3566-HJGPK,50,0,Offer E,3,0,0,3,Month-to-Month,1,45.55,61.89,0
3062-ICYZQ,41,3,None,4,2,1,1,Month-to-Month,51,93.8,5928.08,0
9938-PRCVK,45,1,None,3,0,0,4,Two Year,41,19.7,1786.2,0
0973-KYVNF,59,0,None,3,3,1,2,Two Year,72,70.65,8115.79,0
5129-HHMZC,64,0,None,3,3,2,2,Two Year,43,86.45,4480.94,0
9637-CDTKZ,64,0,None,1,4,2,1,Two Year,72,114.1,9761.84,0
3946-JEWRQ,21,0,None,3,0,2,1,One Year,47,95.2,5626.71,0
7873-CVMAW,61,0,None,4,4,2,3,Two Year,72,88.55,9681.55,0
0463-WZZKO,23,0,Offer E,5,0,0,4,Month-to-Month,3,20.75,116.27,0
4524-QCSSM,39,0,None,3,2,1,2,Month-to-Month,26,44.65,1156.55,0
5832-EXGTT,28,3,None,5,1,1,3,Month-to-Month,29,60.2,1875.04,0
2039-JONDJ,50,0,None,3,2,0,3,One Year,27,55.45,2025.48,0
7217-JYHOQ,30,2,None,5,3,1,2,Month-to-Month,24,70.3,2776.13,0
6695-FRVEC,60,0,None,4,3,0,2,Two Year,67,60.4,5412.09,0
9894-QMIMJ,55,0,Offer D,4,2,0,3,One Year,23,55.8,1535.77,0
8069-YQQAJ,63,0,Offer D,1,1,0,4,Month-to-Month,14,31.1,419.7,0
3466-WAESX,46,2,Offer D,3,2,1,3,Month-to-Month,16,69.1,1307.54,0
9281-PKKZE,47,0,None,1,0,2,2,Month-to-Month,46,43.95,2007.85,0
3638-VBZTA,62,0,None,4,3,2,3,Two Year,68,86.5,6664.75,0
7459-IMVYU,51,0,None,3,4,0,3,Month-to-Month,38,69.95,3811.55,0
8563-OYMQY,49,0,Offer D,5,2,1,1,Month-to-Month,17,90.95,2206.86,0
0754-EEBDC,25,1,Offer E,3,0,0,4,Two Year,4,19.9,174.93,0
5777-ZPQNC,35,0,Offer D,5,0,0,4,One Year,12,20.15,580.74,0
1951-IEYXM,57,0,None,2,4,2,2,Two Year,72,90.6,8959.69,0
3318-NMQXL,58,0,Offer E,2,0,2,1,Month-to-Month,3,92,313.6,0
1022-RKXDR,38,0,None,3,0,0,4,One Year,41,24.85,2301.31,0
2361-FJWNO,55,0,None,3,2,0,4,One Year,40,36,1512.9,0
2272-UOINI,44,0,Offer E,3,3,2,2,Month-to-Month,7,78.5,594.43,0
8232-UTFOZ,24,0,None,4,0,0,4,Two Year,69,19.95,1894.77,0
3750-YHRYO,64,0,None,1,0,0,4,One Year,7,20.65,297.63,0
6637-KYRCV,22,1,None,3,1,0,2,Month-to-Month,5,30.5,167.2,0
5668-MEISB,57,1,None,5,4,1,1,Two Year,72,106.1,8118.92,0
0129-QMPDR,64,0,None,1,0,0,4,One Year,44,20.5,2070.65,0
7188-CBBBA,59,0,None,5,2,1,1,One Year,65,95.5,8033.05,0
5356-CSVSQ,20,0,None,5,1,1,2,Month-to-Month,3,64.6,297.17,0
3221-CJMSG,45,0,None,1,1,0,3,Month-to-Month,24,51.1,1325.52,0
2801-NISEI,28,0,None,3,2,0,3,Month-to-Month,24,54.95,2070.18,0
4623-ZKHLY,43,0,Offer D,3,0,0,4,Month-to-Month,22,20.45,928.71,0
6732-VAILE,33,0,None,5,3,2,2,Two Year,70,85.95,8035.95,0
8201-AAXCB,55,3,None,4,0,1,2,Month-to-Month,25,60.35,2061.4,0
7696-CFTAT,24,3,None,4,0,0,4,Two Year,37,19.8,1029.87,0
2123-VSCOT,39,0,None,4,2,1,2,Two Year,59,72.1,5658.64,0
2018-QKYGT,19,3,None,2,0,1,1,Month-to-Month,1,81.05,117.37,0
2792-VPPET,28,0,None,5,0,0,4,Month-to-Month,3,20.5,187.98,0
7409-JURKQ,29,0,None,4,3,2,1,One Year,53,111.8,8026.21,0
3247-MHJKM,27,0,None,4,0,0,4,Month-to-Month,1,20.2,62.35,0
